,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
50,50,2023-01-28,,LAC,L,113,120,119.7,127.2,94.4,.211,.284,.544,56.0,53.3,12.7,4.9,,.511,7.2,32.6,.168,,.644,13.7,84.2,.213
51,51,2023-01-30,@,POR,L,125,129,134.2,138.5,93.2,.319,.319,.583,58.4,59.1,5.4,0.0,,.537,5.3,37.0,.255,,.665,8.1,90.3,.304
52,52,2023-02-01,@,PHO,W,132,100,130.5,98.8,101.2,.121,.363,.689,50.6,61.5,5.9,8.6,,.676,11.1,15.8,.099,,.430,13.8,76.5,.302
53,53,2023-02-03,@,UTA,W,115,108,116.3,109.2,98.9,.242,.389,.547,51.0,63.6,8.1,10.6,,.516,7.9,27.5,.179,,.522,13.2,74.5,.143
54,54,2023-02-04,@,DEN,L,108,128,106.2,125.8,101.7,.187,.220,.548,47.3,59.1,6.9,12.3,,.516,13.2,21.7,.154,,.584,10.4,73.3,.179
55,55,2023-02-07,@,NOP,L,107,116,113.6,123.1,94.2,.294,.424,.557,46.6,78.9,4.2,10.2,,.518,10.3,22.7,.224,,.560,8.2,70.5,.154
56,56,2023-02-09,,PHO,W,116,107,117.3,108.2,98.9,.284,.305,.543,62.8,53.5,6.1,7.1,,.505,14.4,43.5,.211,,.494,9.2,81.3,.256
57,57,2023-02-11,,SAS,W,125,106,120.6,102.2,103.7,.184,.252,.561,49.5,58.0,8.7,10.5,,.534,8.2,28.6,.146,,.484,15.8,70.8,.160
58,58,2023-02-13,@,CHO,L,138,144,128.0,133.6,107.8,.194,.259,.589,54.5,49.1,8.4,8.5,,.542,9.3,33.3,.194,,.750,15.3,89.7,.214
59,59,2023-02-15,,NYK,L,101,122,100.5,121.4,100.5,.216,.268,.475,42.1,62.5,6.0,13.2,,.438,3.6,15.1,.165,,.542,7.8,76.2,.188
60,60,2023-02-24,,CLE,W,136,119,134.9,118.0,100.8,.271,.329,.715,54.5,56.0,6.9,15.1,,.676,12.8,16.7,.247,,.528,9.8,78.7,.295
