,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
32,32,2022-12-25,@,GSW,L,109,123,104.1,117.4,104.8,.319,.415,.508,46.3,48.7,4.8,12.8,,.463,10.8,17.6,.234,,.571,8.9,79.5,.209
33,33,2022-12-27,,PHO,L,108,125,109.0,126.2,99.1,.374,.330,.510,46.0,50.0,9.1,10.7,,.440,11.7,31.9,.308,,.592,16.2,62.5,.253
34,34,2022-12-29,@,TOR,W,119,106,124.3,110.7,95.7,.147,.305,.588,53.0,77.1,4.2,5.9,,.574,12.9,36.2,.105,,.458,7.0,67.9,.188
35,35,2022-12-31,,NOP,W,116,101,110.2,96.0,105.2,.239,.315,.570,53.1,55.3,13.3,18.0,,.538,14.3,29.5,.185,,.396,15.1,72.2,.319
36,36,2023-01-01,,SAC,W,118,108,119.2,109.1,99.0,.240,.320,.534,54.8,54.3,11.1,15.1,,.510,9.0,38.9,.160,,.484,12.8,72.0,.156
37,37,2023-01-04,@,CHO,W,131,107,121.4,99.2,107.9,.394,.319,.594,57.3,59.6,9.3,14.3,,.548,11.3,24.4,.298,,.463,10.3,82.8,.213
38,38,2023-01-05,@,ORL,W,123,115,122.0,114.0,100.8,.250,.391,.602,55.7,50.0,5.0,6.3,,.587,10.5,22.0,.163,,.530,9.3,85.1,.310
39,39,2023-01-08,,UTA,W,123,118,116.3,111.6,105.8,.216,.373,.551,45.9,60.9,15.1,12.5,,.525,8.2,25.5,.157,,.568,17.0,76.5,.205
40,40,2023-01-09,,SAS,W,121,113,115.9,108.2,104.4,.385,.286,.569,54.3,57.8,8.6,10.8,,.555,10.9,26.8,.220,,.510,11.9,76.5,.144
41,41,2023-01-11,,SAS,W,135,129,125.3,119.8,107.7,.248,.218,.603,54.3,36.5,5.6,11.0,,.584,10.4,35.4,.168,,.519,9.3,70.2,.168
42,42,2023-01-14,@,IND,W,130,112,119.0,102.5,109.2,.322,.368,.654,47.9,66.7,10.1,14.3,,.621,13.1,17.5,.253,,.422,14.1,70.4,.243
43,43,2023-01-16,,PHO,W,136,106,134.8,105.1,100.9,.204,.378,.637,58.0,55.8,7.9,10.7,,.612,8.6,31.7,.163,,.494,13.3,80.9,.202
44,44,2023-01-18,,CLE,W,115,114,120.3,119.3,95.6,.227,.351,.539,47.2,50.0,10.5,14.9,,.510,7.0,29.4,.165,,.610,14.9,71.1,.171
45,45,2023-01-20,@,LAL,L,121,122,113.3,114.3,106.8,.392,.284,.506,57.3,55.8,5.6,13.5,,.466,10.5,39.3,.255,,.478,7.5,79.6,.355
46,46,2023-01-22,@,PHO,L,110,112,103.6,105.4,106.2,.293,.348,.529,56.5,70.0,7.5,7.5,,.495,16.1,30.6,.207,,.517,13.9,86.0,.239
47,47,2023-01-23,@,SAC,L,100,133,95.5,127.0,104.7,.102,.367,.488,36.9,70.0,13.4,6.3,,.469,12.8,18.9,.082,,.682,20.3,67.7,.148
48,48,2023-01-25,@,GSW,L,120,122,117.8,119.8,101.8,.420,.352,.575,45.0,61.9,9.8,5.7,,.534,11.1,26.8,.295,,.588,17.7,64.1,.259
49,49,2023-01-27,@,MIN,L,100,111,97.8,108.6,102.2,.204,.355,.493,51.1,57.9,13.7,3.9,,.452,16.5,29.4,.172,,.587,17.0,78.0,.116
50,50,2023-01-29,,IND,W,112,100,125.9,112.4,89.0,.247,.416,.567,51.9,67.4,11.2,17.0,,.534,6.6,35.7,.191,,.513,16.2,70.3,.241
51,51,2023-02-01,,POR,L,112,122,113.8,124.0,98.4,.322,.425,.564,51.8,68.3,8.1,13.7,,.523,10.8,27.3,.241,,.552,11.6,78.0,.299
52,52,2023-02-02,@,CLE,L,113,128,109.5,124.0,103.2,.253,.264,.584,51.8,53.7,7.8,8.1,,.529,15.7,25.6,.241,,.615,13.0,78.6,.176
53,53,2023-02-05,,TOR,L,103,106,102.5,105.5,100.5,.295,.346,.584,51.2,65.8,10.0,13.8,,.551,18.5,20.5,.218,,.490,9.4,76.6,.069
54,54,2023-02-07,,CHI,W,104,89,104.7,89.6,99.3,.259,.407,.576,44.3,56.4,10.1,13.5,,.549,12.6,11.6,.185,,.408,15.4,75.6,.207
55,55,2023-02-10,,MIN,W,128,107,124.8,104.3,102.6,.321,.298,.668,55.7,55.1,11.7,11.8,,.643,15.8,24.3,.238,,.551,15.4,83.3,.114
56,56,2023-02-12,@,BOS,L,109,119,115.6,126.2,94.3,.250,.405,.585,38.2,57.1,4.2,13.5,,.571,7.9,7.0,.155,,.563,9.1,67.4,.227
57,57,2023-02-15,,UTA,W,117,111,113.5,107.6,103.1,.234,.374,.496,43.0,55.8,12.6,16.4,,.467,3.3,27.0,.159,,.527,18.8,65.9,.165
58,58,2023-02-23,@,PHI,L,105,110,106.6,111.6,98.5,.414,.368,.511,53.3,64.7,5.1,14.6,,.431,9.7,26.5,.345,,.482,9.1,83.7,.345
59,59,2023-02-25,,DEN,W,112,94,114.8,96.4,97.5,.084,.463,.568,51.0,55.6,10.3,5.8,,.553,10.9,22.9,.074,,.466,13.6,78.0,.124
60,60,2023-02-28,,LAL,W,121,109,112.9,101.7,107.2,.152,.277,.506,45.6,49.0,12.1,11.5,,.482,4.8,25.0,.116,,.517,21.3,70.2,.233
61,61,2023-03-01,@,HOU,W,113,99,124.3,108.9,90.9,.229,.494,.618,47.3,67.5,6.6,16.1,,.584,7.1,20.0,.193,,.461,10.6,67.9,.178
62,62,2023-03-03,@,DEN,L,97,113,103.6,120.7,93.6,.369,.381,.497,43.0,77.4,6.4,10.7,,.435,9.3,20.0,.286,,.506,7.4,69.8,.287
63,63,2023-03-05,@,LAC,L,129,135,126.0,131.8,102.4,.163,.370,.654,32.9,64.0,12.7,5.4,,.641,7.5,4.8,.120,,.600,14.5,64.9,.388
64,64,2023-03-07,@,LAL,L,103,112,97.3,105.8,105.8,.312,.398,.487,44.1,50.0,5.7,9.7,,.435,6.2,10.7,.237,,.494,11.2,84.8,.256
65,65,2023-03-09,,GSW,W,131,110,131.9,110.7,99.3,.194,.430,.649,56.8,72.0,6.0,8.1,,.634,10.6,27.3,.140,,.530,15.5,80.5,.280
66,66,2023-03-11,,DAL,W,112,108,118.8,114.5,94.3,.279,.442,.580,51.1,61.0,7.4,11.9,,.535,10.2,25.0,.233,,.547,10.4,77.3,.176
67,67,2023-03-13,@,DAL,W,104,88,108.0,91.4,96.3,.229,.446,.569,53.4,60.5,9.3,6.8,,.530,13.3,17.5,.193,,.456,12.2,83.3,.067
68,68,2023-03-15,@,MIA,L,119,138,119.1,138.1,99.9,.154,.505,.612,48.8,63.0,6.0,1.9,,.604,14.1,26.7,.099,,.677,11.9,77.1,.329
69,69,2023-03-17,@,SAS,W,126,120,114.4,109.0,99.7,.208,.376,.571,49.1,55.1,11.8,19.6,,.554,13.4,28.3,.139,,.500,14.6,69.8,.224
70,70,2023-03-18,,GSW,W,133,119,138.1,123.5,96.3,.179,.400,.649,48.1,67.3,5.2,8.9,,.642,5.5,28.9,.116,,.500,10.9,65.1,.308
71,71,2023-03-20,,DAL,W,112,108,120.4,116.1,93.0,.292,.393,.558,57.5,51.2,5.4,6.3,,.517,9.9,37.0,.225,,.530,11.5,80.5,.226
72,72,2023-03-22,,HOU,W,130,125,134.7,129.5,96.5,.379,.414,.640,42.9,60.0,8.3,6.7,,.586,9.0,30.0,.322,,.581,13.4,54.5,.183
73,73,2023-03-24,,HOU,W,151,114,149.2,112.6,101.2,.151,.452,.761,47.9,63.2,11.9,10.9,,.747,9.2,15.2,.129,,.580,13.5,75.0,.149
74,74,2023-03-26,@,ATL,W,123,119,121.5,117.5,101.3,.213,.371,.632,44.8,58.3,7.9,10.4,,.612,10.2,15.0,.157,,.495,8.4,70.2,.224
75,75,2023-03-28,,ORL,W,113,108,103.9,99.3,108.8,.261,.386,.576,51.0,61.9,10.1,11.8,,.545,14.0,15.2,.193,,.480,13.1,84.0,.120
76,76,2023-03-29,,LAC,L,132,141,128.3,137.1,102.9,.295,.337,.615,58.4,53.1,7.8,9.8,,.574,10.8,32.6,.242,,.756,14.1,91.2,.295
77,77,2023-03-31,,LAC,W,108,94,106.3,92.5,101.6,.177,.344,.522,50.5,58.1,10.8,12.7,,.495,11.9,24.0,.135,,.439,14.8,76.5,.167
78,78,2023-04-02,@,CHI,L,107,128,108.9,130.2,98.3,.143,.512,.599,56.6,74.4,1.0,4.8,,.577,16.8,20.0,.119,,.580,1.0,90.7,.202
79,79,2023-04-04,,POR,W,119,109,121.6,111.4,97.8,.253,.552,.615,50.0,71.4,5.1,9.1,,.586,10.2,18.2,.195,,.505,7.1,75.9,.113
80,80,2023-04-05,@,NOP,L,131,138,118.7,125.1,99.9,.240,.346,.570,52.7,66.0,9.1,12.2,,.538,10.2,29.4,.183,,.619,13.2,81.0,.330
81,81,2023-04-07,@,MIL,W,137,114,137.9,114.8,99.3,.161,.452,.688,53.7,73.6,9.1,14.0,,.677,10.8,28.9,.118,,.571,14.9,75.0,.098
82,82,2023-04-09,@,OKC,L,100,115,99.9,114.9,100.1,.196,.402,.500,46.7,62.5,8.0,7.4,,.473,10.7,21.2,.141,,.567,12.6,80.0,.144
