,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
19,19,2021-11-26,@,CHO,L,115,133,112.9,130.6,101.9,.190,.350,.531,50.6,53.3,7.9,12.5,,.505,10.0,28.8,.140,,.688,13.7,81.1,.136
20,20,2021-11-27,@,PHI,W,121,120,108.9,108.0,92.0,.167,.375,.587,55.1,45.8,6.3,10.2,,.573,16.9,25.6,.115,,.484,12.7,78.2,.323
21,21,2021-11-29,,IND,W,100,98,100.3,98.3,99.7,.317,.427,.535,50.0,69.4,8.0,9.3,,.494,12.2,17.0,.232,,.445,11.5,83.0,.187
22,22,2021-12-01,@,WAS,L,107,115,110.9,119.2,96.4,.295,.420,.538,42.9,40.5,3.1,10.2,,.483,10.8,24.0,.250,,.549,11.5,65.9,.165
23,23,2021-12-03,@,BRK,L,105,110,105.6,110.6,99.5,.258,.452,.507,51.8,61.1,5.0,7.5,,.457,12.7,32.0,.215,,.513,15.3,80.0,.421
24,24,2021-12-06,,ATL,L,110,121,116.1,127.8,94.7,.194,.408,.517,50.5,56.4,9.5,12.2,,.485,7.0,29.6,.153,,.583,9.2,75.6,.178
25,25,2021-12-08,,UTA,L,104,136,101.0,132.1,102.9,.179,.495,.507,43.5,50.0,8.7,8.8,,.489,12.8,17.6,.116,,.710,12.1,82.4,.125
26,26,2021-12-10,,CLE,L,106,123,102.3,118.7,103.6,.304,.424,.508,46.0,66.7,8.7,9.6,,.451,11.8,19.6,.250,,.618,13.7,83.3,.212
27,27,2021-12-12,@,POR,W,116,111,115.2,110.2,100.7,.376,.424,.585,48.3,60.5,8.9,6.1,,.529,14.6,23.3,.306,,.568,16.9,72.7,.235
28,28,2021-12-15,@,DEN,W,124,107,125.3,108.1,99.0,.182,.545,.652,48.1,53.3,10.1,11.1,,.642,10.4,15.4,.125,,.536,15.3,78.6,.202
29,29,2021-12-17,,LAL,W,110,92,104.4,87.3,105.4,.245,.449,.507,62.9,56.1,12.3,17.1,,.480,12.1,30.0,.163,,.462,16.6,97.9,.256
30,30,2021-12-19,,DAL,W,111,105,120.9,114.4,91.8,.403,.442,.612,47.4,72.2,6.5,7.3,,.565,9.0,15.0,.312,,.512,9.8,81.6,.256
31,31,2021-12-21,@,DAL,L,102,114,108.6,121.4,93.9,.253,.506,.581,47.0,72.2,4.3,9.6,,.538,16.2,20.9,.215,,.552,9.4,75.0,.221
32,32,2021-12-23,@,UTA,L,116,128,113.7,125.4,102.1,.119,.446,.546,49.4,64.4,6.9,7.8,,.530,11.6,30.0,.089,,.622,13.1,74.4,.178
33,33,2021-12-27,,BOS,W,108,103,109.1,104.0,99.0,.211,.378,.549,50.0,75.0,7.1,11.9,,.522,12.5,22.4,.156,,.461,12.1,73.7,.236
34,34,2021-12-28,,NYK,L,88,96,94.5,103.1,93.1,.235,.447,.469,45.5,64.7,6.4,22.0,,.441,9.6,20.4,.153,,.500,13.4,70.0,.067
35,35,2021-12-31,@,UTA,L,108,120,108.1,120.1,99.9,.237,.441,.526,45.6,57.5,9.0,10.2,,.505,8.9,22.0,.151,,.545,15.0,75.0,.449
36,36,2022-01-02,@,LAL,L,103,108,106.2,111.3,97.0,.174,.413,.520,66.7,51.2,9.3,5.9,,.495,18.8,45.5,.130,,.567,14.6,90.0,.307
37,37,2022-01-03,@,LAC,W,122,104,122.2,104.1,99.9,.097,.484,.629,56.3,69.4,9.0,8.7,,.613,14.9,28.9,.086,,.571,19.0,87.9,.192
38,38,2022-01-05,,OKC,W,98,90,100.0,91.8,98.0,.222,.489,.496,51.4,63.9,11.2,12.7,,.467,13.9,28.3,.156,,.417,14.8,74.1,.167
39,39,2022-01-07,@,OKC,W,135,105,129.3,100.5,104.4,.278,.456,.668,50.0,78.0,11.5,17.8,,.650,12.9,20.0,.200,,.489,16.1,74.0,.202
40,40,2022-01-09,@,HOU,W,141,123,130.0,113.4,108.5,.194,.389,.601,55.4,67.3,9.2,18.5,,.579,8.6,34.0,.148,,.546,9.9,79.2,.175
41,41,2022-01-11,@,NOP,L,125,128,124.5,127.5,100.4,.360,.453,.627,45.7,64.3,11.0,9.3,,.593,11.5,23.7,.267,,.658,17.8,71.9,.368
42,42,2022-01-13,@,MEM,L,108,116,105.4,113.2,102.4,.146,.500,.529,45.1,56.1,3.9,13.3,,.505,12.8,23.1,.115,,.500,10.8,68.0,.261
43,43,2022-01-16,,GSW,W,119,99,114.2,95.0,104.2,.220,.473,.596,50.0,66.7,7.7,22.5,,.582,13.1,13.0,.143,,.470,13.7,85.4,.268
44,44,2022-01-18,@,NYK,W,112,110,113.4,111.4,98.7,.469,.506,.573,46.3,60.0,10.1,14.3,,.512,10.9,19.5,.358,,.538,16.0,73.2,.300
45,45,2022-01-19,@,ATL,L,122,134,120.6,132.5,101.1,.299,.474,.556,53.6,50.0,9.9,6.3,,.521,10.6,34.0,.216,,.610,9.9,78.4,.337
46,46,2022-01-23,,BRK,W,136,125,135.0,124.1,100.7,.337,.348,.644,43.5,50.0,10.9,12.3,,.598,7.9,23.8,.283,,.584,14.3,62.8,.147
47,47,2022-01-25,@,POR,W,109,107,111.0,109.0,98.2,.378,.524,.570,49.5,58.3,8.1,18.9,,.524,13.6,23.9,.280,,.479,12.0,71.7,.181
48,48,2022-01-27,@,GSW,L,115,124,114.3,123.3,100.6,.284,.463,.538,46.6,52.4,9.9,8.7,,.495,7.8,21.3,.221,,.665,16.5,75.6,.183
49,49,2022-01-28,@,PHO,L,124,134,124.5,134.5,99.6,.300,.433,.609,43.7,45.5,7.0,13.3,,.567,6.4,17.0,.244,,.631,10.7,75.0,.333
50,50,2022-01-30,,UTA,W,126,106,127.3,107.1,99.0,.202,.348,.650,51.3,71.4,11.1,4.9,,.624,14.2,25.6,.169,,.562,16.6,76.9,.185
51,51,2022-02-01,,DEN,W,130,115,129.5,114.6,100.4,.269,.484,.625,53.1,76.1,8.0,20.0,,.597,8.8,26.5,.204,,.506,10.6,79.6,.281
52,52,2022-02-03,@,DET,W,128,117,125.6,114.8,101.9,.322,.391,.644,48.3,65.9,10.8,6.7,,.592,12.4,22.0,.287,,.522,12.7,71.7,.242
53,53,2022-02-06,,DET,W,118,105,121.9,108.5,96.8,.231,.396,.589,52.0,64.3,6.2,11.1,,.555,9.1,25.0,.187,,.484,8.8,74.1,.137
54,54,2022-02-08,@,SAC,W,134,114,127.4,108.4,105.2,.163,.423,.601,56.3,68.0,9.5,6.9,,.587,9.7,32.7,.115,,.548,16.7,86.8,.277
55,55,2022-02-09,@,SAC,L,119,132,112.9,125.2,105.4,.184,.469,.562,40.0,63.6,3.8,9.5,,.531,8.6,13.0,.153,,.581,11.0,71.8,.258
56,56,2022-02-11,@,CHI,L,122,134,120.9,132.8,100.9,.167,.417,.592,42.7,66.7,6.9,7.1,,.568,8.0,15.9,.135,,.713,12.3,80.6,.115
57,57,2022-02-13,@,IND,W,129,120,130.7,121.6,98.7,.333,.405,.670,41.3,53.5,8.1,14.0,,.619,11.9,20.0,.298,,.505,10.4,57.7,.167
58,58,2022-02-15,,CHO,W,126,120,108.2,103.0,105.5,.394,.505,.492,48.3,67.4,8.6,11.6,,.454,9.2,27.0,.248,,.451,10.6,71.9,.275
59,59,2022-02-16,,TOR,L,91,103,93.7,106.1,97.1,.377,.545,.507,46.7,76.7,6.2,11.1,,.455,13.5,13.3,.273,,.500,11.9,80.0,.170
60,60,2022-02-24,,MEM,W,119,114,119.0,114.0,100.0,.269,.452,.572,41.6,60.5,6.0,16.4,,.548,10.3,26.7,.183,,.434,11.5,53.6,.296
61,61,2022-02-25,,PHI,L,102,133,101.0,131.7,101.0,.291,.453,.526,49.4,63.9,4.0,2.3,,.471,14.2,20.0,.244,,.628,10.1,84.2,.366
62,62,2022-02-28,@,CLE,W,127,122,131.2,126.0,96.8,.221,.488,.673,44.9,63.8,12.4,16.2,,.651,12.1,22.2,.174,,.628,18.4,69.7,.392
63,63,2022-03-01,,GSW,W,129,114,120.9,106.9,106.7,.258,.449,.651,51.2,57.4,9.4,4.4,,.618,13.9,15.8,.213,,.528,14.6,81.8,.211
64,64,2022-03-04,@,OKC,W,138,101,127.6,93.4,108.2,.253,.516,.682,51.3,71.4,15.7,13.7,,.659,14.4,18.4,.198,,.483,19.5,81.0,.209
65,65,2022-03-05,,POR,W,135,121,136.1,122.0,99.2,.341,.435,.690,50.6,75.0,10.1,14.9,,.653,10.1,23.1,.282,,.565,13.3,75.0,.294
66,66,2022-03-07,,POR,W,124,81,115.4,75.4,107.5,.478,.467,.557,61.5,55.3,9.3,16.4,,.484,15.2,35.8,.380,,.319,14.6,85.7,.337
67,67,2022-03-09,,OKC,W,132,102,128.4,99.2,102.8,.302,.605,.677,53.3,75.6,9.7,11.4,,.651,12.6,15.4,.233,,.494,13.3,82.4,.184
68,68,2022-03-11,@,ORL,L,110,118,113.1,121.3,97.3,.144,.500,.575,43.0,58.5,8.2,10.9,,.539,8.6,11.4,.144,,.558,11.0,76.2,.256
69,69,2022-03-12,@,MIA,W,113,104,109.1,100.4,103.6,.386,.506,.582,46.5,60.0,11.6,11.6,,.512,12.6,12.5,.337,,.483,15.4,78.4,.216
70,70,2022-03-14,@,SAS,W,149,139,134.5,125.5,110.8,.356,.367,.716,52.6,53.8,7.2,4.8,,.672,12.6,20.6,.311,,.603,12.2,78.6,.227
71,71,2022-03-16,,LAL,W,124,104,124.5,104.4,99.6,.344,.467,.598,57.3,55.0,7.0,12.2,,.539,13.4,37.5,.300,,.473,12.0,73.5,.172
72,72,2022-03-19,,MIL,W,138,119,133.7,115.3,103.2,.283,.511,.667,46.3,63.8,11.6,4.4,,.630,9.6,17.8,.239,,.541,11.8,72.0,.144
73,73,2022-03-21,@,DAL,L,108,110,113.5,115.6,95.1,.319,.396,.520,51.5,58.3,9.5,8.1,,.467,8.0,27.3,.253,,.566,10.7,83.3,.193
74,74,2022-03-23,,PHO,L,116,125,118.7,127.9,97.8,.232,.453,.554,51.1,64.3,5.1,9.4,,.511,10.3,31.9,.200,,.593,10.8,73.2,.267
75,75,2022-03-25,,DAL,W,116,95,121.0,99.1,95.9,.286,.381,.613,50.0,60.5,4.2,4.3,,.577,8.7,14.6,.226,,.444,9.2,79.6,.167
76,76,2022-03-27,@,BOS,L,112,134,114.5,137.0,97.8,.143,.381,.627,40.0,57.8,7.2,6.3,,.619,13.6,10.3,.095,,.661,11.9,72.2,.218
77,77,2022-03-30,@,TOR,L,102,125,97.7,119.7,104.4,.250,.402,.499,50.5,70.3,10.5,15.0,,.462,17.1,32.1,.185,,.594,14.2,73.8,.115
78,78,2022-04-01,@,DEN,W,136,130,132.5,126.7,102.6,.419,.465,.668,46.3,60.5,13.6,7.8,,.610,9.7,22.7,.360,,.605,15.4,73.7,.302
79,79,2022-04-03,@,HOU,W,139,132,129.7,123.2,107.2,.291,.477,.716,47.1,62.7,12.1,13.3,,.692,16.4,21.9,.233,,.659,19.0,69.4,.235
80,80,2022-04-05,,WAS,L,114,132,108.8,126.0,104.7,.275,.451,.559,42.2,65.9,5.7,4.2,,.527,8.1,12.2,.198,,.619,8.5,78.0,.069
81,81,2022-04-07,,SAS,W,127,121,121.9,116.2,104.2,.323,.552,.579,51.1,61.0,7.7,3.3,,.531,8.4,26.0,.260,,.539,10.3,81.0,.281
82,82,2022-04-10,,CHI,L,120,124,118.6,122.6,101.2,.242,.341,.596,40.0,65.2,6.9,14.5,,.566,11.4,22.0,.187,,.590,17.7,59.0,.313
