,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
64,2023-03-05,A,OKC,L,119,129,43,88,.489,11,37,.297,22,27,.815,12,39,30,5,8,16,25,118.9,128.8,100.1,.307,.420,.596,48.1,69.8,5.0,16.0,.551,13.8,27.9,.250,.586,10.6,71.1,.310
65,2023-03-07,A,DAL,L,116,120,41,92,.446,15,44,.341,19,25,.760,6,47,23,10,4,16,23,104.9,108.5,110.6,.272,.478,.563,52.2,56.1,9.0,9.1,.527,13.4,13.0,.207,.579,14.0,93.2,.191
66,2023-03-09,A,ORL,W,131,124,49,88,.557,13,34,.382,20,21,.952,11,42,27,7,8,17,26,129.9,122.9,100.9,.239,.386,.674,53.8,55.1,6.9,13.3,.631,14.9,31.4,.227,.553,8.5,72.1,.213
67,2023-03-11,A,CHO,W,119,111,46,103,.447,9,32,.281,18,20,.900,20,60,22,4,4,11,17,121.3,113.2,98.1,.194,.311,.532,58.3,47.8,4.1,6.9,.490,9.0,38.5,.175,.495,6.3,78.4,.143
68,2023-03-13,A,MIA,L,115,119,43,90,.478,16,38,.421,13,18,.722,16,48,31,7,4,18,25,118.9,123.0,96.7,.200,.422,.587,56.5,72.1,7.2,8.9,.567,15.5,36.4,.144,.557,12.1,78.0,.392
69,2023-03-18,H,BOS,W,118,117,42,97,.433,17,41,.415,17,22,.773,17,56,29,3,5,7,14,125.3,124.2,94.2,.227,.423,.553,58.3,69.0,3.2,13.5,.521,6.2,32.7,.175,.602,5.9,88.6,.125
70,2023-03-20,H,SAC,W,128,120,46,88,.523,16,36,.444,20,23,.870,6,48,33,3,8,12,23,124.3,116.5,103.0,.261,.409,.652,52.7,71.7,2.9,17.8,.614,10.9,14.6,.227,.521,5.3,84.0,.196
71,2023-03-22,H,POR,L,115,127,39,82,.476,11,35,.314,26,36,.722,7,47,24,4,5,17,21,108.9,120.2,105.6,.439,.427,.588,52.2,61.5,3.8,9.6,.543,14.8,16.3,.317,.554,7.0,85.1,.258
72,2023-03-24,H,MIL,L,116,144,40,104,.385,11,40,.275,25,34,.735,20,51,28,6,5,11,15,108.9,135.2,106.5,.327,.385,.488,50.5,70.0,5.6,10.2,.438,8.5,32.8,.240,.667,10.2,77.5,.121
73,2023-03-25,A,SAC,L,113,121,47,91,.516,9,28,.321,10,16,.625,11,45,30,3,7,16,14,115.5,123.7,97.8,.176,.308,.576,51.7,63.8,3.1,13.5,.566,14.0,28.2,.110,.547,7.1,70.8,.179
74,2023-03-27,H,PHO,L,103,117,38,86,.442,9,36,.250,18,27,.667,10,47,25,2,7,13,19,106.9,121.4,96.4,.314,.419,.526,49.0,65.8,2.1,10.8,.494,11.7,24.4,.209,.480,5.1,67.3,.198
75,2023-03-29,A,SAS,W,128,117,49,90,.544,12,31,.387,18,20,.900,8,45,28,5,6,16,17,120.4,110.0,106.3,.222,.344,.648,53.6,57.1,4.7,10.0,.611,13.9,21.1,.200,.526,12.6,80.4,.179
76,2023-03-31,A,BOS,L,114,122,46,96,.479,9,29,.310,13,14,.929,13,52,23,3,7,18,17,109.5,117.2,104.1,.146,.302,.558,55.3,50.0,2.9,15.6,.526,15.0,28.9,.135,.526,9.4,79.6,.219
77,2023-04-02,A,BRK,L,110,111,40,91,.440,8,32,.250,22,30,.733,11,52,24,5,1,11,23,109.7,110.7,100.2,.330,.352,.528,56.5,60.0,5.0,1.9,.484,9.5,25.0,.242,.494,7.3,85.4,.302
78,2023-04-04,H,LAL,L,133,135,47,90,.522,15,33,.455,24,31,.774,6,41,29,4,3,12,28,123.1,125.0,97.8,.344,.367,.642,48.2,61.7,3.7,4.8,.606,10.4,15.4,.267,.563,9.0,76.1,.281
79,2023-04-06,H,OKC,L,98,114,41,83,.494,5,31,.161,11,16,.688,7,45,24,5,2,19,23,97.6,113.6,100.4,.193,.373,.544,47.4,58.5,5.0,3.8,.524,17.4,17.5,.133,.479,10.0,69.1,.216
80,2023-04-08,H,DEN,W,118,114,44,100,.440,11,35,.314,19,23,.826,17,59,30,9,2,16,18,110.3,106.5,107.0,.230,.350,.536,59.0,68.2,8.4,4.5,.495,12.7,32.1,.190,.539,12.2,89.4,.189
81,2023-04-09,A,LAL,L,117,128,51,101,.505,10,35,.286,5,6,.833,7,45,31,4,4,11,16,111.2,121.6,105.3,.059,.347,.564,47.9,60.8,3.8,7.7,.554,9.6,15.2,.050,.577,8.6,79.2,.165
