,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
20,20,2022-11-28,@,UTA,W,114,107,43,93,.462,6,22,.273,22,25,.880,13,50,21,6,3,7,17,,41,85,.482,19,49,.388,6,15,.400,9,45,30,5,4,14,17
21,21,2022-11-30,@,PHO,L,113,132,41,82,.500,4,25,.160,27,33,.818,5,35,21,5,6,11,19,,49,93,.527,15,33,.455,19,21,.905,10,46,22,3,5,13,28
22,22,2022-12-02,@,GSW,L,111,119,43,93,.462,9,27,.333,16,24,.667,6,44,28,7,1,12,28,,42,87,.483,20,50,.400,15,23,.652,7,50,32,2,5,19,19
23,23,2022-12-04,@,SAC,L,101,110,38,86,.442,9,25,.360,16,19,.842,7,39,17,9,5,16,16,,40,86,.465,13,43,.302,17,19,.895,5,46,30,10,2,18,17
24,24,2022-12-07,,WAS,W,115,111,45,90,.500,10,23,.435,15,17,.882,6,41,29,11,4,19,20,,41,84,.488,9,31,.290,20,29,.690,6,38,22,12,6,18,16
25,25,2022-12-10,,DAL,W,144,115,54,85,.635,19,34,.559,17,24,.708,4,44,33,8,5,8,17,,41,90,.456,11,44,.250,22,26,.846,8,37,24,5,4,8,17
26,26,2022-12-11,@,ATL,L,122,123,48,100,.480,7,27,.259,19,23,.826,13,53,28,11,6,18,21,,47,98,.480,13,39,.333,16,21,.762,8,45,28,3,6,14,22
27,27,2022-12-14,,NYK,L,120,128,46,84,.548,9,28,.321,19,22,.864,3,31,25,6,7,12,18,,45,91,.495,18,34,.529,20,25,.800,15,48,25,7,5,15,25
28,28,2022-12-16,,NYK,L,91,114,36,77,.468,12,30,.400,7,8,.875,2,39,26,3,2,20,25,,37,92,.402,17,44,.386,23,32,.719,15,50,19,13,2,10,13
29,29,2022-12-18,@,MIN,L,126,150,46,88,.523,16,38,.421,18,24,.750,6,30,31,6,1,11,16,,57,87,.655,23,43,.535,13,16,.813,4,39,38,5,5,12,21
30,30,2022-12-20,@,MIA,W,113,103,40,73,.548,13,31,.419,20,24,.833,5,39,24,7,0,16,16,,38,81,.469,15,44,.341,12,17,.706,9,35,26,9,0,13,16
31,31,2022-12-21,@,ATL,W,110,108,43,86,.500,7,24,.292,17,22,.773,8,47,20,9,4,11,15,,39,91,.429,14,37,.378,16,16,1.000,9,47,22,6,7,15,15
32,32,2022-12-23,@,NYK,W,118,117,45,93,.484,14,31,.452,14,18,.778,11,41,24,6,4,4,22,,43,86,.500,16,35,.457,15,26,.577,12,47,23,2,4,10,17
33,33,2022-12-26,,HOU,L,118,133,45,92,.489,13,35,.371,15,21,.714,8,35,27,6,2,8,19,,50,90,.556,17,44,.386,16,22,.727,8,45,28,7,5,12,15
34,34,2022-12-28,,MIL,W,119,113,42,92,.457,9,23,.391,26,30,.867,7,52,21,5,10,13,23,,41,110,.373,9,44,.205,22,32,.688,22,61,18,7,6,14,21
35,35,2022-12-30,,DET,W,132,118,53,92,.576,12,27,.444,14,15,.933,12,38,21,10,4,13,20,,41,86,.477,17,39,.436,19,24,.792,13,35,28,8,1,14,16
36,36,2022-12-31,,CLE,L,102,103,39,81,.481,7,21,.333,17,24,.708,9,40,14,15,6,15,15,,39,85,.459,13,38,.342,12,19,.632,15,50,20,9,5,20,18
37,37,2023-01-02,@,CLE,L,134,145,47,95,.495,10,33,.303,30,34,.882,6,42,22,8,2,7,33,,48,92,.522,16,46,.348,33,45,.733,13,47,27,1,3,10,27
38,38,2023-01-04,,BRK,W,121,112,43,81,.531,8,20,.400,27,29,.931,6,46,21,7,7,15,16,,42,91,.462,12,37,.324,16,21,.762,5,34,24,9,7,10,22
39,39,2023-01-06,@,PHI,W,126,112,48,84,.571,20,34,.588,10,17,.588,8,45,33,3,4,11,14,,40,92,.435,18,41,.439,14,18,.778,12,38,28,6,3,7,15
40,40,2023-01-07,,UTA,W,126,118,44,83,.530,13,28,.464,25,32,.781,7,44,22,4,4,10,22,,46,93,.495,12,41,.293,14,18,.778,7,39,36,6,2,10,24
41,41,2023-01-09,@,BOS,L,99,107,39,86,.453,12,35,.343,9,14,.643,6,42,19,6,1,7,18,,38,87,.437,11,41,.268,20,21,.952,9,50,25,2,7,9,12
42,42,2023-01-11,@,WAS,L,97,100,41,88,.466,9,29,.310,6,9,.667,8,39,16,7,6,12,19,,38,82,.463,7,23,.304,17,21,.810,12,52,21,5,3,17,18
43,43,2023-01-13,,OKC,L,110,124,38,85,.447,12,38,.316,22,24,.917,10,42,30,7,5,16,17,,47,92,.511,11,33,.333,19,22,.864,12,46,22,12,6,10,19
