,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
10,10,2022-11-06,@,MEM,L,97,103,103.3,109.7,93.9,.104,.427,.483,49.5,61.0,5.3,8.1,,.469,9.1,28.3,.073,,.478,9.1,73.9,.176
11,11,2022-11-07,@,CHO,W,108,100,112.0,103.7,96.4,.375,.238,.579,51.1,50.0,2.1,8.7,,.556,13.1,26.3,.238,,.441,8.5,68.5,.109
12,12,2022-11-10,,DAL,W,113,105,113.3,105.3,99.7,.238,.357,.609,55.9,61.0,5.0,12.8,,.560,15.5,19.0,.226,,.535,11.2,86.3,.151
13,13,2022-11-12,,UTA,W,121,112,120.7,111.7,100.3,.227,.409,.625,52.3,61.4,6.0,14.8,,.591,8.5,14.6,.193,,.543,10.8,85.1,.106
14,14,2022-11-13,,MEM,W,102,92,102.9,92.8,99.1,.244,.465,.535,48.0,72.2,9.1,8.8,,.529,13.6,19.6,.128,,.443,13.7,73.1,.073
15,15,2022-11-16,,OKC,L,120,121,122.2,123.2,98.2,.198,.395,.642,52.6,72.7,8.1,10.0,,.610,16.9,28.2,.174,,.642,14.0,76.9,.210
16,16,2022-11-18,,MIA,W,107,106,99.5,98.5,97.4,.146,.479,.524,50.5,80.5,5.6,7.3,,.505,12.8,15.7,.104,,.413,7.4,82.1,.255
17,17,2022-11-20,,CHO,W,106,102,104.0,100.0,102.0,.194,.366,.525,49.0,47.5,5.9,19.1,,.500,14.4,28.0,.140,,.430,10.6,70.0,.160
18,18,2022-11-23,@,MIA,L,105,113,104.7,112.7,100.3,.213,.427,.539,44.8,64.3,7.0,9.6,,.528,12.6,15.2,.124,,.505,10.5,72.0,.204
19,19,2022-11-25,@,MIA,L,107,110,110.0,113.1,97.2,.215,.419,.526,48.9,67.5,7.2,14.3,,.489,10.5,26.0,.172,,.511,9.2,76.2,.213
20,20,2022-11-27,@,BOS,L,121,130,131.0,140.7,92.4,.402,.341,.627,43.3,52.3,8.7,2.2,,.579,4.0,17.6,.317,,.650,13.3,69.7,.325
21,21,2022-11-28,,MIN,W,142,127,139.5,124.7,101.8,.297,.341,.690,43.0,59.6,11.8,8.8,,.654,6.4,18.9,.253,,.542,14.9,64.3,.429
22,22,2022-11-30,@,BRK,L,107,113,107.7,113.8,99.3,.382,.270,.515,59.3,48.7,6.0,8.6,,.472,11.9,31.1,.258,,.530,8.6,90.2,.286
23,23,2022-12-02,@,CHO,L,116,117,125.3,126.3,92.6,.407,.384,.572,55.4,59.0,3.2,13.6,,.523,12.1,40.9,.302,,.484,3.6,66.7,.263
24,24,2022-12-04,,LAL,L,119,130,109.0,119.1,109.1,.143,.371,.533,46.3,49.0,9.2,11.4,,.514,8.2,20.8,.105,,.594,12.4,78.6,.167
25,25,2022-12-07,@,CHI,L,111,115,103.2,106.9,107.5,.345,.369,.574,48.1,53.7,11.2,9.0,,.542,15.7,14.6,.238,,.556,16.3,84.2,.167
26,26,2022-12-09,@,IND,L,111,121,124.6,135.8,89.1,.325,.377,.631,48.7,61.0,6.7,6.8,,.597,13.7,30.8,.247,,.612,10.5,66.7,.200
27,27,2022-12-10,,LAC,L,107,114,108.7,115.9,98.4,.224,.400,.573,54.3,64.9,8.1,6.5,,.529,13.0,19.5,.200,,.527,9.0,82.4,.160
28,28,2022-12-12,,BRK,L,100,112,100.1,112.1,99.9,.278,.392,.564,51.8,56.8,6.0,3.2,,.538,17.6,15.0,.190,,.539,10.2,84.4,.180
29,29,2022-12-14,@,DEN,L,128,141,118.6,130.7,107.9,.253,.429,.633,34.8,83.3,9.3,7.5,,.632,11.4,9.5,.143,,.675,15.5,74.1,.349
30,30,2022-12-17,@,LAC,L,93,102,96.9,106.2,96.0,.155,.298,.518,46.2,55.6,10.4,3.5,,.482,13.5,15.9,.143,,.500,12.6,74.5,.186
31,31,2022-12-18,@,LAL,L,117,119,113.5,115.5,103.0,.253,.411,.554,52.7,54.5,4.9,9.2,,.516,8.7,21.3,.200,,.560,8.1,86.4,.174
32,32,2022-12-20,@,PHO,W,113,110,120.6,117.4,93.7,.463,.338,.587,48.2,57.9,9.6,7.0,,.544,8.5,23.7,.325,,.534,12.6,68.1,.169
33,33,2022-12-22,@,UTA,L,112,120,116.7,125.0,96.0,.207,.256,.626,48.1,43.5,5.2,3.9,,.604,10.1,8.6,.159,,.581,10.4,81.0,.233
34,34,2022-12-23,@,SAC,W,125,111,125.9,111.8,99.3,.273,.364,.634,46.0,61.2,9.1,7.7,,.614,8.4,12.8,.193,,.500,11.6,72.9,.321
35,35,2022-12-27,,PHI,W,116,111,119.6,114.4,97.0,.365,.388,.588,50.0,46.2,7.2,15.1,,.524,13.2,32.6,.318,,.500,13.3,71.4,.321
36,36,2022-12-28,,PHO,W,127,102,139.1,111.8,91.3,.341,.317,.673,60.5,57.4,7.7,10.7,,.622,11.3,38.7,.305,,.523,10.5,75.6,.126
37,37,2022-12-30,@,ORL,W,119,100,110.6,93.0,107.6,.333,.467,.692,60.2,78.6,3.7,13.7,,.660,23.2,12.9,.267,,.445,9.3,86.0,.110
38,38,2023-01-01,@,MIL,W,118,95,114.9,92.5,102.7,.170,.287,.584,55.1,58.0,8.8,12.8,,.569,14.4,28.6,.117,,.422,13.5,75.0,.146
39,39,2023-01-03,@,MIL,L,113,123,113.0,123.0,100.0,.237,.278,.527,48.4,64.3,9.0,6.7,,.474,8.5,29.2,.216,,.535,10.0,68.1,.160
40,40,2023-01-06,@,OKC,L,110,127,108.9,125.8,101.0,.456,.304,.580,52.9,55.3,5.9,3.3,,.525,17.4,26.8,.342,,.597,8.0,76.1,.102
41,41,2023-01-09,,NOP,L,112,132,110.6,130.4,101.2,.220,.415,.623,45.7,61.9,4.9,1.5,,.598,18.2,17.9,.171,,.581,7.8,71.4,.258
42,42,2023-01-11,,CHI,W,100,97,105.6,102.4,94.7,.256,.280,.548,57.1,55.3,5.3,5.1,,.506,15.7,27.9,.207,,.517,11.5,83.3,.068
43,43,2023-01-13,,NYK,L,108,112,111.9,116.0,96.5,.280,.452,.517,48.1,50.0,3.1,6.3,,.457,6.3,23.1,.247,,.489,6.2,73.1,.239
44,44,2023-01-16,,GSW,L,118,127,116.7,125.6,101.1,.267,.407,.614,45.6,73.8,6.9,4.3,,.570,12.7,15.0,.233,,.593,10.7,76.9,.209
45,45,2023-01-18,@,NYK,W,116,105,123.7,112.0,93.7,.200,.442,.561,51.5,66.7,5.3,12.9,,.526,11.2,38.3,.168,,.453,7.7,63.0,.188
46,46,2023-01-21,,ORL,W,138,118,136.5,116.7,101.1,.263,.358,.651,52.9,66.7,5.9,8.9,,.632,7.0,22.0,.189,,.544,9.0,80.4,.222
47,47,2023-01-24,@,DAL,W,127,126,125.7,124.7,101.1,.494,.361,.628,51.9,66.7,6.9,5.1,,.572,9.0,16.7,.386,,.584,8.2,81.4,.247
48,48,2023-01-25,@,HOU,W,108,103,110.2,105.1,98.0,.235,.388,.499,45.7,69.2,13.3,10.1,,.459,6.1,27.3,.184,,.459,11.7,66.0,.144
49,49,2023-01-28,@,NOP,W,113,103,112.1,102.2,100.8,.330,.409,.561,55.8,45.0,5.0,12.7,,.517,13.7,27.7,.250,,.467,9.1,83.3,.185
50,50,2023-01-30,@,SAS,W,127,106,126.5,105.6,100.4,.198,.349,.679,51.1,66.7,7.0,11.8,,.651,12.2,14.7,.174,,.469,8.5,74.1,.155
51,51,2023-02-03,,POR,L,116,124,126.5,135.2,91.7,.262,.393,.619,51.9,64.3,4.4,6.4,,.571,9.6,25.0,.238,,.585,6.7,74.4,.239
52,52,2023-02-04,@,BRK,L,123,125,119.3,121.2,103.1,.506,.346,.621,50.0,56.4,9.7,5.7,,.562,13.2,17.1,.395,,.581,13.2,76.7,.291
53,53,2023-02-06,,CLE,L,91,114,95.5,119.7,95.3,.232,.341,.504,46.3,57.1,8.4,10.2,,.463,13.4,16.3,.183,,.641,15.6,81.1,.179
54,54,2023-02-08,,CHO,W,118,104,122.8,108.3,96.1,.195,.425,.624,56.5,65.9,4.2,19.4,,.592,14.5,28.2,.172,,.468,6.4,77.4,.183
55,55,2023-02-11,,IND,W,127,113,141.4,125.8,89.8,.293,.347,.750,54.8,66.7,5.6,12.7,,.720,15.9,33.3,.253,,.526,6.4,65.3,.137
56,56,2023-02-13,@,GSW,L,126,135,130.3,139.7,96.7,.263,.350,.706,49.3,54.2,10.3,6.1,,.675,16.0,28.1,.225,,.697,13.6,68.6,.124
57,57,2023-02-14,@,POR,W,126,101,132.1,105.9,95.4,.278,.418,.710,54.3,62.2,5.2,4.5,,.677,13.6,16.7,.241,,.488,11.1,76.5,.198
58,58,2023-02-16,@,MIN,W,114,106,110.8,103.1,102.8,.179,.368,.556,48.0,58.1,12.6,9.1,,.526,12.8,26.0,.147,,.453,14.7,69.2,.211
59,59,2023-02-24,,NYK,L,109,115,112.7,118.9,96.7,.152,.557,.647,44.2,64.1,6.2,9.5,,.614,16.8,8.8,.152,,.554,10.8,72.1,.141
60,60,2023-02-26,@,CHI,L,82,102,94.8,117.9,86.5,.303,.368,.476,51.9,68.8,5.8,2.0,,.461,15.7,27.9,.158,,.557,8.5,78.9,.177
61,61,2023-02-28,@,ATL,W,119,116,126.3,123.1,94.3,.206,.216,.562,53.3,39.6,6.4,8.6,,.526,7.0,35.6,.175,,.532,8.2,71.1,.183
62,62,2023-03-02,,TOR,W,119,108,121.9,110.7,97.6,.286,.357,.629,50.0,69.8,5.1,6.8,,.595,12.9,23.1,.226,,.495,12.3,72.3,.185
63,63,2023-03-04,,TOR,L,109,116,111.1,118.3,88.8,.293,.320,.644,55.8,68.4,9.2,8.3,,.600,22.1,27.3,.253,,.589,12.7,77.3,.111
64,64,2023-03-05,,MIL,L,111,117,113.8,120.0,97.5,.111,.287,.490,55.4,45.7,8.2,5.9,,.463,7.4,34.5,.102,,.602,11.5,83.7,.205
65,65,2023-03-07,@,DET,W,119,117,130.2,128.0,91.4,.210,.309,.672,55.2,57.4,9.8,9.3,,.654,13.7,31.0,.160,,.589,10.5,73.7,.214
66,66,2023-03-08,,ATL,L,120,122,121.2,123.2,99.0,.205,.349,.663,52.0,72.3,9.1,1.8,,.639,15.8,17.6,.169,,.600,10.2,80.5,.235
67,67,2023-03-10,,ATL,L,107,114,105.8,112.7,101.2,.205,.307,.558,48.3,62.8,7.9,9.4,,.528,12.7,17.5,.159,,.521,11.9,73.5,.158
68,68,2023-03-12,@,PHI,L,93,112,102.6,123.6,90.6,.274,.310,.494,45.5,55.9,4.4,9.8,,.440,8.7,15.4,.226,,.581,8.2,76.3,.238
69,69,2023-03-14,,DET,W,117,97,124.9,103.6,93.7,.259,.376,.618,52.2,54.5,9.6,13.8,,.559,12.1,28.6,.259,,.434,9.5,66.7,.111
70,70,2023-03-17,@,CLE,L,94,117,99.1,123.3,94.9,.263,.303,.554,48.1,62.9,5.3,8.8,,.513,15.9,15.8,.211,,.575,9.4,78.0,.195
71,71,2023-03-18,,SAC,L,118,132,121.7,136.1,97.0,.297,.396,.573,51.1,65.9,6.2,10.2,,.522,8.0,24.5,.253,,.686,7.7,82.9,.163
72,72,2023-03-21,@,ORL,L,112,122,112.6,122.6,99.5,.277,.386,.601,44.0,71.4,7.0,7.5,,.566,13.1,10.3,.217,,.613,14.2,80.6,.300
73,73,2023-03-22,,DEN,L,104,118,117.1,132.9,88.8,.184,.299,.553,47.4,45.5,4.5,7.8,,.529,6.9,25.0,.138,,.596,9.8,71.1,.229
74,74,2023-03-24,,SAS,W,136,124,138.7,126.5,98.0,.306,.353,.705,51.2,56.9,3.1,12.7,,.688,6.8,16.7,.224,,.569,4.4,77.1,.089
75,75,2023-03-26,@,TOR,L,104,114,108.2,118.6,96.1,.233,.419,.549,45.9,65.8,6.2,3.0,,.535,14.4,25.5,.140,,.515,9.5,64.7,.133
76,76,2023-03-28,,BOS,W,130,111,125.8,107.4,103.3,.131,.374,.621,53.1,61.1,6.8,6.1,,.611,7.9,16.2,.091,,.543,10.9,84.1,.108
77,77,2023-03-31,,ORL,L,109,116,106.1,112.9,102.7,.114,.476,.494,51.5,58.5,4.9,7.8,,.471,9.8,26.3,.095,,.545,9.1,85.7,.227
78,78,2023-04-02,@,NYK,L,109,118,110.8,119.9,98.4,.228,.468,.627,49.4,66.7,9.1,8.9,,.595,17.2,13.5,.190,,.597,10.3,82.5,.148
79,79,2023-04-04,,MIL,L,128,140,117.9,129.0,108.6,.212,.273,.591,42.9,60.0,6.4,8.0,,.571,7.7,17.0,.152,,.668,14.7,73.3,.185
80,80,2023-04-05,@,ATL,L,116,134,111.6,129.0,103.9,.277,.298,.550,44.8,51.1,9.6,16.7,,.511,11.7,25.0,.213,,.589,13.6,69.2,.417
81,81,2023-04-07,,MIA,W,114,108,111.3,105.4,102.5,.440,.393,.568,51.5,59.0,3.9,5.9,,.506,13.8,26.7,.345,,.515,13.4,73.1,.071
82,82,2023-04-09,,HOU,L,109,114,106.5,111.4,102.3,.216,.464,.513,50.0,68.3,10.7,7.2,,.495,10.1,26.9,.134,,.522,12.8,74.0,.222
