,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
46,2022-01-22,H,OKC,W,94,87,35,76,0.461,6,27,0.222,18,35,0.514,15,54,22,5,6,22,20,98.2,90.8,95.8,0.461,0.355,0.514,56.8,62.9,5.2,13.6,0.5,19.4,33.3,0.237,0.459,14.0,78.0,0.106
47,2022-01-24,H,NYK,W,95,93,35,81,0.432,13,36,0.361,12,20,0.6,12,51,29,7,1,19,18,101.6,99.5,93.5,0.247,0.444,0.529,53.1,82.9,7.5,2.2,0.512,17.5,26.1,0.148,0.488,10.6,78.0,0.131
48,2022-01-26,H,MIL,W,115,99,41,87,0.471,19,42,0.452,14,17,0.824,12,41,27,11,3,12,19,123.3,106.2,93.2,0.195,0.483,0.609,50.0,65.9,11.8,6.3,0.58,11.3,27.9,0.161,0.519,17.8,74.4,0.2
49,2022-01-30,A,DET,L,105,115,38,82,0.463,13,34,0.382,16,25,0.64,12,41,25,6,6,11,20,115.7,126.7,90.8,0.305,0.415,0.565,46.1,65.8,6.6,9.2,0.543,10.6,27.3,0.195,0.516,8.1,64.4,0.231
50,2022-01-31,H,NOP,W,93,90,36,84,0.429,9,31,0.29,12,14,0.857,7,37,26,6,9,9,19,105.0,101.6,88.5,0.167,0.369,0.516,42.0,72.2,6.8,16.4,0.482,9.1,16.7,0.143,0.424,12.1,65.2,0.212
51,2022-02-02,A,HOU,L,104,115,41,80,0.513,7,21,0.333,15,27,0.556,12,48,23,6,4,17,27,107.0,118.3,97.2,0.338,0.263,0.566,56.5,56.1,6.2,9.5,0.556,15.6,29.3,0.188,0.561,11.1,81.8,0.28
52,2022-02-04,A,CHO,W,102,101,36,90,0.4,14,35,0.4,16,20,0.8,15,51,26,7,0,12,17,109.0,107.9,93.6,0.222,0.389,0.516,49.5,72.2,7.5,0.0,0.478,10.8,28.8,0.178,0.489,12.6,70.6,0.12
53,2022-02-06,H,IND,W,98,85,34,84,0.405,11,32,0.344,19,28,0.679,16,50,25,9,5,10,22,108.0,93.7,90.7,0.333,0.381,0.509,51.5,73.5,9.9,9.6,0.47,9.4,32.0,0.226,0.422,17.4,72.3,0.181
54,2022-02-09,H,SAS,W,105,92,39,82,0.476,9,21,0.429,18,24,0.75,10,51,18,8,2,13,12,109.2,95.7,96.1,0.293,0.256,0.567,52.6,46.2,8.3,3.0,0.53,12.3,24.4,0.22,0.424,11.1,73.2,0.081
55,2022-02-11,A,IND,W,120,113,43,81,0.531,9,24,0.375,25,30,0.833,6,32,20,12,7,13,16,119.1,112.2,100.7,0.37,0.296,0.637,45.7,46.5,11.9,13.7,0.586,12.1,17.1,0.309,0.573,17.2,74.3,0.124
