,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
35,2022-01-03,H,ATL,W,136,131,47,89,.528,18,41,.439,24,28,.857,12,41,29,10,3,9,19,138.9,133.8,97.9,.315,.461,.671,51.3,61.7,10.2,6.4,.629,8.2,28.6,.270,.625,10.9,76.3,.239
36,2022-01-05,H,MIA,L,109,115,33,78,.423,15,38,.395,28,36,.778,8,36,18,8,4,5,23,123.0,129.8,88.6,.462,.487,.581,41.9,54.5,9.0,9.8,.519,5.1,18.2,.359,.567,10.4,66.7,.268
37,2022-01-07,H,CLE,L,101,114,37,92,.402,16,35,.457,11,19,.579,16,51,22,8,5,11,19,110.0,124.2,91.8,.207,.380,.503,54.3,59.5,8.7,12.2,.489,9.9,31.4,.120,.594,7.9,81.4,.238
38,2022-01-09,H,SAC,W,103,88,37,88,.420,17,40,.425,12,15,.800,10,48,26,6,5,16,23,106.0,90.6,97.2,.170,.455,.544,51.1,70.3,6.2,9.3,.517,14.5,20.8,.136,.429,11.3,82.6,.176
39,2022-01-10,H,BRK,W,114,108,40,86,.465,15,38,.395,19,26,.731,11,47,23,8,9,13,17,116.9,110.7,97.5,.302,.442,.585,52.8,57.5,8.2,15.3,.552,11.8,26.8,.221,.527,13.3,75.0,.132
40,2022-01-13,A,DEN,L,108,140,39,86,.453,13,40,.325,17,28,.607,11,34,28,11,5,15,18,108.5,140.7,99.5,.326,.465,.549,45.9,71.8,11.1,12.2,.529,13.2,24.4,.198,.753,14.0,79.3,.181
41,2022-01-15,A,WAS,W,115,110,39,85,.459,13,39,.333,24,35,.686,8,39,19,13,2,12,25,111.0,106.1,103.6,.412,.459,.573,47.6,48.7,12.5,3.8,.535,10.7,19.5,.282,.500,16.7,75.6,.222
42,2022-01-17,A,ORL,W,98,88,37,90,.411,7,34,.206,17,18,.944,11,55,20,9,8,17,17,95.7,85.9,102.4,.200,.378,.500,52.4,54.1,8.8,13.8,.450,14.8,21.6,.189,.422,13.9,81.5,.133
43,2022-01-19,A,MIA,L,92,104,33,81,.407,14,46,.304,12,16,.750,10,43,19,7,6,16,22,99.0,111.9,92.9,.198,.568,.522,50.0,57.6,7.5,13.3,.494,15.4,22.7,.148,.538,13.3,78.6,.225
44,2022-01-21,A,BOS,W,109,105,36,76,.474,16,33,.485,21,30,.700,7,42,20,6,4,13,21,116.6,112.3,93.5,.395,.434,.611,50.0,55.6,6.4,8.9,.579,12.7,17.1,.276,.518,10.7,81.4,.244
45,2022-01-23,A,TOR,W,114,105,45,85,.529,18,32,.563,6,13,.462,10,47,31,8,7,22,17,113.2,104.3,100.7,.153,.376,.628,52.2,68.9,7.9,15.9,.635,19.5,26.3,.071,.490,12.6,71.2,.092
46,2022-01-25,H,MIN,L,107,109,37,94,.394,16,41,.390,17,20,.850,15,50,26,4,2,14,24,109.0,111.0,98.2,.213,.436,.520,50.5,70.3,4.1,5.1,.479,12.0,28.3,.181,.524,13.6,76.1,.280
47,2022-01-26,H,DAL,L,112,132,42,82,.512,14,38,.368,14,23,.609,3,38,27,4,1,9,21,113.5,133.8,98.6,.280,.463,.608,45.8,64.3,4.1,1.9,.598,8.9,7.1,.171,.636,7.4,85.4,.227
