,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
57,57,2023-02-13,,LAL,W,127,115,126.8,114.8,100.2,.134,.485,.618,42.9,58.7,7.0,15.5,,.593,6.4,16.0,.124,,.505,11.1,70.8,.200
58,58,2023-02-14,,WAS,L,101,126,105.9,132.1,95.4,.279,.488,.523,45.7,55.6,9.4,10.9,,.488,11.1,23.5,.198,,.677,13.6,83.3,.241
59,59,2023-02-23,@,SAC,L,116,133,114.2,130.9,101.6,.183,.409,.577,40.2,60.5,11.8,5.9,,.548,10.7,19.6,.151,,.635,15.4,66.7,.294
60,60,2023-02-26,,HOU,W,131,114,131.6,114.5,99.6,.455,.506,.709,43.5,47.6,7.0,9.5,,.675,12.3,16.7,.351,,.485,10.5,63.3,.170
61,61,2023-02-28,@,GSW,L,105,123,106.5,124.7,98.6,.256,.453,.549,41.8,70.3,8.1,6.6,,.500,12.0,20.9,.221,,.604,15.5,66.7,.143
62,62,2023-03-01,,NOP,L,110,121,119.3,131.2,92.2,.358,.469,.587,50.0,50.0,5.4,12.5,,.512,13.0,28.6,.333,,.567,5.7,72.5,.225
63,63,2023-03-03,@,ATL,L,111,129,108.9,126.5,102.0,.230,.448,.579,44.2,53.7,10.8,10.8,,.546,15.1,21.4,.184,,.637,14.8,71.4,.143
64,64,2023-03-05,@,ORL,W,122,119,119.8,116.9,101.8,.386,.566,.628,54.8,69.2,8.8,9.4,,.566,14.9,22.0,.337,,.565,10.1,86.0,.286
65,65,2023-03-06,@,DET,W,110,104,117.2,110.8,93.9,.321,.423,.618,42.2,73.7,7.5,11.1,,.583,11.0,12.2,.244,,.523,14.4,67.3,.163
66,66,2023-03-08,@,BOS,L,93,115,92.4,114.3,100.6,.329,.476,.495,51.1,60.0,5.0,5.1,,.433,13.8,13.0,.268,,.580,9.4,89.1,.148
67,67,2023-03-10,@,PHI,L,119,120,127.4,128.4,93.4,.375,.450,.638,46.2,57.1,6.4,5.7,,.619,8.8,14.3,.250,,.584,8.6,72.1,.277
68,68,2023-03-12,@,NOP,L,110,127,106.5,123.0,103.3,.227,.375,.568,51.7,60.5,9.7,4.3,,.545,14.9,22.2,.159,,.610,13.2,81.8,.256
69,69,2023-03-14,,NYK,L,107,123,107.5,123.6,99.5,.182,.455,.500,42.2,57.9,8.0,6.5,,.470,8.6,20.4,.141,,.611,11.1,75.0,.296
70,70,2023-03-17,,BOS,L,112,126,112.5,126.5,99.6,.392,.481,.604,41.6,52.6,12.0,8.9,,.570,16.3,19.0,.278,,.557,13.5,61.7,.333
71,71,2023-03-19,,LAC,L,102,117,111.3,127.7,91.6,.293,.354,.551,44.9,64.9,7.6,13.6,,.488,12.3,26.2,.268,,.521,8.0,61.7,.202
72,72,2023-03-22,@,UTA,W,127,115,120.2,108.9,105.6,.323,.441,.598,47.8,62.2,8.5,10.6,,.554,7.0,14.9,.258,,.543,14.8,83.7,.317
73,73,2023-03-24,,CHI,L,96,124,101.7,131.4,94.4,.209,.360,.511,39.7,62.2,10.6,8.9,,.465,11.3,18.2,.186,,.673,15.1,67.6,.131
74,74,2023-03-26,,OKC,L,112,118,112.3,118.3,99.7,.329,.390,.597,46.8,46.2,5.0,11.9,,.561,16.1,21.6,.244,,.500,9.4,69.0,.255
75,75,2023-03-27,,NOP,L,90,124,90.2,124.2,99.8,.167,.367,.466,35.4,42.9,6.0,3.4,,.428,11.0,11.8,.144,,.640,14.6,74.2,.163
76,76,2023-03-29,,SAC,L,80,120,79.8,119.7,100.3,.129,.419,.407,43.3,60.0,5.0,13.6,,.371,12.5,14.0,.118,,.554,7.2,78.7,.196
77,77,2023-03-31,,SAC,L,114,138,114.1,138.1,99.9,.271,.447,.599,44.6,72.5,9.0,12.2,,.582,15.9,21.4,.176,,.722,12.1,75.0,.125
78,78,2023-04-02,@,MIN,W,107,105,108.3,106.3,98.8,.215,.323,.526,47.2,67.4,12.1,5.7,,.511,8.9,21.6,.129,,.551,16.8,81.6,.228
79,79,2023-04-04,@,MEM,L,109,119,111.4,121.6,97.8,.175,.433,.522,50.0,54.8,7.2,17.9,,.505,7.1,24.1,.113,,.586,10.2,81.8,.195
80,80,2023-04-06,@,SAS,L,127,129,118.5,120.4,107.1,.188,.292,.611,43.4,66.7,6.5,19.7,,.583,12.6,21.6,.156,,.491,10.6,60.9,.236
81,81,2023-04-08,@,LAC,L,125,136,123.2,134.1,101.5,.258,.360,.631,40.0,68.1,7.9,6.9,,.607,9.2,15.6,.191,,.591,10.2,67.5,.280
82,82,2023-04-09,,GSW,L,101,157,92.6,143.9,109.1,.253,.368,.478,34.1,65.8,4.6,6.4,,.447,11.7,10.9,.168,,.745,12.7,72.7,.146
