,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
23,23,2022-11-30,@,UTA,L,112,125,37,93,.398,10,30,.333,28,36,.778,17,39,16,9,5,10,23,,45,81,.556,14,32,.438,21,28,.750,13,46,24,4,7,18,24
24,24,2022-12-03,,SAC,L,96,123,33,93,.355,9,33,.273,21,26,.808,17,50,15,4,3,17,23,,46,89,.517,11,32,.344,20,30,.667,8,46,31,7,6,9,22
25,25,2022-12-05,@,CHO,W,119,117,45,93,.484,15,36,.417,14,21,.667,13,47,30,4,5,12,17,,47,98,.480,12,34,.353,11,17,.647,14,49,29,8,4,10,16
26,26,2022-12-07,@,ORL,L,111,116,39,95,.411,15,41,.366,18,26,.692,17,53,26,3,9,15,19,,40,95,.421,8,28,.286,28,31,.903,16,53,20,8,5,12,21
27,27,2022-12-08,@,MIA,L,110,115,37,80,.463,17,36,.472,19,21,.905,7,43,24,3,3,16,16,,46,90,.511,12,32,.375,11,14,.786,7,43,24,11,1,8,20
28,28,2022-12-10,@,WAS,W,114,107,40,94,.426,19,48,.396,15,16,.938,9,42,22,9,7,10,16,,37,85,.435,16,34,.471,17,19,.895,8,50,24,8,3,14,15
29,29,2022-12-12,,BOS,W,113,93,44,90,.489,10,25,.400,15,21,.714,11,46,18,10,2,9,26,,33,76,.434,9,39,.231,18,26,.692,5,36,27,5,6,15,17
30,30,2022-12-14,,MIN,W,99,88,34,89,.382,14,46,.304,17,21,.810,14,52,21,8,2,14,21,,31,74,.419,4,22,.182,22,30,.733,7,43,15,9,4,17,20
31,31,2022-12-15,,PHO,L,95,111,34,90,.378,12,33,.364,15,21,.714,21,52,21,4,3,16,18,,44,95,.463,9,32,.281,14,18,.778,15,53,27,8,8,8,18
32,32,2022-12-17,,WAS,W,102,93,37,86,.430,12,29,.414,16,26,.615,12,49,19,6,5,14,16,,36,84,.429,9,25,.360,12,13,.923,7,42,20,10,2,14,21
33,33,2022-12-21,,CHO,W,126,105,41,81,.506,23,49,.469,21,23,.913,5,48,29,6,7,27,22,,37,92,.402,9,31,.290,22,29,.759,11,40,25,15,2,14,18
34,34,2022-12-23,@,PHI,L,114,119,41,81,.506,14,38,.368,18,23,.783,6,33,25,5,9,11,16,,47,88,.534,12,29,.414,13,14,.929,6,39,31,7,3,9,20
35,35,2022-12-26,@,DET,W,142,131,49,91,.538,19,44,.432,25,29,.862,10,48,25,13,3,19,24,,44,100,.440,16,34,.471,27,34,.794,16,45,32,10,4,17,23
36,36,2022-12-27,@,TOR,W,124,113,45,93,.484,15,38,.395,19,23,.826,15,47,27,8,3,9,17,,43,84,.512,6,23,.261,21,26,.808,10,39,24,6,4,12,16
37,37,2022-12-29,@,BOS,L,110,116,43,89,.483,15,39,.385,9,14,.643,8,41,26,4,4,12,20,,44,91,.484,11,39,.282,17,22,.773,11,49,22,3,7,11,17
38,38,2022-12-31,@,IND,L,130,131,43,80,.538,16,34,.471,28,29,.966,8,39,23,7,6,15,23,,46,88,.523,14,38,.368,25,29,.862,8,36,28,10,4,11,20
39,39,2023-01-02,,MIA,L,100,110,29,67,.433,12,29,.414,30,34,.882,3,34,19,7,1,15,18,,39,85,.459,12,36,.333,20,24,.833,12,48,22,7,2,11,23
40,40,2023-01-05,@,DEN,L,91,122,34,91,.374,5,37,.135,18,25,.720,8,41,24,7,3,7,14,,45,89,.506,14,36,.389,18,21,.857,10,57,28,6,5,11,16
41,41,2023-01-06,@,MIN,L,115,128,44,100,.440,9,25,.360,18,27,.667,18,40,22,13,3,8,19,,46,81,.568,13,35,.371,23,29,.793,10,45,28,4,7,19,22
42,42,2023-01-08,,ATL,L,108,112,37,95,.389,10,30,.333,24,31,.774,21,59,25,6,5,11,19,,44,89,.494,8,26,.308,16,20,.800,7,43,22,7,9,9,18
43,43,2023-01-10,,DAL,W,113,101,39,86,.453,12,31,.387,23,30,.767,12,46,20,7,4,9,23,,30,69,.435,12,38,.316,29,36,.806,3,32,15,5,6,11,17
44,44,2023-01-13,,DEN,L,103,115,41,87,.471,10,29,.345,11,14,.786,11,43,20,6,3,12,18,,41,82,.500,14,33,.424,19,25,.760,10,43,24,7,4,10,11
45,45,2023-01-15,,HOU,W,121,100,46,88,.523,14,32,.438,15,21,.714,11,44,21,13,6,15,16,,38,84,.452,7,31,.226,17,23,.739,10,39,22,8,6,20,17
46,46,2023-01-17,,PHI,L,110,120,41,82,.500,12,34,.353,16,20,.800,8,33,20,4,5,18,23,,39,73,.534,13,31,.419,29,34,.853,8,33,25,12,4,14,17
47,47,2023-01-18,@,UTA,L,103,126,37,92,.402,15,34,.441,14,21,.667,16,50,23,1,6,13,20,,45,87,.517,19,32,.594,17,22,.773,9,44,26,4,7,8,19
48,48,2023-01-20,@,SAS,W,131,126,51,81,.630,15,28,.536,14,20,.700,11,32,31,4,2,9,13,,51,89,.573,14,26,.538,10,14,.714,12,34,34,3,1,6,15
49,49,2023-01-22,@,DAL,W,112,98,35,77,.455,12,28,.429,30,31,.968,9,46,20,6,3,10,23,,35,80,.438,13,35,.371,15,26,.577,12,38,15,3,3,10,21
50,50,2023-01-24,@,LAL,W,133,115,51,84,.607,19,38,.500,12,15,.800,7,47,25,4,9,12,20,,42,95,.442,16,40,.400,15,24,.625,9,32,21,8,4,6,13
51,51,2023-01-26,,SAS,W,138,100,52,89,.584,18,38,.474,16,21,.762,6,37,26,9,9,5,21,,37,82,.451,8,24,.333,18,28,.643,11,42,24,2,1,12,18
52,52,2023-01-28,@,ATL,W,120,113,42,80,.525,19,39,.487,17,19,.895,6,37,25,5,5,14,15,,45,95,.474,7,27,.259,16,20,.800,15,47,24,12,2,8,18
53,53,2023-01-29,@,CLE,L,99,122,37,89,.416,2,19,.105,23,27,.852,15,45,17,6,0,13,19,,44,78,.564,20,33,.606,14,19,.737,4,35,35,9,7,10,23
54,54,2023-01-31,@,CHI,W,108,103,37,93,.398,12,44,.273,22,26,.846,11,44,24,15,6,8,16,,38,77,.494,12,24,.500,15,21,.714,6,51,26,6,6,20,19
55,55,2023-02-02,@,MIL,L,105,106,39,95,.411,13,36,.361,14,20,.700,9,49,15,8,4,7,22,,39,90,.433,9,37,.243,19,27,.704,8,53,16,2,0,10,17
56,56,2023-02-04,@,NYK,W,134,128,44,92,.478,16,37,.432,30,35,.857,9,46,24,8,4,13,20,,45,94,.479,18,40,.450,20,26,.769,10,46,30,6,3,10,30
57,57,2023-02-06,@,BRK,W,124,116,44,92,.478,12,30,.400,24,30,.800,11,46,20,11,5,7,19,,41,84,.488,16,31,.516,18,22,.818,8,42,21,4,5,16,26
58,58,2023-02-08,,DAL,L,104,110,38,86,.442,12,33,.364,16,21,.762,9,40,21,10,4,11,18,,41,78,.526,17,35,.486,11,17,.647,8,44,26,7,6,18,20
59,59,2023-02-10,,MIL,L,106,119,42,85,.494,11,33,.333,11,14,.786,3,35,17,5,7,9,12,,45,90,.500,17,39,.436,12,16,.750,9,49,28,8,4,11,13
60,60,2023-02-14,,GSW,W,134,124,49,92,.533,17,36,.472,19,22,.864,12,36,33,5,4,8,22,,45,83,.542,15,34,.441,19,27,.704,8,36,28,2,1,11,22
61,61,2023-02-16,@,PHO,W,116,107,40,82,.488,11,34,.324,25,27,.926,8,43,29,8,2,14,19,,42,89,.472,11,31,.355,12,16,.750,7,38,30,10,2,12,24
62,62,2023-02-24,,SAC,L,175,176,59,98,.602,26,45,.578,31,36,.861,7,42,39,8,3,25,27,,65,111,.586,18,41,.439,28,35,.800,12,43,33,18,3,15,28
63,63,2023-02-26,@,DEN,L,124,134,44,90,.489,11,34,.324,25,30,.833,6,38,24,11,5,12,25,,49,96,.510,13,39,.333,23,31,.742,11,50,35,10,3,14,23
64,64,2023-02-28,,MIN,L,101,108,35,83,.422,11,28,.393,20,23,.870,9,44,24,11,3,24,17,,43,90,.478,9,26,.346,13,22,.591,10,46,22,14,8,17,20
65,65,2023-03-02,@,GSW,L,91,115,32,89,.360,9,43,.209,18,21,.857,9,47,19,5,5,16,24,,39,93,.419,14,46,.304,23,27,.852,15,60,25,9,6,11,20
66,66,2023-03-03,@,SAC,L,127,128,47,87,.540,14,41,.341,19,27,.704,6,32,31,7,3,7,24,,46,87,.529,10,33,.303,26,26,1.000,9,45,26,3,2,11,22
67,67,2023-03-05,,MEM,W,135,129,45,85,.529,12,29,.414,33,35,.943,13,53,25,6,2,17,17,,50,92,.543,18,34,.529,11,15,.733,2,26,32,13,3,8,23
68,68,2023-03-08,,TOR,W,108,100,39,71,.549,6,20,.300,24,31,.774,9,44,23,9,4,17,18,,37,96,.385,13,32,.406,13,14,.929,15,41,21,12,2,12,23
69,69,2023-03-11,,NYK,W,106,95,42,87,.483,10,30,.333,12,16,.750,7,39,22,3,4,8,20,,32,90,.356,7,31,.226,24,27,.889,20,54,21,5,3,9,17
70,70,2023-03-15,,GSW,W,134,126,46,96,.479,16,34,.471,26,32,.813,16,44,30,11,1,7,18,,49,88,.557,17,36,.472,11,15,.733,7,36,28,5,1,16,25
71,71,2023-03-18,,ORL,L,108,113,42,90,.467,6,22,.273,18,24,.750,13,43,23,9,3,15,24,,42,84,.500,10,31,.323,19,25,.760,9,45,23,14,5,17,22
72,72,2023-03-19,@,POR,W,117,102,43,94,.457,12,28,.429,19,23,.826,18,49,26,11,3,9,18,,37,82,.451,6,29,.207,22,24,.917,11,40,24,7,9,13,14
73,73,2023-03-21,,OKC,L,100,101,41,86,.477,6,31,.194,12,21,.571,12,46,21,9,2,13,21,,39,93,.419,10,37,.270,13,14,.929,12,47,19,2,4,11,21
74,74,2023-03-23,,OKC,W,127,105,47,84,.560,18,37,.486,15,20,.750,8,42,34,9,5,13,9,,41,93,.441,13,39,.333,10,11,.909,13,40,24,6,3,14,20
75,75,2023-03-25,,NOP,L,110,131,39,75,.520,15,33,.455,17,21,.810,2,31,29,9,6,19,14,,51,96,.531,21,34,.618,8,9,.889,12,45,36,11,3,15,21
76,76,2023-03-27,,CHI,W,124,112,48,81,.593,20,40,.500,8,16,.500,6,37,41,10,4,15,17,,44,82,.537,9,23,.391,15,21,.714,8,34,26,9,3,14,11
77,77,2023-03-29,@,MEM,W,141,132,48,78,.615,22,37,.595,23,31,.742,3,32,28,8,4,15,21,,49,95,.516,11,32,.344,23,28,.821,14,45,26,8,4,13,20
78,78,2023-03-31,@,MEM,L,94,108,34,90,.378,11,35,.314,15,18,.833,12,50,26,5,8,17,14,,43,96,.448,9,33,.273,13,17,.765,12,51,25,11,7,14,16
79,79,2023-04-01,@,NOP,L,114,122,42,85,.494,11,29,.379,19,23,.826,11,37,25,5,4,13,29,,42,86,.488,7,17,.412,31,35,.886,14,40,21,6,5,7,15
80,80,2023-04-05,,LAL,W,125,118,43,82,.524,16,36,.444,23,27,.852,5,38,23,9,4,12,18,,45,89,.506,12,29,.414,16,24,.667,10,44,27,4,3,14,17
81,81,2023-04-08,,POR,W,136,125,49,93,.527,12,35,.343,26,30,.867,13,51,30,7,5,12,17,,47,89,.528,14,32,.438,17,23,.739,7,34,32,8,4,10,20
82,82,2023-04-09,@,PHO,W,119,114,49,100,.490,5,23,.217,16,24,.667,14,53,22,3,5,10,18,,42,99,.424,14,37,.378,16,22,.727,12,47,29,4,3,7,21
