,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
53,53,2023-02-06,,LAC,L,116,124,41,84,.488,16,31,.516,18,22,.818,8,42,21,4,5,16,26,,44,92,.478,12,30,.400,24,30,.800,11,46,20,11,5,7,19
54,54,2023-02-07,,PHO,L,112,116,38,79,.481,9,28,.321,27,31,.871,5,36,25,11,2,16,21,,43,92,.467,9,31,.290,21,28,.750,16,48,31,10,4,15,24
55,55,2023-02-09,,CHI,W,116,105,39,91,.429,17,44,.386,21,25,.840,11,49,26,8,1,11,20,,42,91,.462,5,26,.192,16,21,.762,8,46,15,4,2,11,16
56,56,2023-02-11,,PHI,L,98,101,37,92,.402,13,40,.325,11,13,.846,12,42,23,7,6,8,20,,33,75,.440,6,23,.261,29,30,.967,8,41,17,4,3,10,12
57,57,2023-02-13,@,NYK,L,106,124,35,78,.449,12,29,.414,24,33,.727,10,39,18,3,3,10,19,,45,82,.549,15,34,.441,19,26,.731,6,38,18,4,3,8,24
58,58,2023-02-15,,MIA,W,116,105,41,77,.532,17,39,.436,17,20,.850,5,36,26,3,5,11,27,,38,83,.458,8,28,.286,21,29,.724,12,41,19,4,3,8,18
59,59,2023-02-24,@,CHI,L,87,131,30,81,.370,12,44,.273,15,19,.789,5,31,21,6,3,13,25,,50,88,.568,12,26,.462,19,28,.679,12,57,25,6,4,9,15
60,60,2023-02-26,@,ATL,L,127,129,43,87,.494,14,39,.359,27,29,.931,6,37,20,12,6,9,21,,45,90,.500,16,30,.533,23,28,.821,13,46,20,7,2,15,18
61,61,2023-02-28,,MIL,L,104,118,36,83,.434,12,36,.333,20,25,.800,3,38,25,12,6,17,19,,50,102,.490,14,37,.378,4,12,.333,11,55,32,10,3,17,21
62,62,2023-03-01,@,NYK,L,118,142,42,90,.467,15,39,.385,19,20,.950,5,31,26,6,5,12,21,,54,89,.607,20,35,.571,14,21,.667,7,46,28,5,3,16,21
63,63,2023-03-03,@,BOS,W,115,105,40,95,.421,14,44,.318,21,26,.808,13,47,25,9,6,12,20,,41,84,.488,9,29,.310,14,20,.700,9,48,26,8,8,19,19
64,64,2023-03-05,,CHO,W,102,86,36,92,.391,12,43,.279,18,22,.818,8,52,21,5,9,5,12,,33,88,.375,8,30,.267,12,15,.800,5,49,17,2,3,10,19
65,65,2023-03-07,@,HOU,W,118,96,40,81,.494,15,40,.375,23,29,.793,5,36,23,12,7,12,21,,36,83,.434,7,26,.269,17,24,.708,15,48,14,6,1,19,22
66,66,2023-03-09,@,MIL,L,113,118,41,104,.394,14,36,.389,17,17,1.000,15,47,20,10,4,13,12,,44,104,.423,19,50,.380,11,14,.786,20,61,33,8,12,16,14
67,67,2023-03-10,@,MIN,W,124,123,42,91,.462,16,34,.471,24,33,.727,12,48,20,7,5,14,26,,48,98,.490,9,30,.300,18,29,.621,12,47,29,10,6,14,21
68,68,2023-03-12,@,DEN,W,122,120,42,84,.500,17,44,.386,21,24,.875,4,28,32,11,2,8,21,,45,90,.500,12,31,.387,18,24,.750,15,49,27,4,8,15,19
69,69,2023-03-14,@,OKC,L,107,121,35,82,.427,12,41,.293,25,34,.735,11,46,25,3,5,17,20,,45,99,.455,11,33,.333,20,23,.870,14,51,22,9,0,9,25
70,70,2023-03-16,,SAC,L,96,101,33,80,.413,14,39,.359,16,23,.696,3,41,20,8,4,6,22,,32,82,.390,13,41,.317,24,32,.750,13,57,22,2,5,12,17
71,71,2023-03-19,,DEN,L,102,108,38,82,.463,12,35,.343,14,16,.875,9,33,26,10,3,11,16,,42,80,.525,12,23,.522,12,13,.923,6,40,31,5,3,16,17
72,72,2023-03-21,,CLE,L,109,115,41,92,.446,9,33,.273,18,23,.783,19,49,25,6,5,16,19,,42,83,.506,14,29,.483,17,21,.810,8,34,23,6,3,14,20
73,73,2023-03-23,,CLE,L,114,116,39,81,.481,12,34,.353,24,27,.889,9,42,24,7,7,15,21,,42,89,.472,12,32,.375,20,26,.769,13,40,24,7,7,9,21
74,74,2023-03-25,@,MIA,W,129,100,44,89,.494,18,40,.450,23,25,.920,17,45,30,6,6,6,18,,38,80,.475,12,30,.400,12,14,.857,8,32,22,5,4,12,19
75,75,2023-03-26,@,ORL,L,106,119,37,91,.407,8,35,.229,24,28,.857,15,44,17,7,8,15,20,,45,85,.529,7,22,.318,22,28,.786,9,47,30,7,3,11,21
76,76,2023-03-29,,HOU,W,123,114,44,82,.537,17,35,.486,18,27,.667,8,41,33,4,9,12,18,,46,98,.469,9,30,.300,13,21,.619,20,52,21,9,2,10,18
77,77,2023-03-31,,ATL,W,124,107,49,88,.557,15,33,.455,11,13,.846,9,41,33,9,3,12,17,,39,91,.429,8,37,.216,21,23,.913,16,46,23,6,3,11,14
78,78,2023-04-02,,UTA,W,111,110,38,86,.442,9,32,.281,26,34,.765,7,40,25,6,2,8,26,,40,91,.440,8,32,.250,22,30,.733,11,52,24,5,1,11,23
79,79,2023-04-04,,MIN,L,102,107,39,90,.433,13,35,.371,11,14,.786,7,40,21,6,8,9,18,,41,85,.482,8,24,.333,17,22,.773,7,44,21,7,6,8,13
80,80,2023-04-05,@,DET,W,123,108,45,86,.523,17,43,.395,16,23,.696,11,38,36,6,7,11,12,,41,84,.488,13,28,.464,13,14,.929,9,34,27,5,3,14,18
81,81,2023-04-07,,ORL,W,101,84,35,89,.393,9,42,.214,22,25,.880,10,45,27,14,3,9,12,,31,87,.356,7,38,.184,15,17,.882,15,57,17,6,6,21,19
82,82,2023-04-09,,PHI,L,105,134,35,83,.422,12,32,.375,23,28,.821,10,42,22,6,6,18,22,,53,101,.525,14,32,.438,14,19,.737,13,50,31,10,5,13,23
