,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
43,43,2022-01-12,@,SAS,W,128,124,120.0,116.3,106.6,.390,.439,.666,52.7,51.1,4.7,13.2,,.646,12.7,10.5,.268,,.520,7.5,83.0,.212
44,44,2022-01-14,@,SAC,L,114,126,106.2,117.4,107.3,.158,.426,.528,48.5,56.8,6.5,6.8,,.500,12.9,24.5,.129,,.568,11.6,74.0,.177
45,45,2022-01-16,@,SAC,W,118,112,113.3,107.5,104.2,.316,.526,.682,56.0,53.7,5.8,5.7,,.645,20.3,11.8,.263,,.516,10.6,86.0,.198
46,46,2022-01-19,@,UTA,W,116,111,122.2,117.0,94.9,.177,.469,.560,47.3,58.5,4.2,5.9,,.542,7.2,24.0,.125,,.528,8.4,74.4,.191
47,47,2022-01-21,@,GSW,L,103,105,104.5,106.5,98.6,.225,.393,.527,48.8,65.8,10.1,5.9,,.483,10.9,19.0,.191,,.543,15.8,81.6,.210
48,48,2022-01-25,,SAS,L,104,134,102.1,131.5,101.9,.263,.358,.491,47.9,53.8,7.9,4.3,,.458,12.4,32.1,.179,,.634,11.1,71.1,.059
49,49,2022-01-28,,POR,L,110,125,110.0,124.9,100.0,.392,.519,.594,52.8,65.8,6.0,7.1,,.544,15.5,14.3,.304,,.673,12.6,89.2,.198
50,50,2022-01-31,,GSW,L,108,122,110.1,124.4,98.1,.345,.512,.558,47.4,69.4,4.1,7.5,,.524,14.2,20.9,.238,,.644,13.4,80.0,.238
51,51,2022-02-02,,CLE,W,115,104,118.3,107.0,97.2,.402,.488,.596,43.5,64.1,11.3,5.1,,.561,11.1,18.2,.280,,.556,15.6,70.7,.188
52,52,2022-02-04,@,SAS,L,106,131,107.2,132.5,98.9,.349,.398,.553,44.3,41.7,9.1,9.8,,.500,15.1,21.4,.277,,.646,10.9,70.3,.180
53,53,2022-02-06,,NOP,L,107,120,109.8,123.2,97.4,.190,.536,.588,50.0,70.0,5.1,14.6,,.571,14.9,15.2,.131,,.610,9.7,84.8,.338
54,54,2022-02-08,@,NOP,L,97,110,98.0,111.1,99.0,.360,.488,.487,52.2,59.4,8.1,6.3,,.448,17.4,34.0,.233,,.575,17.6,78.4,.225
55,55,2022-02-10,,TOR,L,120,139,119.4,138.3,100.5,.366,.463,.630,52.6,58.1,5.0,6.9,,.622,18.1,36.1,.220,,.624,9.3,66.7,.186
56,56,2022-02-14,@,UTA,L,101,135,105.6,141.2,95.6,.337,.446,.530,38.4,65.7,5.2,8.2,,.494,11.2,20.0,.229,,.652,11.6,63.9,.213
57,57,2022-02-16,@,PHO,L,121,124,114.0,116.8,106.2,.289,.454,.553,53.8,54.8,4.7,8.1,,.500,12.8,27.1,.247,,.552,9.7,83.7,.337
58,58,2022-02-17,@,LAC,L,111,142,107.1,136.9,103.7,.209,.407,.559,41.2,69.0,7.7,3.5,,.533,15.3,24.0,.154,,.652,13.4,65.7,.239
59,59,2022-02-25,@,ORL,L,111,119,107.3,115.0,103.5,.213,.500,.540,43.2,50.0,11.6,6.4,,.543,11.2,18.5,.096,,.584,15.8,75.6,.265
60,60,2022-02-27,,LAC,L,98,99,101.3,102.3,96.8,.196,.457,.490,38.5,74.3,8.3,0.0,,.473,5.7,10.9,.120,,.513,16.8,75.6,.260
61,61,2022-03-01,,LAC,L,100,113,101.8,115.1,98.2,.177,.406,.483,45.0,55.3,8.1,9.2,,.464,11.2,26.9,.115,,.505,12.7,64.6,.167
62,62,2022-03-02,,UTA,L,127,132,117.5,122.1,97.9,.349,.593,.640,41.0,62.8,11.1,6.1,,.622,13.9,11.6,.233,,.632,15.8,72.5,.187
63,63,2022-03-04,@,DEN,L,101,116,105.1,120.7,96.1,.265,.434,.545,51.8,65.8,4.2,5.7,,.518,13.1,22.5,.181,,.529,9.1,77.8,.291
64,64,2022-03-06,,MEM,W,123,112,117.7,107.2,104.5,.439,.415,.629,52.9,53.5,3.8,7.0,,.604,14.8,22.2,.293,,.479,9.2,75.5,.196
65,65,2022-03-07,@,MIA,L,106,123,110.2,127.9,96.2,.250,.489,.543,39.8,56.4,8.3,11.7,,.517,9.3,19.6,.170,,.615,13.4,64.9,.121
66,66,2022-03-09,,LAL,W,139,130,121.9,114.0,103.3,.186,.392,.630,51.0,48.1,6.1,7.4,,.593,12.7,21.7,.176,,.554,12.5,76.9,.178
67,67,2022-03-11,,DAL,L,100,113,101.3,114.5,98.7,.221,.349,.530,45.3,70.7,9.1,5.8,,.512,10.4,12.5,.140,,.517,11.5,73.9,.250
68,68,2022-03-13,@,NOP,L,105,130,103.4,128.0,101.6,.325,.403,.597,46.4,61.5,3.0,6.6,,.584,21.4,22.5,.195,,.570,8.5,68.2,.258
69,69,2022-03-16,,PHO,L,112,129,118.0,135.9,94.9,.224,.459,.600,40.2,61.9,9.5,4.8,,.588,10.5,20.0,.141,,.626,9.8,64.9,.105
70,70,2022-03-18,,IND,L,118,121,115.2,118.1,102.4,.405,.342,.634,47.7,61.5,8.8,13.8,,.570,13.9,14.3,.354,,.535,10.6,69.8,.129
71,71,2022-03-20,,MEM,L,98,122,91.1,113.4,107.5,.279,.360,.507,46.9,70.3,5.6,4.8,,.488,15.0,10.2,.163,,.563,11.2,85.1,.146
72,72,2022-03-21,,WAS,W,115,97,120.9,102.0,95.1,.153,.459,.634,48.4,71.4,5.3,14.3,,.612,11.7,14.0,.129,,.447,10.3,79.2,.247
73,73,2022-03-23,@,DAL,L,91,110,94.7,114.5,96.1,.341,.341,.482,51.7,51.5,8.3,9.4,,.427,13.7,26.1,.256,,.535,11.1,80.5,.209
74,74,2022-03-25,@,POR,W,125,106,130.3,110.5,95.9,.277,.542,.671,49.3,62.8,12.5,4.6,,.633,13.1,26.5,.241,,.524,15.2,68.3,.200
75,75,2022-03-26,@,POR,W,115,98,116.0,98.8,99.2,.214,.417,.626,42.7,77.3,12.1,15.1,,.613,17.9,21.1,.143,,.462,17.3,58.8,.129
76,76,2022-03-28,,SAS,L,120,123,115.5,118.4,103.9,.304,.533,.575,44.0,68.4,4.8,12.7,,.522,10.3,20.4,.261,,.505,9.7,66.7,.220
77,77,2022-03-30,,SAC,L,118,121,112.1,114.9,105.3,.266,.447,.562,53.7,53.5,6.6,5.8,,.527,13.9,27.9,.202,,.500,7.5,75.0,.274
78,78,2022-04-01,,SAC,L,117,122,117.3,122.3,99.8,.268,.464,.539,48.9,63.4,9.0,13.2,,.510,8.4,27.8,.186,,.593,11.9,78.9,.321
79,79,2022-04-03,,MIN,L,132,139,123.2,129.7,107.2,.341,.471,.675,52.9,58.3,7.5,8.9,,.659,19.0,30.6,.235,,.692,16.4,78.1,.233
80,80,2022-04-05,@,BRK,L,105,118,105.6,118.7,99.4,.253,.434,.477,48.0,45.0,8.0,12.2,,.460,9.1,31.0,.141,,.541,14.0,71.4,.291
81,81,2022-04-08,@,TOR,L,115,117,115.4,117.4,99.6,.296,.358,.628,50.0,55.8,6.0,4.5,,.593,16.4,20.0,.235,,.495,7.8,72.3,.229
82,82,2022-04-10,,ATL,L,114,130,120.5,137.4,94.6,.225,.517,.583,40.5,58.5,4.2,8.2,,.556,4.9,14.0,.169,,.638,11.0,68.3,.218
