,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
71,71,2022-03-21,@,DET,W,119,115,116.9,113.0,101.8,.557,.318,.543,49.5,59.5,14.7,14.0,,.466,7.6,32.1,.420,,.476,14.9,71.4,.400
72,72,2022-03-23,,SAS,L,96,133,94.5,130.9,101.6,.191,.277,.471,44.8,50.0,4.9,10.0,,.420,13.6,23.5,.181,,.590,11.1,68.9,.234
73,73,2022-03-25,,HOU,L,106,125,110.5,130.3,95.9,.271,.235,.557,50.7,65.1,6.3,7.9,,.524,15.2,31.7,.200,,.633,13.1,73.5,.241
74,74,2022-03-26,,HOU,L,98,115,98.8,116.0,99.2,.183,.430,.488,57.3,56.8,14.1,8.2,,.462,17.3,41.2,.129,,.613,17.9,78.9,.143
75,75,2022-03-28,,OKC,L,131,134,122.6,125.4,96.8,.116,.446,.556,49.0,54.9,15.9,11.1,,.545,8.5,33.3,.080,,.644,16.5,71.8,.200
76,76,2022-03-30,,NOP,L,107,117,111.5,121.9,96.0,.212,.494,.576,50.6,76.9,7.3,7.4,,.541,17.7,31.7,.176,,.551,12.8,70.0,.397
77,77,2022-04-01,@,SAS,L,111,130,114.0,133.6,97.3,.217,.380,.551,48.8,65.9,12.3,4.5,,.527,9.0,25.0,.152,,.667,13.0,78.9,.272
78,78,2022-04-03,@,SAS,L,92,113,95.7,117.5,96.2,.179,.536,.508,43.3,66.7,7.3,9.5,,.488,13.4,14.6,.119,,.536,11.0,76.2,.274
79,79,2022-04-05,@,OKC,L,94,98,100.6,104.8,93.5,.193,.386,.522,46.0,68.6,10.7,11.5,,.488,15.9,22.7,.157,,.537,15.0,69.8,.136
80,80,2022-04-07,@,NOP,L,94,127,102.6,138.6,91.6,.188,.449,.629,35.5,77.8,10.9,7.1,,.601,22.7,10.3,.159,,.543,9.4,51.1,.280
81,81,2022-04-08,@,DAL,L,78,128,81.0,133.0,96.2,.145,.386,.442,36.3,64.5,9.4,5.9,,.416,15.3,10.6,.108,,.658,13.1,72.7,.304
82,82,2022-04-10,,UTA,L,80,111,82.8,114.9,96.6,.145,.410,.453,34.8,67.7,11.4,17.4,,.428,13.7,10.0,.108,,.506,14.7,64.3,.341
