,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
54,2022-02-06,A,ORL,W,116,83,45,99,.455,13,46,.283,13,14,.929,16,55,29,9,6,14,17,118.2,84.6,98.1,.141,.465,.552,57.9,64.4,9.2,10.9,.520,11.7,33.3,.131,.389,15.9,83.0,.247
55,2022-02-08,A,BRK,W,126,91,50,91,.549,14,40,.350,12,16,.750,11,52,32,6,8,13,14,128.1,92.5,98.4,.176,.440,.643,56.5,64.0,6.1,12.7,.626,11.7,30.6,.132,.434,11.0,73.2,.051
56,2022-02-11,H,DEN,W,108,102,38,96,.396,10,37,.270,22,30,.733,18,54,24,13,8,12,20,105.2,99.4,102.6,.313,.385,.495,50.9,63.2,12.7,17.4,.448,9.9,31.0,.229,.494,17.7,75.0,.144
57,2022-02-13,H,ATL,W,105,95,36,85,.424,11,38,.289,22,27,.815,12,54,21,5,6,12,15,108.3,98.0,96.9,.318,.447,.542,52.9,58.3,5.2,10.9,.488,11.0,24.5,.259,.430,11.5,79.2,.161
58,2022-02-15,A,PHI,W,135,87,46,82,.561,25,45,.556,18,22,.818,7,51,28,2,10,9,25,147.0,94.8,91.8,.268,.549,.736,56.0,60.9,2.2,20.8,.713,8.9,20.0,.220,.338,8.5,78.6,.413
59,2022-02-16,H,DET,L,111,112,42,77,.545,13,32,.406,14,18,.778,2,30,29,8,6,15,14,116.8,117.9,95.0,.234,.416,.654,39.0,69.0,8.4,9.5,.630,15.0,6.5,.182,.548,13.9,60.9,.108
60,2022-02-24,A,BRK,W,129,106,46,85,.541,17,42,.405,20,27,.741,8,48,28,9,3,13,20,125.6,103.2,102.7,.318,.494,.666,55.8,60.9,8.8,4.6,.641,11.8,21.1,.235,.452,8.6,83.3,.223
61,2022-02-26,A,DET,W,113,104,42,88,.477,10,26,.385,19,21,.905,10,37,31,5,6,10,21,118.8,109.3,95.2,.239,.295,.581,47.4,73.8,5.3,10.0,.534,9.3,24.4,.216,.489,12.6,73.0,.218
62,2022-02-27,A,IND,L,107,128,39,91,.429,12,43,.279,17,20,.850,12,40,25,5,9,10,13,109.3,130.7,97.9,.220,.473,.536,44.9,64.1,5.1,15.8,.495,9.1,23.5,.187,.617,12.4,73.7,.189
63,2022-03-01,H,ATL,W,107,98,39,83,.470,11,35,.314,18,19,.947,11,47,27,4,8,12,20,115.0,105.4,93.0,.229,.422,.586,56.0,69.2,4.3,15.4,.536,11.6,25.6,.217,.476,8.8,87.8,.229
64,2022-03-03,H,MEM,W,120,107,46,89,.517,16,37,.432,12,15,.800,15,51,33,4,7,14,15,130.3,116.2,92.1,.169,.416,.628,53.7,71.7,4.3,11.9,.607,12.8,35.7,.135,.490,6.3,67.9,.101
65,2022-03-06,H,BRK,W,126,120,40,83,.482,17,36,.472,29,38,.763,10,37,25,9,7,10,19,129.2,123.1,97.5,.458,.434,.632,45.1,62.5,9.2,11.3,.584,9.1,23.3,.349,.573,13.3,69.2,.202
66,2022-03-09,A,CHO,W,115,101,46,93,.495,12,37,.324,11,14,.786,16,47,30,10,8,11,20,122.6,107.7,93.8,.151,.398,.580,50.5,65.2,10.7,15.4,.559,10.0,34.0,.118,.471,14.1,67.4,.247
67,2022-03-11,H,DET,W,114,103,42,90,.467,6,32,.188,24,30,.800,13,47,23,10,3,9,19,120.1,108.5,94.9,.333,.356,.552,52.8,54.8,10.5,6.1,.500,8.0,29.5,.267,.482,13.0,75.6,.277
68,2022-03-13,H,DAL,L,92,95,33,88,.375,9,37,.243,17,19,.895,11,45,16,8,3,11,12,98.2,101.4,93.7,.216,.420,.477,51.7,48.5,8.5,8.1,.426,10.2,22.4,.193,.547,17.1,89.5,.189
69,2022-03-16,A,GSW,W,110,88,38,81,.469,15,40,.375,19,22,.864,8,53,23,4,4,10,15,120.2,96.2,91.5,.272,.494,.607,58.2,60.5,4.4,10.5,.562,9.9,20.5,.235,.436,7.9,86.5,.151
70,2022-03-18,A,SAC,W,126,97,46,82,.561,22,40,.550,12,17,.706,6,43,33,11,1,13,23,131.9,101.5,95.5,.207,.488,.704,53.8,71.7,11.5,2.3,.695,12.7,17.1,.146,.500,15.2,82.2,.228
71,2022-03-20,A,DEN,W,124,104,47,82,.573,19,40,.475,11,11,1.000,5,38,29,4,6,8,18,137.8,115.6,90.0,.134,.488,.714,48.1,61.7,4.4,12.5,.689,8.4,15.2,.134,.483,9.3,71.7,.230
72,2022-03-21,A,OKC,W,132,123,44,86,.512,15,40,.375,29,34,.853,6,42,22,8,7,8,18,132.2,123.2,99.8,.395,.465,.654,50.0,50.0,8.0,12.5,.599,7.3,15.8,.337,.608,10.0,78.3,.108
73,2022-03-23,H,UTA,W,125,97,50,84,.595,19,36,.528,6,7,.857,8,39,37,8,10,12,20,138.3,107.3,90.4,.083,.429,.718,49.4,74.0,8.8,19.2,.708,12.1,25.0,.071,.443,12.6,66.0,.216
74,2022-03-27,H,MIN,W,134,112,49,87,.563,17,39,.436,19,21,.905,10,45,27,7,5,13,20,137.0,114.5,97.8,.241,.448,.696,60.0,55.1,7.2,9.6,.661,11.9,27.8,.218,.619,13.6,89.7,.095
75,2022-03-28,A,TOR,L,112,115,39,95,.411,12,40,.300,22,28,.786,16,57,23,5,7,16,15,107.2,110.1,94.6,.295,.421,.522,52.3,59.0,4.8,10.4,.474,13.0,30.8,.232,.481,8.1,71.9,.123
76,2022-03-30,H,MIA,L,98,106,35,85,.412,11,37,.297,17,23,.739,8,44,27,9,1,17,22,97.3,105.2,100.8,.271,.435,.515,51.2,77.1,8.9,2.2,.476,15.2,17.4,.200,.563,14.3,90.0,.215
77,2022-04-01,H,IND,W,128,123,45,83,.542,12,33,.364,26,28,.929,11,40,29,7,4,15,19,132.8,127.6,96.4,.337,.398,.671,57.1,64.4,7.3,8.9,.614,13.6,33.3,.313,.623,14.9,78.4,.272
78,2022-04-03,H,WAS,W,144,102,56,91,.615,23,44,.523,9,13,.692,7,39,39,6,5,7,20,152.7,108.2,94.3,.143,.484,.744,54.9,69.6,6.4,8.2,.742,6.7,21.9,.099,.512,11.7,82.1,.220
79,2022-04-06,A,CHI,W,117,94,43,88,.489,17,37,.459,14,22,.636,8,42,29,11,6,11,18,119.2,95.7,98.2,.250,.420,.599,51.2,67.4,11.2,10.5,.585,10.1,19.5,.159,.481,15.9,82.9,.213
80,2022-04-07,A,MIL,L,121,127,43,87,.494,21,50,.420,14,19,.737,8,44,30,8,4,16,15,118.8,124.7,101.8,.218,.575,.634,47.8,69.8,7.9,6.8,.615,14.4,19.0,.161,.577,9.4,72.0,.155
81,2022-04-10,A,MEM,W,139,110,54,99,.545,18,48,.375,13,13,1.000,14,56,34,5,2,15,20,136.2,107.8,102.1,.131,.485,.664,55.4,63.0,4.9,3.6,.636,12.5,35.0,.131,.456,8.1,68.9,.167
0,2022-10-18,H,PHI,W,126,117,46,82,.561,12,35,.343,22,28,.786,6,36,24,8,3,10,24,128.3,119.2,98.2,.341,.427,.668,53.7,52.2,8.1,6.5,.634,9.6,18.2,.268,.581,13.2,88.2,.300
