,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
63,2022-03-07,A,SAS,L,110,117,43,91,.473,8,26,.308,16,23,.696,12,43,19,7,3,15,26,108.5,115.4,101.4,.253,.286,.544,47.8,44.2,6.9,5.2,.516,12.9,25.5,.176,.601,14.1,72.1,.190
64,2022-03-09,A,HOU,L,130,139,47,101,.465,18,47,.383,18,26,.692,12,48,25,10,7,16,21,114.0,121.9,103.3,.257,.465,.578,49.0,53.2,8.8,11.3,.554,12.5,23.1,.178,.593,12.7,78.3,.176
65,2022-03-11,H,WAS,W,122,109,48,91,.527,14,31,.452,12,17,.706,7,37,25,5,3,7,25,128.9,115.2,94.6,.187,.341,.619,44.0,52.1,5.3,5.2,.604,6.6,17.5,.132,.512,9.1,68.2,.259
66,2022-03-13,A,PHO,L,111,140,36,81,.444,16,40,.400,23,31,.742,7,37,24,4,2,19,14,107.6,135.7,103.2,.383,.494,.586,42.0,66.7,3.9,2.9,.543,16.7,15.9,.284,.627,7.7,68.2,.118
67,2022-03-14,H,TOR,L,103,114,34,87,.391,13,42,.310,22,29,.759,9,43,20,7,7,13,27,101.6,112.5,101.3,.333,.483,.516,40.2,58.8,6.9,11.9,.466,11.5,16.7,.253,.458,9.7,64.2,.271
68,2022-03-16,A,MIN,L,104,124,39,93,.419,10,44,.227,16,23,.696,13,38,23,7,4,14,25,104.4,124.5,99.6,.247,.473,.504,42.7,59.0,7.0,8.3,.473,12.0,26.5,.172,.539,13.4,62.5,.300
69,2022-03-18,A,TOR,W,128,123,47,96,.490,19,43,.442,15,21,.714,13,43,33,6,4,13,19,127.6,122.6,90.9,.219,.448,.608,48.3,70.2,6.0,6.7,.589,11.0,30.2,.156,.567,10.2,65.2,.134
70,2022-03-19,A,WAS,L,119,127,48,91,.527,13,35,.371,10,11,.909,9,41,25,3,1,12,23,123.3,131.6,96.5,.121,.385,.621,53.2,52.1,3.1,1.9,.599,11.1,23.7,.110,.594,6.6,82.1,.306
71,2022-03-21,A,CLE,W,131,120,53,94,.564,12,32,.375,13,16,.813,9,41,34,7,3,8,19,134.3,123.0,97.6,.170,.340,.648,51.9,64.2,7.2,6.4,.628,7.3,23.1,.138,.605,11.3,80.0,.186
72,2022-03-23,H,PHI,L,121,126,50,97,.515,11,30,.367,10,16,.625,11,45,25,6,3,12,19,118.9,123.8,101.8,.165,.309,.582,51.1,50.0,5.9,4.7,.572,10.3,23.9,.103,.571,6.3,81.0,.242
73,2022-03-27,A,NOP,L,108,116,42,80,.525,14,35,.400,10,16,.625,7,39,26,5,2,15,20,115.3,123.8,93.7,.200,.438,.620,48.8,61.9,5.3,3.1,.613,14.7,19.4,.125,.533,6.4,72.7,.209
74,2022-03-29,A,DAL,L,110,128,40,89,.449,12,44,.273,18,22,.818,14,48,20,7,2,9,22,119.5,139.1,92.0,.247,.494,.557,51.1,50.0,7.6,4.9,.517,8.4,28.6,.202,.632,6.7,75.6,.207
75,2022-03-31,A,UTA,L,109,122,41,83,.494,7,25,.280,20,28,.714,9,40,18,5,3,11,21,113.3,126.9,96.2,.337,.301,.572,49.4,43.9,5.2,6.5,.536,10.3,22.0,.241,.594,7.4,77.5,.167
76,2022-04-01,H,NOP,L,111,114,39,82,.476,11,27,.407,22,31,.710,7,40,24,10,1,15,24,110.7,113.7,100.3,.378,.329,.580,51.9,61.5,10.0,1.9,.543,13.6,17.5,.268,.563,12.4,89.2,.316
77,2022-04-03,H,DEN,L,118,129,49,92,.533,6,20,.300,14,21,.667,6,40,31,4,5,12,25,115.1,125.8,102.6,.228,.217,.583,51.3,63.3,3.9,9.8,.565,10.6,15.8,.152,.646,11.2,85.0,.280
78,2022-04-05,A,PHO,L,110,121,39,86,.453,9,29,.310,23,30,.767,7,46,22,7,3,16,14,102.7,113.0,107.1,.349,.337,.554,46.5,56.4,6.5,4.8,.506,13.9,14.3,.267,.559,11.7,78.0,.069
79,2022-04-07,A,GSW,L,112,128,37,83,.446,9,32,.281,29,38,.763,8,42,14,8,4,18,13,105.2,120.2,106.5,.458,.386,.562,48.3,37.8,7.5,6.2,.500,15.3,18.2,.349,.608,12.9,79.1,.103
80,2022-04-08,H,OKC,W,120,101,41,82,.500,9,31,.290,29,39,.744,7,45,23,8,4,9,17,120.6,101.5,99.5,.476,.378,.605,50.6,56.1,8.0,6.8,.555,8.3,16.7,.354,.489,12.7,80.9,.170
81,2022-04-10,A,DEN,W,146,141,44,94,.468,16,43,.372,42,47,.894,13,50,26,4,6,13,24,128.7,124.3,102.7,.500,.457,.637,52.6,59.1,3.5,11.3,.553,10.2,27.7,.447,.565,10.8,77.1,.280
0,2022-10-18,A,GSW,L,109,123,40,94,.426,10,40,.250,19,25,.760,9,48,23,12,4,21,18,96.0,108.3,113.6,.266,.426,.519,50.0,57.5,10.6,7.4,.479,16.7,19.6,.202,.535,14.2,78.0,.172
1,2022-10-20,H,LAC,L,97,103,33,94,.351,9,45,.200,22,26,.846,8,38,23,13,5,10,24,93.3,99.1,104.0,.277,.479,.460,39.6,69.7,12.5,9.8,.399,8.7,14.3,.234,.519,19.0,75.0,.250
2,2022-10-23,H,POR,L,104,106,41,92,.446,6,33,.182,16,20,.800,10,40,26,9,9,13,24,103.8,105.8,100.2,.217,.359,.516,43.5,63.4,9.0,15.8,.478,11.4,20.4,.174,.500,16.5,69.8,.262
3,2022-10-26,A,DEN,L,99,110,40,90,.444,8,30,.267,11,16,.688,7,47,25,8,4,14,16,96.7,107.4,102.4,.178,.333,.510,46.5,62.5,7.8,6.9,.489,12.6,13.5,.122,.505,9.8,81.6,.185
4,2022-10-28,A,MIN,L,102,111,37,89,.416,9,29,.310,19,27,.704,12,55,20,8,5,22,21,96.7,105.2,105.5,.303,.326,.506,52.9,54.1,7.6,8.5,.466,17.9,25.5,.213,.480,8.4,75.4,.162
5,2022-10-30,H,DEN,W,121,110,46,96,.479,13,30,.433,16,20,.800,13,51,24,5,5,8,17,124.3,113.0,97.4,.208,.313,.577,51.5,52.2,5.1,8.9,.547,7.1,27.1,.167,.505,8.0,74.5,.135
6,2022-11-02,H,NOP,W,120,117,45,98,.459,10,36,.278,20,23,.870,11,56,30,6,8,17,17,107.2,104.6,101.3,.235,.367,.555,52.3,66.7,5.4,10.4,.510,13.6,21.6,.204,.500,10.5,80.4,.147
7,2022-11-04,H,UTA,L,116,130,40,83,.482,11,26,.423,25,28,.893,9,40,22,6,6,11,17,120.5,135.0,96.3,.337,.313,.608,45.5,55.0,6.2,9.5,.548,10.3,21.4,.301,.587,6.9,67.4,.087
8,2022-11-06,H,CLE,L,100,114,40,87,.460,8,27,.296,12,21,.571,10,43,24,4,4,16,26,99.6,113.6,100.4,.241,.310,.520,47.3,60.0,4.0,7.7,.506,14.3,20.4,.138,.488,10.7,78.6,.381
9,2022-11-07,A,UTA,L,116,139,40,82,.488,9,24,.375,27,30,.900,7,33,15,7,5,16,21,112.1,134.3,103.5,.366,.293,.609,44.6,37.5,6.8,8.8,.543,14.4,18.4,.329,.642,11.8,72.2,.179
10,2022-11-09,A,LAC,L,101,114,40,88,.455,10,32,.313,11,17,.647,8,43,26,7,2,15,20,100.8,113.8,100.2,.193,.364,.529,51.2,65.0,7.0,4.2,.511,13.6,18.6,.125,.580,14.0,85.4,.247
11,2022-11-11,H,SAC,L,114,120,42,88,.477,10,25,.400,20,26,.769,14,41,22,11,5,14,22,116.9,123.1,97.5,.295,.284,.573,50.6,52.4,11.3,9.8,.534,12.3,31.8,.227,.586,13.5,73.0,.207
12,2022-11-13,H,BRK,W,116,103,44,91,.484,11,27,.407,17,20,.850,12,45,25,3,2,9,22,122.2,108.5,94.9,.220,.297,.581,52.3,56.8,3.2,3.8,.544,8.3,26.7,.187,.494,11.4,80.5,.300
13,2022-11-18,H,DET,W,128,121,43,78,.551,7,20,.350,35,40,.875,7,44,29,2,7,16,24,123.7,116.9,103.5,.513,.256,.669,54.3,67.4,1.9,12.1,.596,14.3,20.6,.449,.527,9.4,78.7,.261
14,2022-11-20,H,SAS,W,123,92,45,85,.529,12,34,.353,21,24,.875,5,54,29,5,2,15,10,118.1,88.3,104.1,.282,.400,.644,55.1,64.4,4.8,2.8,.600,13.6,13.9,.247,.424,8.4,79.0,.029
15,2022-11-22,A,PHO,L,105,115,36,85,.424,4,22,.182,29,35,.829,7,45,19,8,7,17,12,96.6,105.8,108.7,.412,.259,.523,47.9,52.8,7.4,10.3,.447,14.5,14.6,.341,.549,12.6,82.6,.029
16,2022-11-25,A,SAS,W,105,94,40,83,.482,8,27,.296,17,20,.850,10,49,28,12,5,21,16,104.8,93.8,100.2,.241,.325,.572,49.5,70.0,12.0,7.5,.530,18.6,25.0,.205,.410,13.0,66.1,.120
17,2022-11-26,A,SAS,W,143,138,47,81,.580,17,33,.515,32,37,.865,3,39,25,4,7,17,20,133.2,128.6,107.3,.457,.407,.735,45.3,53.2,3.7,10.3,.685,14.9,9.1,.395,.590,8.1,67.9,.133
18,2022-11-28,H,IND,L,115,116,40,93,.430,11,31,.355,24,31,.774,18,57,23,3,7,14,16,111.9,112.8,102.8,.333,.333,.539,53.8,57.5,2.9,12.5,.489,11.6,32.7,.258,.490,7.4,76.5,.124
19,2022-11-30,H,POR,W,128,109,48,97,.495,14,37,.378,18,26,.692,13,48,28,5,6,7,18,131.4,111.9,97.4,.268,.381,.590,51.6,58.3,5.1,9.1,.567,6.1,28.3,.186,.511,9.2,74.5,.189
20,2022-12-02,A,MIL,W,133,129,52,96,.542,11,26,.423,18,24,.750,12,44,32,6,4,4,16,136.7,132.6,97.3,.250,.271,.624,51.2,61.5,6.2,7.8,.599,3.6,27.3,.188,.622,8.2,76.2,.128
21,2022-12-04,A,WAS,W,130,119,52,96,.542,10,26,.385,16,22,.727,9,51,34,5,5,15,14,119.1,109.0,109.1,.229,.271,.615,53.7,65.4,4.6,7.6,.594,12.4,21.4,.167,.514,8.2,79.2,.105
22,2022-12-06,A,CLE,L,102,116,38,89,.427,6,36,.167,20,24,.833,14,43,16,4,6,16,13,104.9,119.3,97.2,.270,.404,.512,49.4,42.1,4.1,9.1,.461,13.8,28.6,.225,.554,6.5,76.3,.140
23,2022-12-07,A,TOR,L,113,126,37,87,.425,7,33,.212,32,35,.914,10,46,16,6,3,15,17,107.1,119.4,105.5,.402,.379,.552,46.0,43.2,5.7,4.8,.466,12.8,21.3,.368,.500,8.6,67.9,.189
