,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
16,16,2021-11-19,,CHI,L,108,114,115.6,122.0,93.4,.244,.451,.595,43.2,61.5,5.4,8.1,,.561,10.8,17.5,.195,,.484,9.6,64.6,.258
17,17,2021-11-21,@,PHO,L,97,126,99.6,129.3,97.4,.311,.422,.474,45.2,60.6,5.1,2.0,,.428,8.9,22.6,.222,,.592,10.1,75.0,.264
18,18,2021-11-23,@,POR,L,100,119,109.1,129.8,91.7,.141,.423,.604,46.3,68.4,6.5,10.2,,.583,17.0,18.4,.115,,.597,8.5,71.4,.159
19,19,2021-11-26,,MIL,L,109,120,114.8,126.4,94.9,.152,.511,.555,41.3,60.0,9.5,5.0,,.527,7.5,18.8,.130,,.740,18.8,81.5,.164
20,20,2021-11-29,@,MIA,W,120,111,132.2,122.3,90.8,.284,.473,.721,47.3,74.4,2.2,2.1,,.703,13.5,15.6,.216,,.555,8.4,71.4,.110
21,21,2021-12-01,@,ORL,L,103,108,102.6,107.6,100.4,.263,.425,.577,47.3,56.4,5.0,7.4,,.550,13.6,2.6,.188,,.580,11.8,97.1,.173
22,22,2021-12-04,@,NYK,W,113,99,127.3,111.5,88.8,.060,.512,.655,51.2,68.2,11.3,10.4,,.643,13.1,25.0,.060,,.466,10.2,68.0,.193
23,23,2021-12-06,@,CHI,L,97,109,99.6,111.9,97.4,.156,.333,.473,47.6,78.9,5.1,3.6,,.453,8.1,20.8,.104,,.522,9.9,75.0,.154
24,24,2021-12-08,@,NOP,W,120,114,114.9,109.2,94.6,.307,.364,.601,41.8,62.2,11.5,6.7,,.563,9.9,12.2,.239,,.583,18.8,73.7,.100
25,25,2021-12-09,@,SAS,L,111,123,113.4,125.6,97.9,.138,.415,.557,37.9,69.0,7.1,9.4,,.527,7.4,11.1,.128,,.608,11.7,66.7,.182
26,26,2021-12-11,@,SAS,W,127,112,127.5,112.4,99.6,.151,.462,.640,47.7,70.2,9.0,12.9,,.613,10.0,24.4,.140,,.517,14.3,68.9,.225
27,27,2021-12-13,,WAS,W,113,107,111.4,105.5,101.4,.418,.405,.604,54.4,70.3,7.9,3.6,,.532,12.2,10.3,.367,,.522,9.2,88.2,.144
28,28,2021-12-15,,MIN,L,107,124,108.1,125.3,99.0,.274,.464,.568,51.9,86.8,5.1,7.5,,.536,15.3,21.4,.202,,.642,10.4,84.6,.125
29,29,2021-12-17,@,ATL,W,133,115,128.3,110.9,103.7,.209,.442,.708,50.7,70.0,8.7,10.9,,.680,13.0,12.9,.186,,.506,12.7,77.3,.295
30,30,2021-12-22,@,OKC,L,94,108,95.5,109.7,98.4,.310,.524,.492,39.4,63.6,7.1,8.3,,.470,10.3,8.2,.179,,.489,9.7,70.0,.170
31,31,2021-12-23,,CHO,L,107,115,103.2,110.9,103.7,.177,.417,.517,51.9,57.5,6.8,4.3,,.490,12.7,20.8,.135,,.500,9.5,78.6,.223
32,32,2021-12-26,@,LAC,W,103,100,103.2,100.2,99.8,.116,.432,.516,51.1,74.4,7.0,6.7,,.489,12.3,20.8,.105,,.512,13.0,82.6,.140
33,33,2021-12-28,@,GSW,W,89,86,97.3,94.0,91.5,.241,.398,.485,50.6,70.6,10.9,12.5,,.458,14.0,27.1,.157,,.486,15.7,79.5,.222
34,34,2022-01-01,@,HOU,W,124,111,126.3,113.0,98.2,.314,.372,.633,56.1,71.7,10.2,14.0,,.593,15.5,36.1,.256,,.529,15.1,71.7,.247
35,35,2022-01-03,@,DAL,L,89,103,97.3,112.6,91.5,.433,.373,.558,62.7,67.7,6.6,2.4,,.507,23.9,32.4,.313,,.538,11.2,87.8,.244
36,36,2022-01-05,,UTA,L,109,115,111.4,117.6,97.8,.170,.409,.576,48.8,64.3,2.0,7.8,,.540,11.3,14.3,.159,,.543,6.5,81.8,.163
37,37,2022-01-07,,SAC,W,121,111,124.0,113.7,97.6,.282,.400,.633,46.6,68.1,5.1,11.1,,.624,6.8,12.5,.176,,.495,9.7,75.0,.217
38,38,2022-01-09,@,OKC,W,99,95,110.9,106.4,89.3,.180,.404,.515,56.4,75.7,7.8,4.0,,.489,13.5,37.5,.135,,.483,8.8,76.1,.114
39,39,2022-01-11,@,LAC,L,85,87,91.9,94.0,92.5,.250,.413,.479,64.4,75.0,4.3,4.0,,.425,17.6,31.7,.213,,.464,9.2,93.5,.107
40,40,2022-01-13,,POR,W,140,108,140.7,108.5,99.5,.241,.506,.763,54.1,67.3,7.0,6.5,,.753,14.0,20.7,.181,,.529,13.2,75.6,.198
41,41,2022-01-15,,LAL,W,133,96,143.4,103.5,92.7,.187,.440,.675,55.4,74.5,9.7,3.8,,.643,5.7,21.4,.176,,.500,10.0,84.0,.171
42,42,2022-01-16,,UTA,L,102,125,104.3,127.9,97.8,.084,.453,.518,43.3,76.2,5.1,4.4,,.500,8.4,12.5,.074,,.613,8.5,78.6,.262
43,43,2022-01-19,,LAC,W,130,128,126.3,124.3,93.2,.255,.388,.596,48.4,66.7,8.7,5.2,,.556,9.9,27.1,.214,,.613,10.5,72.1,.093
44,44,2022-01-21,,MEM,L,118,122,117.3,121.3,100.6,.253,.352,.583,43.5,79.1,6.0,10.5,,.544,11.4,22.2,.209,,.591,13.1,67.5,.305
45,45,2022-01-23,,DET,W,117,111,119.5,113.3,97.9,.271,.412,.615,50.0,65.9,8.2,2.2,,.588,10.4,21.1,.200,,.633,20.9,86.7,.213
46,46,2022-01-25,@,DET,W,110,105,108.4,103.5,101.4,.369,.381,.563,60.9,69.4,6.9,1.6,,.494,20.4,37.2,.321,,.485,8.0,81.6,.113
47,47,2022-01-26,@,BRK,W,124,118,122.4,116.5,101.3,.303,.404,.615,55.8,64.3,7.9,3.4,,.556,11.4,27.3,.281,,.557,10.8,85.7,.227
48,48,2022-01-28,@,NOP,W,116,105,115.1,104.1,100.8,.305,.402,.624,50.0,70.7,8.9,7.1,,.573,18.4,23.7,.268,,.417,11.1,70.8,.333
49,49,2022-01-30,@,MIL,W,136,100,143.6,105.6,94.7,.114,.489,.736,56.2,73.6,8.4,6.3,,.733,8.9,18.8,.080,,.538,14.6,85.4,.205
50,50,2022-02-01,@,MIN,L,115,130,114.6,129.5,100.4,.315,.494,.568,46.9,71.1,7.0,8.3,,.506,10.6,20.4,.281,,.597,8.8,73.5,.204
51,51,2022-02-02,@,UTA,L,104,108,114.0,118.4,91.2,.152,.354,.617,51.3,57.1,5.5,12.3,,.601,14.2,19.4,.114,,.529,6.8,80.0,.198
52,52,2022-02-04,,NOP,L,105,113,114.2,122.9,91.9,.218,.526,.614,44.9,62.9,9.8,8.0,,.571,14.9,17.5,.205,,.613,14.1,82.8,.280
53,53,2022-02-06,,BRK,W,124,104,126.4,106.0,98.1,.223,.340,.601,60.4,75.5,7.1,4.3,,.574,8.8,28.2,.170,,.506,9.4,84.6,.184
54,54,2022-02-08,,NYK,W,132,115,134.8,117.5,97.9,.365,.459,.669,55.9,67.4,5.1,1.7,,.635,11.6,30.8,.282,,.520,7.0,74.1,.099
55,55,2022-02-11,@,BOS,L,102,108,99.4,105.2,102.6,.200,.489,.521,49.1,59.0,6.8,10.2,,.494,17.7,25.0,.144,,.448,9.9,69.0,.229
56,56,2022-02-12,@,TOR,W,110,109,117.0,116.0,94.0,.250,.440,.590,58.8,71.8,5.3,5.6,,.548,15.4,30.8,.214,,.557,6.8,82.6,.125
57,57,2022-02-14,,ORL,W,121,111,115.8,106.3,104.4,.261,.455,.617,55.3,59.5,6.7,3.8,,.568,18.3,27.9,.239,,.500,12.9,78.4,.220
58,58,2022-02-16,@,GSW,W,117,116,116.5,115.5,100.4,.231,.396,.584,56.5,62.8,5.0,1.9,,.549,15.2,29.3,.187,,.575,9.3,81.8,.184
59,59,2022-02-24,@,SAC,W,128,110,123.3,105.9,103.8,.233,.407,.675,53.4,62.5,11.6,7.0,,.645,14.4,9.7,.198,,.552,13.8,85.7,.174
60,60,2022-02-26,,SAC,W,115,110,112.0,107.2,102.6,.354,.524,.607,50.0,76.3,4.9,3.4,,.561,11.2,10.0,.280,,.478,10.4,82.0,.281
61,61,2022-02-27,@,POR,W,124,92,119.2,88.5,104.0,.360,.430,.622,56.7,63.6,8.7,9.1,,.581,12.3,20.5,.279,,.407,12.8,81.0,.198
62,62,2022-03-02,,OKC,L,107,119,105.6,117.4,101.4,.189,.511,.549,48.5,62.5,10.9,3.4,,.511,14.1,19.6,.167,,.598,12.7,80.4,.172
63,63,2022-03-04,,HOU,W,116,101,120.7,105.1,96.1,.360,.384,.582,48.2,69.2,10.4,8.5,,.529,9.1,22.2,.291,,.518,13.1,77.5,.181
64,64,2022-03-06,,NOP,W,138,130,125.0,117.8,99.9,.494,.379,.651,49.0,68.1,6.3,11.8,,.598,12.4,22.2,.391,,.545,11.0,72.5,.198
65,65,2022-03-07,,GSW,W,131,124,128.6,121.8,101.8,.488,.381,.642,50.0,84.8,7.9,10.4,,.607,8.1,17.9,.345,,.608,12.5,79.1,.193
66,66,2022-03-09,@,SAC,W,106,100,106.9,100.8,99.2,.232,.427,.587,57.3,65.0,11.1,5.9,,.543,18.1,25.0,.207,,.518,14.7,83.7,.141
67,67,2022-03-10,,GSW,L,102,113,109.5,121.3,93.2,.381,.369,.520,57.6,54.3,5.4,13.0,,.458,10.1,30.0,.298,,.557,6.7,82.2,.170
68,68,2022-03-12,,TOR,L,115,127,120.3,132.9,95.6,.308,.346,.649,43.8,74.4,4.2,7.0,,.622,17.7,25.0,.231,,.529,5.8,56.6,.186
69,69,2022-03-14,@,PHI,W,114,110,116.3,112.2,98.1,.244,.402,.628,46.7,65.9,8.2,5.9,,.616,13.4,14.0,.159,,.500,11.7,76.6,.310
70,70,2022-03-16,@,WAS,W,127,109,130.8,112.3,97.1,.233,.411,.640,46.1,65.2,7.2,4.7,,.594,8.3,18.6,.222,,.500,9.0,71.7,.253
71,71,2022-03-18,@,CLE,L,116,119,112.8,115.7,93.1,.196,.359,.580,52.6,76.1,5.8,4.9,,.554,15.3,29.5,.152,,.520,9.1,71.7,.173
72,72,2022-03-20,,BOS,L,104,124,115.6,137.8,90.0,.287,.448,.531,51.9,62.9,4.4,7.1,,.483,9.3,28.3,.230,,.689,8.4,84.8,.134
73,73,2022-03-22,,LAC,W,127,115,134.0,121.3,94.8,.277,.386,.682,53.3,68.9,4.2,9.3,,.639,8.8,17.1,.253,,.547,5.8,85.0,.244
74,74,2022-03-24,,PHO,L,130,140,131.8,141.9,98.7,.333,.395,.700,56.1,56.3,5.1,3.4,,.685,14.7,29.4,.235,,.680,7.5,84.4,.267
75,75,2022-03-26,,OKC,W,113,107,113.7,107.7,99.4,.282,.365,.591,56.6,80.5,11.1,10.4,,.529,13.6,24.4,.271,,.548,14.9,88.1,.179
76,76,2022-03-28,@,CHO,W,113,109,114.2,110.1,99.0,.326,.384,.575,56.0,72.5,7.1,5.9,,.535,14.0,34.7,.244,,.543,12.5,81.0,.086
77,77,2022-03-30,@,IND,W,125,118,131.6,124.2,95.0,.175,.350,.725,53.8,66.0,6.3,7.0,,.700,18.1,29.6,.163,,.515,6.9,66.0,.186
78,78,2022-04-01,,MIN,L,130,136,126.7,132.5,102.6,.337,.407,.658,53.7,78.3,6.8,4.3,,.605,15.4,26.3,.302,,.610,9.7,77.3,.360
79,79,2022-04-03,@,LAL,W,129,118,125.8,115.1,102.6,.354,.378,.681,48.7,70.2,9.8,6.9,,.646,11.2,15.0,.280,,.565,10.6,84.2,.152
80,80,2022-04-05,,SAS,L,97,116,94.3,112.8,102.8,.122,.337,.470,51.5,53.7,3.9,3.2,,.454,9.6,18.9,.082,,.562,9.1,89.1,.180
81,81,2022-04-07,,MEM,W,122,109,125.3,111.9,97.4,.313,.375,.670,55.8,61.4,7.2,3.3,,.625,15.7,25.0,.275,,.534,11.0,77.8,.157
82,82,2022-04-10,,LAL,L,141,146,124.3,128.7,102.7,.360,.470,.609,47.4,67.3,8.8,13.7,,.565,10.8,22.9,.280,,.553,10.2,72.3,.447
