,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
33,2022-01-01,H,SAS,W,117,116,41,101,0.406,9,35,0.257,26,33,0.788,22,63,18,12,6,20,23,104.9,104.0,101.1,0.327,0.347,0.506,56.8,43.9,10.8,9.7,0.45,14.8,38.6,0.257,0.471,12.3,75.9,0.196
34,2022-01-03,A,MIL,W,115,106,44,91,0.484,18,43,0.419,9,14,0.643,9,47,31,6,1,13,21,117.6,108.4,97.8,0.154,0.473,0.592,50.0,70.5,6.1,2.2,0.582,11.8,20.0,0.099,0.484,7.3,77.6,0.185
35,2022-01-05,A,CHO,L,111,140,43,92,0.467,14,42,0.333,11,20,0.55,9,36,26,12,3,13,21,108.2,136.5,102.5,0.217,0.457,0.551,42.4,60.5,11.7,7.7,0.543,11.4,18.0,0.12,0.741,15.3,77.1,0.247
36,2022-01-06,A,MEM,L,88,118,34,99,0.343,10,44,0.227,10,13,0.769,10,39,23,7,3,11,14,85.8,115.0,102.6,0.131,0.444,0.42,39.0,67.6,6.8,4.5,0.394,9.5,18.9,0.101,0.541,14.5,61.7,0.122
37,2022-01-08,H,ORL,W,97,92,38,87,0.437,10,33,0.303,11,16,0.688,7,49,23,7,6,12,21,99.8,94.7,97.2,0.184,0.379,0.516,52.7,60.5,7.2,15.0,0.494,11.3,16.3,0.126,0.419,11.1,84.0,0.233
38,2022-01-10,H,UTA,W,126,116,48,93,0.516,19,37,0.514,11,12,0.917,9,39,30,9,7,11,20,127.8,117.6,98.6,0.129,0.398,0.641,49.4,62.5,9.1,13.2,0.618,10.1,23.1,0.118,0.576,14.3,75.0,0.198
39,2022-01-11,A,CHI,L,87,133,30,89,0.337,6,35,0.171,21,27,0.778,15,41,17,9,7,18,20,85.5,130.8,101.7,0.303,0.393,0.431,40.2,56.7,8.8,12.1,0.371,15.1,24.2,0.236,0.641,14.5,65.0,0.163
40,2022-01-14,H,TOR,W,103,87,38,81,0.469,8,27,0.296,19,23,0.826,9,43,22,7,6,8,25,117.2,99.0,87.9,0.284,0.333,0.565,48.3,57.9,8.0,12.2,0.519,8.1,23.1,0.235,0.385,10.1,68.0,0.23
41,2022-01-16,H,PHO,L,108,135,38,82,0.463,9,25,0.36,23,34,0.676,5,32,25,6,2,9,20,107.3,134.2,100.6,0.415,0.305,0.557,38.6,65.8,6.0,3.3,0.518,8.5,11.1,0.28,0.649,12.3,71.1,0.253
42,2022-01-18,A,GSW,L,86,102,30,85,0.353,9,34,0.265,17,24,0.708,11,50,18,4,5,16,23,89.7,106.3,95.9,0.282,0.4,0.45,48.1,60.0,4.2,12.2,0.406,14.3,21.2,0.2,0.494,12.1,75.0,0.241
43,2022-01-19,A,SAC,W,133,131,46,91,0.505,15,36,0.417,26,30,0.867,13,41,27,3,6,8,26,136.8,134.7,97.2,0.33,0.396,0.638,53.9,58.7,3.1,10.5,0.588,7.1,32.5,0.286,0.595,6.3,77.8,0.369
44,2022-01-21,A,UTA,L,101,111,38,87,0.437,13,32,0.406,12,16,0.75,9,40,22,6,4,10,24,107.9,118.5,93.6,0.184,0.368,0.537,47.6,57.9,6.4,8.3,0.511,9.6,19.6,0.138,0.519,9.6,81.6,0.367
45,2022-01-23,A,DEN,L,111,117,42,75,0.56,11,29,0.379,16,19,0.842,4,34,28,4,5,22,29,113.3,119.5,97.9,0.253,0.387,0.666,50.0,66.7,4.1,10.0,0.633,20.9,13.3,0.213,0.588,10.4,78.9,0.2
