,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
12,12,2021-11-13,@,LAC,L,102,129,40,102,.392,11,36,.306,11,16,.688,12,41,25,8,6,10,15,,53,99,.535,16,40,.400,7,9,.778,11,57,35,6,8,14,17
13,13,2021-11-15,,PHO,L,96,99,31,85,.365,13,44,.295,21,27,.778,13,54,18,8,3,18,28,,32,85,.376,7,31,.226,28,36,.778,14,52,21,8,2,15,23
14,14,2021-11-17,,SAC,W,107,97,41,82,.500,10,36,.278,15,18,.833,10,35,20,8,10,17,24,,34,93,.366,10,38,.263,19,25,.760,20,47,19,7,3,16,22
15,15,2021-11-18,,SAS,W,115,90,41,86,.477,21,49,.429,12,15,.800,12,47,30,5,9,12,17,,35,84,.417,6,32,.188,14,19,.737,11,42,26,7,6,12,12
16,16,2021-11-20,,MEM,W,138,95,49,91,.538,20,41,.488,20,28,.714,18,50,28,12,6,13,26,,29,83,.349,9,32,.281,28,35,.800,10,33,21,7,5,14,24
17,17,2021-11-22,@,NOP,W,110,96,40,100,.400,10,44,.227,20,28,.714,21,49,21,14,9,11,20,,37,88,.420,6,32,.188,16,18,.889,15,48,24,6,6,21,23
18,18,2021-11-24,,MIA,W,113,101,38,93,.409,18,55,.327,19,21,.905,15,52,24,10,7,16,26,,33,74,.446,15,42,.357,20,29,.690,4,40,25,6,2,21,25
19,19,2021-11-26,@,CHO,L,115,133,45,100,.450,11,35,.314,14,19,.737,15,45,24,8,6,12,20,,49,88,.557,23,40,.575,12,15,.800,7,44,32,5,7,15,21
20,20,2021-11-27,@,PHI,W,121,120,48,96,.500,14,36,.389,11,16,.688,11,54,22,7,6,21,31,,39,93,.419,12,34,.353,30,39,.769,12,44,27,13,5,16,25
21,21,2021-11-29,,IND,W,100,98,36,82,.439,9,35,.257,19,26,.731,8,47,25,8,5,13,25,,36,91,.396,9,37,.243,17,21,.810,8,47,27,6,3,13,18
22,22,2021-12-01,@,WAS,L,107,115,37,88,.420,11,37,.297,22,26,.846,12,39,15,3,6,12,23,,45,91,.495,10,32,.313,15,21,.714,14,52,34,6,7,13,23
23,23,2021-12-03,@,BRK,L,105,110,36,93,.387,13,42,.310,20,24,.833,16,44,22,5,4,15,25,,36,76,.474,6,23,.261,32,41,.780,7,41,26,4,4,17,31
24,24,2021-12-06,,ATL,L,110,121,39,98,.398,17,40,.425,15,19,.789,16,50,22,9,5,8,17,,40,90,.444,25,49,.510,16,19,.842,11,49,31,5,8,10,20
25,25,2021-12-08,,UTA,L,104,136,38,95,.400,17,47,.362,11,17,.647,9,37,19,9,3,15,17,,50,88,.568,25,54,.463,11,15,.733,6,48,26,6,4,13,20
26,26,2021-12-10,,CLE,L,106,123,36,92,.391,11,39,.282,23,28,.821,10,40,24,9,5,14,19,,46,85,.541,13,33,.394,18,22,.818,6,47,34,8,7,15,23
27,27,2021-12-12,@,POR,W,116,111,38,85,.447,14,36,.389,26,32,.813,10,42,23,9,2,17,22,,37,81,.457,18,48,.375,19,28,.679,12,45,25,9,8,19,25
28,28,2021-12-15,@,DEN,W,124,107,45,88,.511,23,48,.479,11,16,.688,6,39,24,10,5,11,23,,38,84,.452,14,39,.359,17,23,.739,9,42,33,5,3,17,15
29,29,2021-12-17,,LAL,W,110,92,41,98,.418,12,44,.273,16,24,.667,15,61,23,13,6,15,25,,30,78,.385,12,43,.279,20,29,.690,1,36,26,6,7,18,22
30,30,2021-12-19,,DAL,W,111,105,36,77,.468,15,34,.441,24,31,.774,6,37,26,6,3,9,22,,36,82,.439,12,41,.293,21,22,.955,7,41,27,5,2,10,25
31,31,2021-12-21,@,DAL,L,102,114,36,79,.456,13,40,.325,17,20,.850,9,39,26,4,5,17,22,,42,86,.488,11,34,.324,19,23,.826,10,44,30,11,3,10,22
32,32,2021-12-23,@,UTA,L,116,128,45,101,.446,17,45,.378,9,12,.750,15,44,29,7,4,14,19,,48,90,.533,16,39,.410,16,22,.727,10,45,31,7,7,15,17
33,33,2021-12-27,,BOS,W,108,103,40,90,.444,14,34,.412,14,19,.737,11,53,30,7,5,14,17,,33,89,.371,16,47,.340,21,28,.750,15,53,23,8,10,14,16
34,34,2021-12-28,,NYK,L,88,96,34,85,.400,7,38,.184,13,20,.650,10,45,22,6,11,10,22,,37,90,.411,16,40,.400,6,16,.375,15,54,20,5,4,15,20
35,35,2021-12-31,@,UTA,L,108,120,40,93,.430,14,41,.341,14,22,.636,11,41,23,9,5,10,30,,37,78,.474,11,29,.379,35,41,.854,10,49,18,4,5,17,20
36,36,2022-01-02,@,LAL,L,103,108,41,92,.446,9,38,.237,12,16,.750,20,56,21,9,2,23,22,,36,75,.480,13,41,.317,23,29,.793,4,28,20,13,5,15,16
37,37,2022-01-03,@,LAC,W,122,104,49,93,.527,16,45,.356,8,9,.889,11,40,34,9,4,17,14,,39,78,.500,11,32,.344,15,17,.882,4,31,22,12,3,20,10
38,38,2022-01-05,,OKC,W,98,90,36,90,.400,12,44,.273,14,20,.700,15,55,23,11,7,16,16,,33,90,.367,9,35,.257,15,18,.833,14,52,21,11,7,17,18
39,39,2022-01-07,@,OKC,W,135,105,50,90,.556,17,41,.415,18,25,.720,8,45,39,12,8,15,18,,36,89,.404,15,44,.341,18,23,.783,13,45,26,10,4,19,23
40,40,2022-01-09,@,HOU,W,141,123,55,108,.509,15,42,.357,16,21,.762,18,56,37,10,10,11,22,,46,97,.474,14,43,.326,17,28,.607,10,45,31,5,6,12,17
41,41,2022-01-11,@,NOP,L,125,128,42,86,.488,18,39,.462,23,31,.742,9,32,27,11,4,13,24,,42,76,.553,16,33,.485,28,37,.757,9,38,33,6,1,20,26
42,42,2022-01-13,@,MEM,L,108,116,41,96,.427,15,48,.313,11,14,.786,12,46,23,4,8,15,26,,42,92,.457,8,32,.250,24,35,.686,16,56,22,10,7,13,15
43,43,2022-01-16,,GSW,W,119,99,45,91,.495,16,43,.372,13,20,.650,6,47,30,8,9,15,21,,32,82,.390,13,42,.310,22,29,.759,7,47,20,6,3,15,17
44,44,2022-01-18,@,NYK,W,112,110,35,81,.432,13,41,.317,29,38,.763,8,38,21,10,6,12,25,,37,80,.463,12,38,.316,24,33,.727,11,44,21,6,7,18,30
45,45,2022-01-19,@,ATL,L,122,134,42,97,.433,17,46,.370,21,29,.724,16,45,21,10,3,13,24,,45,86,.523,15,38,.395,29,33,.879,8,39,34,7,9,11,23
46,46,2022-01-23,,BRK,W,136,125,48,92,.522,14,32,.438,26,31,.839,10,37,24,11,7,9,17,,48,95,.505,15,38,.395,14,15,.933,16,48,27,4,1,17,29
47,47,2022-01-25,@,POR,W,109,107,36,82,.439,14,43,.326,23,31,.742,11,49,21,8,10,15,19,,37,94,.394,16,41,.390,17,20,.850,15,50,26,4,2,14,24
48,48,2022-01-27,@,GSW,L,115,124,42,95,.442,10,44,.227,21,27,.778,10,41,22,10,4,9,15,,44,82,.537,21,36,.583,15,21,.714,10,47,31,8,3,18,23
49,49,2022-01-28,@,PHO,L,124,134,44,90,.489,14,39,.359,22,27,.815,8,38,20,7,6,7,26,,43,84,.512,20,39,.513,28,37,.757,10,49,36,4,2,12,22
50,50,2022-01-30,,UTA,W,126,106,49,89,.551,13,31,.419,15,18,.833,10,40,35,11,2,16,15,,38,81,.469,15,40,.375,15,21,.714,9,38,23,8,4,18,24
51,51,2022-02-01,,DEN,W,130,115,46,93,.495,19,45,.422,19,25,.760,13,52,35,8,9,10,21,,38,89,.427,14,44,.318,25,28,.893,10,46,27,7,4,12,17
52,52,2022-02-03,@,DET,W,128,117,44,87,.506,15,34,.441,25,28,.893,9,42,29,11,3,14,18,,40,91,.440,15,46,.326,22,28,.786,13,45,27,3,6,15,24
53,53,2022-02-06,,DET,W,118,105,42,91,.462,17,36,.472,17,21,.810,11,51,27,6,7,10,19,,40,95,.421,12,32,.375,13,19,.684,14,47,28,6,9,10,22
54,54,2022-02-08,@,SAC,W,134,114,50,104,.481,22,44,.500,12,17,.706,16,49,34,10,4,12,24,,41,83,.494,9,25,.360,23,26,.885,5,38,29,4,3,19,20
55,55,2022-02-09,@,SAC,L,119,132,44,98,.449,16,46,.348,15,18,.833,6,34,28,4,6,10,21,,48,93,.516,12,30,.400,24,27,.889,11,51,32,4,7,13,19
56,56,2022-02-11,@,CHI,L,122,134,48,96,.500,13,40,.325,13,16,.813,7,32,32,7,4,9,12,,55,87,.632,14,31,.452,10,13,.769,6,43,32,6,3,13,15
57,57,2022-02-13,@,IND,W,129,120,43,84,.512,18,34,.529,25,28,.893,8,38,23,8,8,13,25,,45,102,.441,13,45,.289,17,22,.773,22,54,28,5,6,13,21
58,58,2022-02-15,,CHO,W,126,120,43,109,.394,13,55,.236,27,43,.628,17,58,29,10,8,13,26,,42,102,.412,8,33,.242,28,37,.757,16,62,31,9,7,14,30
59,59,2022-02-16,,TOR,L,91,103,30,77,.390,10,42,.238,21,29,.724,6,42,23,6,7,14,18,,40,88,.455,8,25,.320,15,19,.789,9,48,21,7,6,13,21
60,60,2022-02-24,,MEM,W,119,114,43,93,.462,16,42,.381,17,25,.680,12,42,26,6,11,12,27,,38,98,.388,9,31,.290,29,40,.725,26,59,25,9,7,15,21
61,61,2022-02-25,,PHI,L,102,133,36,86,.419,9,39,.231,21,25,.840,9,41,23,4,1,16,27,,42,82,.512,19,39,.487,30,36,.833,6,42,30,10,0,11,23
62,62,2022-02-28,@,CLE,W,127,122,47,86,.547,18,42,.429,15,19,.789,8,31,30,12,6,13,31,,39,74,.527,15,37,.405,29,34,.853,10,38,29,5,3,20,17
63,63,2022-03-01,,GSW,W,129,114,47,89,.528,16,40,.400,19,23,.826,6,42,27,10,2,16,20,,41,90,.456,13,45,.289,19,22,.864,8,40,26,11,3,17,25
64,64,2022-03-04,@,OKC,W,138,101,49,91,.538,22,47,.468,18,23,.783,7,41,35,17,7,17,17,,37,86,.430,9,35,.257,18,21,.857,8,39,19,12,4,23,16
65,65,2022-03-05,,POR,W,135,121,48,85,.565,15,37,.405,24,29,.828,9,42,36,10,7,11,21,,40,85,.471,16,38,.421,25,30,.833,11,41,24,5,1,15,23
66,66,2022-03-07,,POR,W,124,81,38,92,.413,13,43,.302,35,44,.795,19,67,21,10,9,20,25,,23,83,.277,7,28,.250,28,38,.737,8,42,11,10,5,17,30
67,67,2022-03-09,,OKC,W,132,102,45,86,.523,22,52,.423,20,26,.769,6,48,34,10,5,14,18,,36,87,.414,14,43,.326,16,24,.667,9,42,26,8,0,15,18
68,68,2022-03-11,@,ORL,L,110,118,41,90,.456,15,45,.333,13,13,1.000,5,37,24,8,5,9,24,,40,86,.465,16,40,.400,22,25,.880,10,49,31,4,3,12,11
69,69,2022-03-12,@,MIA,W,113,104,35,83,.422,15,42,.357,28,32,.875,6,46,21,12,5,14,19,,35,88,.398,15,45,.333,19,25,.760,11,53,23,7,1,18,24
70,70,2022-03-14,@,SAS,W,149,139,52,90,.578,17,33,.515,28,32,.875,7,40,28,8,3,15,20,,52,97,.536,13,35,.371,22,26,.846,9,36,33,5,11,15,24
71,71,2022-03-16,,LAL,W,124,104,40,90,.444,17,42,.405,27,31,.871,15,51,22,7,6,16,23,,39,93,.419,10,44,.227,16,23,.696,13,38,23,7,4,14,25
72,72,2022-03-19,,MIL,W,138,119,47,92,.511,22,47,.468,22,26,.846,8,44,30,12,2,11,19,,43,97,.443,19,52,.365,14,17,.824,14,51,27,6,4,14,18
73,73,2022-03-21,@,DAL,L,108,110,36,91,.396,13,36,.361,23,29,.793,15,50,21,9,3,9,18,,40,83,.482,14,46,.304,16,21,.762,7,47,27,5,3,11,21
74,74,2022-03-23,,PHO,L,116,125,42,95,.442,13,43,.302,19,22,.864,15,45,27,5,5,12,21,,45,86,.523,12,33,.364,23,29,.793,11,43,30,6,9,12,20
75,75,2022-03-25,,DAL,W,116,95,43,84,.512,11,32,.344,19,24,.792,6,45,26,4,2,9,21,,35,90,.389,10,43,.233,15,19,.789,10,45,21,4,5,10,19
76,76,2022-03-27,@,BOS,L,112,134,45,84,.536,14,32,.438,8,12,.667,4,30,26,7,3,14,21,,49,87,.563,17,39,.436,19,21,.905,10,45,27,7,5,13,20
77,77,2022-03-30,@,TOR,L,102,125,37,92,.402,11,37,.297,17,23,.739,17,48,26,11,9,21,19,,48,96,.500,18,36,.500,11,15,.733,11,47,32,9,4,17,23
78,78,2022-04-01,@,DEN,W,136,130,43,86,.500,19,40,.475,31,36,.861,10,38,26,14,4,11,23,,46,86,.535,12,35,.343,26,29,.897,10,44,36,7,2,18,23
79,79,2022-04-03,@,HOU,W,139,132,51,86,.593,17,41,.415,20,25,.800,7,32,32,13,6,19,27,,48,85,.565,16,40,.400,20,29,.690,11,36,28,8,4,23,24
80,80,2022-04-05,,WAS,L,114,132,41,91,.451,14,41,.341,18,25,.720,6,38,27,6,3,9,16,,56,101,.554,13,30,.433,7,14,.500,9,52,38,4,4,10,25
81,81,2022-04-07,,SAS,W,127,121,41,96,.427,20,53,.377,25,31,.806,13,47,25,8,2,10,29,,43,89,.483,10,28,.357,25,34,.735,8,45,31,5,5,12,22
82,82,2022-04-10,,CHI,L,120,124,46,91,.505,11,31,.355,17,22,.773,9,32,30,7,9,13,23,,44,83,.530,10,21,.476,26,33,.788,16,48,22,9,3,21,22
