,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
35,2021-12-29,A,IND,W,116,108,44,85,.518,9,26,.346,19,32,.594,8,48,27,12,5,13,20,111.8,104.1,103.8,.376,.306,.585,51.6,61.4,11.6,12.2,.571,11.6,18.6,.224,.517,15.4,80.0,.221
36,2022-01-02,H,PHO,L,99,133,39,85,.459,9,35,.257,12,21,.571,5,34,27,10,9,17,15,93.5,125.6,105.9,.247,.412,.525,39.1,69.2,9.4,14.5,.512,15.3,11.4,.141,.587,13.6,67.4,.117
37,2022-01-03,A,WAS,L,121,124,50,104,.481,14,38,.368,7,13,.538,13,45,28,14,5,8,22,117.6,120.6,102.9,.125,.365,.551,46.9,56.0,13.6,10.2,.548,6.8,24.1,.067,.552,13.0,76.2,.322
38,2022-01-05,H,DET,W,140,111,48,81,.593,24,42,.571,20,29,.690,8,49,39,6,3,17,21,136.5,108.2,102.5,.358,.519,.747,57.6,81.3,5.9,6.0,.741,15.3,22.9,.247,.543,11.4,82.0,.120
39,2022-01-08,H,MIL,W,114,106,44,99,.444,16,48,.333,10,17,.588,13,49,29,10,3,10,25,114.0,106.0,100.0,.172,.485,.535,48.0,65.9,10.0,5.7,.525,8.6,25.0,.101,.456,12.9,72.0,.267
40,2022-01-10,H,MIL,W,103,99,38,96,.396,13,44,.295,14,16,.875,13,48,23,12,3,14,16,101.2,97.3,101.7,.167,.458,.500,50.0,60.5,11.8,7.3,.464,12.0,24.1,.146,.518,18.0,83.3,.143
41,2022-01-12,A,PHI,W,109,98,46,89,.517,10,34,.294,7,8,.875,7,42,29,9,3,10,21,114.5,102.9,95.2,.090,.382,.589,56.0,63.0,9.5,7.0,.573,9.8,18.9,.079,.548,15.8,92.1,.247
42,2022-01-14,H,ORL,L,109,116,40,97,.412,12,42,.286,17,21,.810,11,44,28,9,5,16,20,101.3,107.8,107.6,.216,.433,.513,50.6,70.0,8.4,11.9,.474,13.1,22.0,.175,.603,16.9,89.2,.126
43,2022-01-17,A,NYK,W,97,87,36,86,.419,14,39,.359,11,17,.647,6,39,23,6,2,7,14,107.3,96.3,90.4,.198,.453,.519,42.4,63.9,6.6,4.3,.500,7.0,13.3,.128,.475,14.4,70.2,.138
44,2022-01-19,A,BOS,W,111,102,42,86,.488,16,39,.410,11,15,.733,11,47,27,6,6,15,17,114.6,105.3,96.8,.174,.453,.599,55.3,64.3,6.2,13.6,.581,13.9,26.8,.128,.511,12.8,81.8,.111
45,2022-01-21,H,OKC,W,121,98,45,99,.455,17,49,.347,14,20,.700,16,62,34,8,5,12,18,120.7,97.8,100.3,.202,.495,.561,54.4,75.6,8.0,9.3,.540,10.0,30.2,.141,.439,9.5,75.4,.122
46,2022-01-23,H,ATL,L,91,113,34,87,.391,4,36,.111,19,27,.704,11,54,23,6,6,16,24,90.3,112.2,100.7,.310,.414,.460,54.5,67.6,6.0,12.2,.414,13.9,22.4,.218,.540,9.2,86.0,.205
47,2022-01-25,A,TOR,L,113,125,40,82,.488,10,31,.323,23,32,.719,9,37,25,7,2,12,20,114.8,127.0,98.4,.390,.378,.588,46.8,62.5,7.1,4.2,.549,11.1,20.5,.280,.622,12.9,80.0,.280
48,2022-01-26,A,IND,W,158,126,54,93,.581,24,45,.533,26,33,.788,8,36,37,9,5,13,29,147.7,117.8,107.0,.355,.484,.735,46.8,68.5,8.4,8.6,.710,10.8,25.0,.280,.533,15.1,62.2,.304
49,2022-01-28,H,LAL,W,117,114,43,83,.518,11,36,.306,20,28,.714,11,50,25,4,5,11,24,122.7,119.6,95.4,.337,.434,.614,53.2,58.1,4.2,9.8,.584,10.3,25.6,.241,.500,5.4,76.5,.253
50,2022-01-30,H,LAC,L,90,115,32,98,.327,8,34,.235,18,27,.667,11,44,24,8,2,8,15,87.0,111.2,103.4,.276,.347,.410,42.3,75.0,7.7,3.6,.367,6.8,16.9,.184,.589,15.5,84.6,.190
51,2022-02-02,A,BOS,L,107,113,37,87,.425,12,40,.300,21,27,.778,14,46,18,12,4,16,20,107.6,113.6,99.4,.310,.460,.541,52.3,48.6,12.1,8.7,.494,13.9,28.0,.241,.598,16.7,84.2,.183
