,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
14,14,2021-11-17,@,CHO,L,87,97,33,90,.367,8,42,.190,13,16,.813,11,48,23,7,5,10,12,,42,96,.438,10,32,.313,3,6,.500,16,59,30,6,8,11,16
15,15,2021-11-18,@,MIA,L,97,112,38,77,.494,15,36,.417,6,10,.600,5,37,25,4,3,17,19,,41,82,.500,10,26,.385,20,24,.833,7,41,27,10,1,6,13
16,16,2021-11-20,,MIA,W,103,100,36,74,.486,11,30,.367,20,23,.870,9,35,22,6,2,19,19,,38,81,.469,7,27,.259,17,20,.850,10,37,21,7,3,12,26
17,17,2021-11-22,,CHO,L,103,109,36,94,.383,9,37,.243,22,27,.815,20,65,23,6,6,18,20,,40,91,.440,15,31,.484,14,24,.583,6,36,21,11,4,10,22
18,18,2021-11-24,@,NOP,L,102,127,36,84,.429,7,31,.226,23,36,.639,13,45,23,5,3,19,23,,44,96,.458,12,29,.414,27,32,.844,12,52,33,13,2,10,26
19,19,2021-11-26,@,OKC,W,101,99,38,79,.481,10,29,.345,15,15,1.000,5,43,17,2,12,15,15,,38,94,.404,11,33,.333,12,14,.857,10,41,23,7,4,9,15
20,20,2021-11-27,@,DAL,W,120,114,45,78,.577,9,24,.375,21,26,.808,7,43,28,4,4,14,18,,42,89,.472,14,38,.368,16,22,.727,9,35,23,7,4,7,21
21,21,2021-11-29,@,SAS,L,99,116,41,92,.446,9,31,.290,8,13,.615,12,40,26,5,3,6,15,,49,92,.533,8,18,.444,10,16,.625,15,51,28,4,6,10,15
22,22,2021-12-01,,MIN,W,115,107,45,91,.495,10,32,.313,15,21,.714,14,52,34,6,7,13,23,,37,88,.420,11,37,.297,22,26,.846,12,39,15,3,6,12,23
23,23,2021-12-03,,CLE,L,101,116,38,82,.463,10,31,.323,15,19,.789,3,33,21,5,4,8,22,,42,89,.472,13,30,.433,19,25,.760,15,54,30,2,5,14,19
24,24,2021-12-05,@,TOR,L,90,102,30,73,.411,8,25,.320,22,29,.759,6,43,20,4,5,10,22,,38,85,.447,8,23,.348,18,24,.750,10,47,22,3,1,8,24
25,25,2021-12-06,@,IND,L,110,116,43,81,.531,7,15,.467,17,21,.810,9,30,25,11,2,12,19,,43,82,.524,9,23,.391,21,22,.955,13,40,25,10,10,15,20
26,26,2021-12-08,@,DET,W,119,116,42,88,.477,12,32,.375,23,28,.821,13,45,27,6,8,17,21,,37,79,.468,13,24,.542,29,35,.829,7,37,22,9,4,15,26
27,27,2021-12-11,,UTA,L,98,123,41,89,.461,8,25,.320,8,14,.571,9,39,17,3,3,12,15,,48,93,.516,13,39,.333,14,17,.824,12,49,28,5,5,8,14
28,28,2021-12-13,@,DEN,L,107,113,41,90,.456,12,34,.353,13,21,.619,6,41,25,7,5,10,26,,37,79,.468,10,32,.313,29,33,.879,4,49,26,8,2,13,19
29,29,2021-12-15,@,SAC,L,105,119,42,89,.472,5,24,.208,16,21,.762,7,39,20,8,3,10,22,,45,82,.549,8,26,.308,21,29,.724,6,39,25,7,6,11,21
30,30,2021-12-16,@,PHO,L,98,118,40,82,.488,6,21,.286,12,19,.632,6,32,22,11,3,16,21,,42,79,.532,9,29,.310,25,26,.962,9,47,25,9,2,19,23
31,31,2021-12-18,@,UTA,W,109,103,42,94,.447,9,31,.290,16,20,.800,11,47,27,7,4,9,23,,35,81,.432,14,44,.318,19,30,.633,8,46,17,5,6,15,23
32,32,2021-12-23,@,NYK,W,124,117,42,75,.560,16,37,.432,24,32,.750,5,38,30,4,6,11,18,,42,93,.452,13,42,.310,20,23,.870,14,44,17,2,1,7,21
33,33,2021-12-26,,PHI,L,96,117,35,90,.389,8,33,.242,18,28,.643,14,43,22,6,1,8,18,,43,86,.500,12,31,.387,19,22,.864,10,50,25,6,8,12,23
34,34,2021-12-28,@,MIA,L,112,119,42,85,.494,17,42,.405,11,14,.786,13,47,27,5,3,18,20,,41,92,.446,16,34,.471,21,23,.913,14,42,26,14,5,7,13
35,35,2021-12-30,,CLE,W,110,93,45,90,.500,9,29,.310,11,17,.647,10,47,27,7,8,7,19,,35,83,.422,8,28,.286,15,23,.652,8,44,20,4,3,12,17
36,36,2022-01-01,,CHI,L,119,120,46,87,.529,6,27,.222,21,26,.808,6,43,26,9,3,11,22,,41,84,.488,17,34,.500,21,25,.840,6,44,17,4,4,15,24
37,37,2022-01-03,,CHO,W,124,121,40,87,.460,16,38,.421,28,31,.903,10,51,26,5,4,15,12,,50,104,.481,14,38,.368,7,13,.538,13,45,28,14,5,8,22
38,38,2022-01-05,,HOU,L,111,114,40,91,.440,10,39,.256,21,26,.808,9,41,18,9,6,15,27,,40,85,.471,9,26,.346,25,32,.781,10,48,15,10,2,20,24
39,39,2022-01-07,@,CHI,L,122,130,45,88,.511,7,24,.292,25,26,.962,10,41,28,8,5,15,15,,48,91,.527,15,33,.455,19,21,.905,10,41,34,11,3,15,21
40,40,2022-01-09,@,ORL,W,102,100,36,88,.409,11,29,.379,19,24,.792,12,54,23,1,6,12,21,,38,95,.400,9,28,.321,15,16,.938,9,42,18,9,6,7,21
41,41,2022-01-11,,OKC,W,122,118,47,87,.540,11,33,.333,17,23,.739,7,42,29,3,7,8,15,,47,98,.480,11,39,.282,13,15,.867,9,41,23,5,1,5,20
42,42,2022-01-12,,ORL,W,112,106,43,82,.524,10,31,.323,16,21,.762,6,42,26,6,4,10,14,,41,99,.414,11,35,.314,13,16,.813,18,49,31,6,6,9,16
43,43,2022-01-15,,POR,L,110,115,39,90,.433,12,37,.324,20,23,.870,10,43,20,4,3,20,26,,39,85,.459,13,39,.333,24,35,.686,8,39,19,13,2,12,25
44,44,2022-01-17,,PHI,W,117,98,42,87,.483,9,30,.300,24,32,.750,9,49,25,7,6,12,18,,35,86,.407,7,26,.269,21,25,.840,10,42,19,9,3,12,26
45,45,2022-01-19,,BRK,L,118,119,41,86,.477,10,29,.345,26,32,.813,13,40,23,6,8,12,19,,47,89,.528,8,25,.320,17,20,.850,7,36,23,5,4,12,25
46,46,2022-01-21,,TOR,L,105,109,43,85,.506,11,33,.333,8,10,.800,11,45,29,3,3,17,16,,42,90,.467,11,30,.367,14,17,.824,11,40,20,10,4,8,15
47,47,2022-01-23,,BOS,L,87,116,33,93,.355,8,34,.235,13,16,.813,9,44,20,8,6,6,14,,40,90,.444,19,39,.487,17,21,.810,11,57,26,5,3,13,16
48,48,2022-01-25,,LAC,L,115,116,37,80,.463,9,27,.333,32,40,.800,10,52,25,4,7,18,24,,39,94,.415,11,29,.379,27,31,.871,12,48,28,9,5,11,29
49,49,2022-01-29,@,MEM,L,95,115,35,84,.417,10,29,.345,15,21,.714,7,37,27,6,5,12,12,,46,100,.460,13,31,.419,10,12,.833,21,60,24,8,10,9,21
50,50,2022-02-01,@,MIL,L,98,112,36,82,.439,12,35,.343,14,20,.700,7,40,22,4,5,12,16,,46,92,.500,12,38,.316,8,9,.889,8,44,26,7,2,9,17
51,51,2022-02-02,@,PHI,W,106,103,41,90,.456,9,22,.409,15,19,.789,15,52,25,1,5,8,14,,41,91,.451,11,27,.407,10,13,.769,10,41,23,2,4,4,20
52,52,2022-02-05,,PHO,L,80,95,30,85,.353,5,24,.208,15,19,.789,8,42,14,8,4,9,17,,40,99,.404,8,31,.258,7,14,.500,20,64,26,6,7,10,16
53,53,2022-02-07,,MIA,L,100,121,36,80,.450,7,31,.226,21,23,.913,7,33,25,10,0,16,18,,43,76,.566,18,32,.563,17,21,.810,5,37,29,9,1,18,23
54,54,2022-02-10,,BRK,W,113,112,43,85,.506,11,31,.355,16,18,.889,10,41,29,7,5,11,23,,39,84,.464,10,29,.345,24,28,.857,12,42,19,6,3,10,21
55,55,2022-02-12,,SAC,L,110,123,41,88,.466,13,38,.342,15,21,.714,10,32,26,11,3,9,19,,43,76,.566,12,28,.429,25,29,.862,6,42,27,4,2,14,20
56,56,2022-02-14,,DET,W,103,94,40,85,.471,9,29,.310,14,18,.778,10,45,21,8,3,15,16,,32,85,.376,8,23,.348,22,27,.815,13,44,19,7,3,11,19
57,57,2022-02-16,@,IND,L,108,113,39,91,.429,17,37,.459,13,16,.813,12,44,25,7,3,12,20,,45,83,.542,4,20,.200,19,29,.655,7,40,30,9,6,11,14
58,58,2022-02-17,@,BRK,W,117,103,46,83,.554,12,24,.500,13,16,.813,8,38,26,10,7,15,21,,36,89,.404,14,38,.368,17,24,.708,15,42,19,6,5,15,20
59,59,2022-02-25,,SAS,L,153,157,59,108,.546,16,38,.421,19,24,.792,11,39,36,10,5,15,29,,57,105,.543,9,29,.310,34,43,.791,16,50,35,6,3,17,22
60,60,2022-02-26,@,CLE,L,86,92,35,81,.432,11,23,.478,5,6,.833,7,42,19,8,7,18,24,,32,83,.386,8,25,.320,20,24,.833,13,49,22,9,5,13,10
61,61,2022-03-01,,DET,W,116,113,41,82,.500,13,26,.500,21,26,.808,12,42,29,6,8,15,22,,43,90,.478,8,27,.296,19,23,.826,14,43,23,9,3,12,21
62,62,2022-03-04,,ATL,L,114,117,46,85,.541,14,29,.483,8,9,.889,7,41,37,2,7,14,29,,38,91,.418,13,36,.361,28,34,.824,13,39,18,6,5,4,16
63,63,2022-03-06,,IND,W,133,123,45,86,.523,17,42,.405,26,32,.813,5,36,33,6,4,5,16,,44,85,.518,10,31,.323,25,29,.862,7,42,28,3,5,10,22
64,64,2022-03-09,@,LAC,L,109,115,41,87,.471,10,27,.370,17,20,.850,9,41,26,10,3,12,13,,43,86,.500,16,32,.500,13,13,1.000,7,41,21,6,10,12,15
65,65,2022-03-11,@,LAL,L,109,122,39,85,.459,9,27,.333,22,33,.667,14,47,21,6,6,10,18,,48,91,.527,14,31,.452,12,17,.706,7,37,25,5,3,7,25
66,66,2022-03-12,@,POR,L,118,127,39,83,.470,14,34,.412,26,27,.963,9,35,26,7,8,14,16,,48,93,.516,11,30,.367,20,22,.909,12,43,21,10,3,11,21
67,67,2022-03-14,@,GSW,L,112,126,42,82,.512,10,26,.385,18,23,.783,5,35,28,7,1,12,18,,45,84,.536,18,45,.400,18,22,.818,6,44,26,7,4,13,21
68,68,2022-03-16,,DEN,L,109,127,41,87,.471,5,23,.217,22,31,.710,13,48,26,7,8,10,18,,46,90,.511,15,37,.405,20,21,.952,8,41,30,7,3,9,25
69,69,2022-03-18,@,NYK,L,97,100,34,79,.430,13,34,.382,16,21,.762,3,38,19,2,6,13,27,,31,90,.344,10,33,.303,28,36,.778,19,60,18,9,3,12,20
70,70,2022-03-19,,LAL,W,127,119,44,85,.518,13,31,.419,26,31,.839,7,36,30,10,1,7,13,,48,91,.527,13,35,.371,10,11,.909,9,41,25,3,1,12,23
71,71,2022-03-21,@,HOU,L,97,115,35,85,.412,6,29,.207,21,24,.875,10,47,24,7,6,11,15,,42,85,.494,20,39,.513,11,13,.846,6,44,30,5,8,12,22
72,72,2022-03-24,@,MIL,L,102,114,43,92,.467,11,38,.289,5,9,.556,12,41,25,9,1,11,17,,42,81,.519,16,35,.457,14,16,.875,4,41,23,5,2,15,17
73,73,2022-03-25,@,DET,W,100,97,36,83,.434,9,30,.300,19,21,.905,5,45,23,6,7,17,15,,39,95,.411,6,32,.188,13,14,.929,10,48,19,9,8,15,20
74,74,2022-03-27,,GSW,W,123,115,44,84,.524,16,28,.571,19,22,.864,5,42,33,5,8,12,24,,38,89,.427,8,33,.242,31,39,.795,13,46,20,8,2,10,24
75,75,2022-03-29,,CHI,L,94,107,38,79,.481,6,26,.231,12,17,.706,7,37,25,6,7,14,17,,43,85,.506,6,18,.333,15,18,.833,6,36,26,9,1,8,14
76,76,2022-03-30,,ORL,W,127,110,47,92,.511,13,36,.361,20,26,.769,12,51,35,5,8,11,15,,40,96,.417,11,34,.324,19,22,.864,11,42,21,8,5,11,23
77,77,2022-04-01,,DAL,W,135,103,49,90,.544,17,33,.515,20,22,.909,8,45,33,7,4,9,19,,34,78,.436,11,38,.289,24,26,.923,5,36,14,3,3,13,16
78,78,2022-04-03,@,BOS,L,102,144,38,82,.463,8,21,.381,18,20,.900,7,32,21,4,2,12,14,,56,91,.615,23,44,.523,9,13,.692,7,39,39,6,5,7,20
79,79,2022-04-05,@,MIN,W,132,114,56,101,.554,13,30,.433,7,14,.500,9,52,38,4,4,10,25,,41,91,.451,14,41,.341,18,25,.720,6,38,27,6,3,9,16
80,80,2022-04-06,@,ATL,L,103,118,42,86,.488,10,35,.286,9,11,.818,6,44,26,4,4,14,17,,43,92,.467,16,39,.410,16,19,.842,7,39,26,11,1,6,13
81,81,2022-04-08,,NYK,L,92,114,35,69,.507,9,28,.321,13,17,.765,2,37,21,5,5,22,19,,41,88,.466,16,39,.410,16,20,.800,10,42,27,13,3,10,19
82,82,2022-04-10,@,CHO,L,108,124,42,94,.447,8,23,.348,16,26,.615,17,43,25,12,3,10,16,,48,89,.539,18,33,.545,10,14,.714,11,48,34,6,9,17,20
