,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
14,14,2021-11-14,,SAS,W,114,106,118.0,109.8,96.6,.205,.373,.630,51.7,65.1,6.2,9.3,,.608,13.4,22.0,.157,,.533,13.4,77.1,.111
15,15,2021-11-15,,CHI,L,103,121,100.9,118.5,102.1,.392,.405,.556,54.4,52.8,9.8,9.1,,.494,15.5,20.0,.316,,.635,14.6,89.7,.090
16,16,2021-11-17,@,MIL,L,102,109,100.3,107.2,101.7,.125,.448,.504,48.0,60.0,7.9,8.0,,.479,11.4,20.4,.104,,.529,13.3,80.4,.195
17,17,2021-11-19,@,BOS,L,108,130,108.8,130.9,99.3,.286,.357,.571,39.3,51.3,5.0,10.3,,.536,11.3,15.2,.214,,.563,10.3,68.4,.352
18,18,2021-11-21,@,DET,W,121,116,116.2,111.4,104.2,.293,.337,.582,56.7,64.4,6.7,14.0,,.543,11.1,27.9,.228,,.515,9.4,83.0,.165
19,19,2021-11-23,@,NYK,L,100,106,101.0,107.0,99.0,.330,.396,.480,49.0,67.6,8.1,6.3,,.434,10.3,22.4,.231,,.543,13.3,84.1,.207
20,20,2021-11-24,@,IND,W,124,116,115.3,107.9,97.4,.305,.389,.575,50.0,47.6,4.7,6.9,,.521,9.3,19.1,.263,,.466,8.8,75.4,.183
21,21,2021-11-26,,SAC,L,137,141,110.8,114.0,94.2,.275,.431,.599,47.7,62.7,7.3,8.0,,.574,14.3,18.4,.196,,.508,8.9,72.4,.158
22,22,2021-11-28,,DET,W,110,106,108.9,104.9,101.0,.291,.372,.567,44.2,74.4,10.9,14.3,,.552,11.0,12.8,.174,,.500,14.9,75.0,.191
23,23,2021-11-30,@,SAC,W,117,92,117.2,92.2,99.8,.217,.304,.580,54.0,45.7,10.0,12.0,,.560,12.2,24.4,.152,,.481,17.6,80.4,.203
24,24,2021-12-03,,LAC,L,115,119,123.3,127.5,93.3,.233,.367,.579,55.8,62.2,8.6,6.5,,.567,10.0,31.7,.144,,.605,8.9,83.3,.259
25,25,2021-12-07,,BOS,W,117,102,118.7,103.5,98.5,.183,.290,.582,60.0,52.1,7.1,8.2,,.559,12.2,32.5,.140,,.500,12.1,84.4,.244
26,26,2021-12-09,@,MEM,L,95,108,97.0,110.3,97.9,.218,.385,.556,48.9,72.2,8.2,11.5,,.538,20.5,17.5,.141,,.511,9.7,73.1,.128
27,27,2021-12-10,@,OKC,W,116,95,120.6,98.8,96.2,.230,.483,.605,48.0,56.1,12.5,5.8,,.580,14.3,27.3,.172,,.448,12.8,64.8,.094
28,28,2021-12-12,,ORL,W,106,94,109.0,96.7,97.2,.202,.333,.579,48.4,58.5,12.3,22.0,,.565,12.4,15.4,.131,,.449,15.7,73.1,.170
29,29,2021-12-15,@,DAL,W,107,104,100.8,98.0,96.1,.200,.433,.546,47.4,61.5,7.5,3.7,,.517,12.5,8.5,.156,,.459,9.4,84.0,.143
30,30,2021-12-17,@,MIN,L,92,110,87.3,104.4,105.4,.372,.551,.507,37.1,86.7,5.7,13.0,,.462,16.6,2.1,.256,,.480,12.1,70.0,.163
31,31,2021-12-19,@,CHI,L,110,115,111.5,116.5,98.7,.268,.415,.600,51.7,59.5,6.1,12.7,,.585,17.2,25.0,.171,,.484,8.6,69.8,.269
32,32,2021-12-21,,PHO,L,90,108,85.9,103.1,104.7,.264,.402,.463,47.0,41.2,8.6,5.8,,.431,12.6,11.8,.172,,.505,13.8,83.7,.151
33,33,2021-12-23,,SAS,L,110,138,106.7,133.9,103.1,.319,.287,.513,49.0,47.7,3.9,10.7,,.495,11.6,26.9,.181,,.579,5.2,73.9,.295
34,34,2021-12-25,,BRK,L,115,122,110.8,117.6,103.7,.292,.365,.531,53.4,72.5,7.7,8.8,,.469,10.7,25.5,.260,,.562,9.0,85.4,.247
35,35,2021-12-28,@,HOU,W,132,123,130.9,121.9,100.9,.315,.370,.630,61.5,56.3,7.9,12.5,,.598,10.3,35.0,.239,,.627,13.0,89.5,.229
36,36,2021-12-29,@,MEM,L,99,104,103.8,109.0,95.4,.093,.477,.553,47.6,61.5,5.2,9.1,,.541,16.7,18.9,.070,,.471,10.9,71.1,.282
37,37,2021-12-31,,POR,W,139,106,141.2,107.7,98.5,.353,.482,.708,46.5,57.4,6.1,15.0,,.665,6.7,13.2,.306,,.412,7.3,66.7,.216
38,38,2022-01-02,,MIN,W,108,103,111.3,106.2,97.0,.387,.547,.615,33.3,55.6,13.4,9.3,,.567,14.6,10.0,.307,,.495,18.8,54.5,.130
39,39,2022-01-04,,SAC,W,122,114,124.9,116.7,97.7,.202,.323,.566,49.4,49.0,6.1,10.2,,.551,4.4,28.0,.131,,.602,16.5,76.9,.169
40,40,2022-01-07,,ATL,W,134,118,124.5,109.6,107.7,.188,.406,.613,46.5,74.0,13.0,6.7,,.579,6.8,16.3,.168,,.516,12.2,75.0,.198
41,41,2022-01-09,,MEM,L,119,127,118.5,126.5,100.4,.196,.340,.565,46.6,57.8,6.0,12.5,,.536,10.2,27.5,.155,,.610,10.7,73.0,.256
42,42,2022-01-12,@,SAC,L,116,125,116.6,125.7,99.5,.245,.480,.534,50.0,59.5,6.0,5.1,,.510,7.7,28.8,.163,,.612,11.0,78.9,.180
43,43,2022-01-15,@,DEN,L,96,133,103.5,143.4,92.7,.232,.366,.531,44.6,58.3,4.3,5.9,,.500,10.0,16.0,.171,,.643,5.7,78.6,.176
44,44,2022-01-17,,UTA,W,101,95,104.5,98.3,96.6,.267,.430,.525,50.6,39.5,7.2,13.5,,.506,11.1,21.7,.163,,.446,13.8,81.4,.253
45,45,2022-01-19,,IND,L,104,111,111.9,119.5,92.9,.200,.378,.531,45.5,57.5,4.3,11.7,,.506,10.1,26.1,.144,,.550,11.0,66.7,.133
46,46,2022-01-21,@,ORL,W,116,105,111.0,100.5,104.5,.271,.353,.610,56.3,54.8,11.5,9.8,,.571,15.9,20.0,.224,,.512,15.3,92.5,.272
47,47,2022-01-23,@,MIA,L,107,113,108.7,114.8,98.4,.380,.506,.580,49.4,55.6,7.1,2.1,,.525,15.6,17.5,.304,,.586,14.3,83.8,.222
48,48,2022-01-25,@,BRK,W,106,96,112.6,102.0,94.2,.112,.427,.567,37.9,54.8,12.7,14.8,,.539,7.9,12.2,.112,,.460,15.6,60.9,.170
49,49,2022-01-27,@,PHI,L,87,105,88.3,106.6,98.5,.102,.330,.473,50.6,52.8,7.1,19.1,,.443,15.6,19.1,.102,,.579,13.5,91.7,.122
50,50,2022-01-28,@,CHO,L,114,117,119.6,122.7,95.4,.352,.440,.542,46.8,50.0,7.3,6.4,,.500,5.4,23.5,.253,,.584,10.3,74.4,.241
51,51,2022-01-30,@,ATL,L,121,129,118.9,126.8,101.8,.264,.402,.623,45.8,61.7,4.9,3.8,,.626,11.0,14.0,.138,,.643,10.9,80.0,.250
52,52,2022-02-02,,POR,W,99,94,102.9,97.7,96.2,.423,.385,.535,49.1,75.8,8.3,12.5,,.494,14.7,24.5,.282,,.429,10.1,69.5,.102
53,53,2022-02-03,@,LAC,L,110,111,116.7,117.7,94.3,.284,.330,.556,50.6,46.3,6.4,10.2,,.528,9.2,23.4,.193,,.590,6.9,82.5,.067
54,54,2022-02-05,,NYK,W,122,115,110.1,103.8,100.3,.275,.333,.534,50.4,60.4,7.2,11.7,,.515,10.2,25.5,.167,,.454,11.0,74.1,.265
55,55,2022-02-08,,MIL,L,116,131,114.4,129.2,101.4,.353,.376,.591,49.4,63.6,6.9,10.0,,.576,14.0,27.9,.212,,.620,9.5,72.5,.125
56,56,2022-02-09,@,POR,L,105,107,109.7,111.8,95.7,.176,.500,.659,48.1,70.7,7.3,12.3,,.669,20.8,9.1,.081,,.528,10.3,76.1,.146
57,57,2022-02-12,@,GSW,L,115,117,115.8,117.8,99.3,.375,.307,.561,49.0,61.0,5.0,11.5,,.528,7.2,23.1,.250,,.511,7.9,78.3,.278
58,58,2022-02-16,,UTA,W,106,101,115.5,110.0,91.8,.256,.419,.554,51.8,58.5,9.8,15.2,,.535,10.3,26.7,.163,,.538,13.0,80.0,.203
59,59,2022-02-25,,LAC,L,102,105,103.5,106.5,98.6,.226,.333,.499,50.0,46.2,8.1,12.3,,.462,10.5,24.5,.172,,.554,14.1,82.9,.157
60,60,2022-02-27,,NOP,L,95,123,90.2,116.8,105.3,.238,.405,.512,42.7,42.9,7.6,11.3,,.458,19.9,15.2,.214,,.582,12.7,72.1,.174
61,61,2022-03-01,,DAL,L,104,109,108.0,113.2,96.3,.244,.415,.573,45.1,59.5,8.3,12.8,,.537,11.7,10.3,.195,,.561,12.2,76.7,.207
62,62,2022-03-03,@,LAC,L,111,132,116.0,138.0,95.7,.262,.417,.592,43.9,63.4,8.4,6.1,,.560,13.0,21.4,.202,,.640,9.1,67.5,.140
63,63,2022-03-05,,GSW,W,124,116,120.6,112.8,102.8,.236,.461,.631,53.4,56.8,9.7,10.3,,.596,14.8,27.9,.202,,.582,13.8,77.8,.098
64,64,2022-03-07,@,SAS,L,110,117,108.5,115.4,101.4,.253,.286,.544,47.8,44.2,6.9,5.2,,.516,12.9,25.5,.176,,.601,14.1,72.1,.190
65,65,2022-03-09,@,HOU,L,130,139,114.0,121.9,103.3,.257,.465,.578,49.0,53.2,8.8,11.3,,.554,12.5,23.1,.178,,.593,12.7,78.3,.176
66,66,2022-03-11,,WAS,W,122,109,128.9,115.2,94.6,.187,.341,.619,44.0,52.1,5.3,5.2,,.604,6.6,17.5,.132,,.512,9.1,68.2,.259
67,67,2022-03-13,@,PHO,L,111,140,107.6,135.7,103.2,.383,.494,.586,42.0,66.7,3.9,2.9,,.543,16.7,15.9,.284,,.627,7.7,68.2,.118
68,68,2022-03-14,,TOR,L,103,114,101.6,112.5,101.3,.333,.483,.516,40.2,58.8,6.9,11.9,,.466,11.5,16.7,.253,,.458,9.7,64.2,.271
69,69,2022-03-16,@,MIN,L,104,124,104.4,124.5,99.6,.247,.473,.504,42.7,59.0,7.0,8.3,,.473,12.0,26.5,.172,,.539,13.4,62.5,.300
70,70,2022-03-18,@,TOR,W,128,123,127.6,122.6,90.9,.219,.448,.608,48.3,70.2,6.0,6.7,,.589,11.0,30.2,.156,,.567,10.2,65.2,.134
71,71,2022-03-19,@,WAS,L,119,127,123.3,131.6,96.5,.121,.385,.621,53.2,52.1,3.1,1.9,,.599,11.1,23.7,.110,,.594,6.6,82.1,.306
72,72,2022-03-21,@,CLE,W,131,120,134.3,123.0,97.6,.170,.340,.648,51.9,64.2,7.2,6.4,,.628,7.3,23.1,.138,,.605,11.3,80.0,.186
73,73,2022-03-23,,PHI,L,121,126,118.9,123.8,101.8,.165,.309,.582,51.1,50.0,5.9,4.7,,.572,10.3,23.9,.103,,.571,6.3,81.0,.242
74,74,2022-03-27,@,NOP,L,108,116,115.3,123.8,93.7,.200,.438,.620,48.8,61.9,5.3,3.1,,.613,14.7,19.4,.125,,.533,6.4,72.7,.209
75,75,2022-03-29,@,DAL,L,110,128,119.5,139.1,92.0,.247,.494,.557,51.1,50.0,7.6,4.9,,.517,8.4,28.6,.202,,.632,6.7,75.6,.207
76,76,2022-03-31,@,UTA,L,109,122,113.3,126.9,96.2,.337,.301,.572,49.4,43.9,5.2,6.5,,.536,10.3,22.0,.241,,.594,7.4,77.5,.167
77,77,2022-04-01,,NOP,L,111,114,110.7,113.7,100.3,.378,.329,.580,51.9,61.5,10.0,1.9,,.543,13.6,17.5,.268,,.563,12.4,89.2,.316
78,78,2022-04-03,,DEN,L,118,129,115.1,125.8,102.6,.228,.217,.583,51.3,63.3,3.9,9.8,,.565,10.6,15.8,.152,,.646,11.2,85.0,.280
79,79,2022-04-05,@,PHO,L,110,121,102.7,113.0,107.1,.349,.337,.554,46.5,56.4,6.5,4.8,,.506,13.9,14.3,.267,,.559,11.7,78.0,.069
80,80,2022-04-07,@,GSW,L,112,128,105.2,120.2,106.5,.458,.386,.562,48.3,37.8,7.5,6.2,,.500,15.3,18.2,.349,,.608,12.9,79.1,.103
81,81,2022-04-08,,OKC,W,120,101,120.6,101.5,99.5,.476,.378,.605,50.6,56.1,8.0,6.8,,.555,8.3,16.7,.354,,.489,12.7,80.9,.170
82,82,2022-04-10,@,DEN,W,146,141,128.7,124.3,102.7,.500,.457,.637,52.6,59.1,3.5,11.3,,.553,10.2,27.7,.447,,.565,10.8,77.1,.280
