,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
17,17,2021-11-20,@,MIL,L,108,117,105.1,113.9,102.7,.143,.520,.518,39.4,66.7,4.9,7.1,,.495,8.8,10.9,.112,,.567,12.5,75.0,.293
18,18,2021-11-22,@,MIL,L,92,123,92.6,123.8,99.4,.194,.441,.456,46.1,47.1,6.0,8.2,,.425,12.9,26.3,.140,,.564,10.3,71.1,.181
19,19,2021-11-24,,CHO,L,99,106,100.6,107.7,98.4,.108,.452,.508,51.0,60.5,5.1,1.9,,.489,12.6,21.3,.086,,.484,8.9,77.4,.172
20,20,2021-11-26,,CHI,L,88,123,88.9,124.2,99.0,.375,.400,.472,43.4,60.0,7.1,9.6,,.419,12.2,10.9,.263,,.657,12.3,83.8,.116
21,21,2021-11-27,@,CLE,L,92,105,95.8,109.3,96.0,.261,.364,.469,45.7,60.0,11.5,9.8,,.443,7.5,16.3,.159,,.533,12.0,77.8,.100
22,22,2021-11-29,@,PHI,L,96,101,95.1,100.1,100.9,.200,.367,.490,50.0,54.1,6.9,9.4,,.456,10.9,15.7,.156,,.454,8.7,79.7,.134
23,23,2021-12-01,,DEN,W,108,103,107.6,102.6,100.4,.235,.333,.604,52.7,59.1,8.0,13.0,,.580,11.8,2.9,.173,,.550,13.6,97.4,.188
24,24,2021-12-03,@,HOU,L,116,118,116.3,118.3,99.7,.244,.430,.609,56.3,57.1,6.0,8.9,,.564,15.9,26.3,.221,,.571,9.2,83.3,.141
25,25,2021-12-06,@,GSW,L,95,126,92.0,122.0,103.3,.289,.500,.554,46.9,54.5,9.7,8.5,,.507,20.4,12.2,.237,,.609,13.1,82.5,.230
26,26,2021-12-08,@,SAC,L,130,142,130.2,142.2,99.9,.237,.351,.607,50.0,60.4,2.0,7.9,,.577,10.1,35.4,.186,,.624,6.9,68.4,.216
27,27,2021-12-11,@,LAC,L,104,106,117.4,119.7,88.6,.300,.413,.574,50.0,60.0,4.5,8.9,,.513,10.8,23.3,.275,,.554,6.9,74.5,.043
28,28,2021-12-12,@,LAL,L,94,106,96.7,109.0,97.2,.216,.432,.488,51.6,51.5,6.2,7.1,,.449,15.7,26.9,.170,,.565,12.4,84.6,.131
29,29,2021-12-15,,ATL,L,99,111,100.7,113.0,98.3,.233,.389,.499,53.5,71.4,4.1,3.7,,.444,13.9,26.1,.211,,.559,12.4,85.0,.188
30,30,2021-12-17,,MIA,L,105,115,114.9,125.8,91.4,.112,.360,.562,43.9,53.5,10.9,10.6,,.545,10.5,22.0,.090,,.616,14.2,65.9,.171
31,31,2021-12-18,@,BRK,W,100,93,99.8,92.8,100.2,.138,.330,.501,49.5,51.3,6.0,7.1,,.468,13.8,25.5,.128,,.426,12.4,70.4,.059
32,32,2021-12-22,@,ATL,W,104,98,111.9,105.5,92.9,.271,.435,.547,44.9,71.1,11.8,10.2,,.512,9.5,18.2,.200,,.475,13.1,71.1,.275
33,33,2021-12-23,,NOP,L,104,110,112.5,118.9,92.5,.239,.364,.535,48.9,50.0,6.5,19.6,,.483,7.6,22.7,.216,,.506,9.3,73.9,.267
34,34,2021-12-26,@,MIA,L,83,93,94.1,105.5,88.2,.236,.444,.522,45.7,54.8,6.8,7.3,,.500,18.5,20.5,.153,,.461,11.8,63.6,.124
35,35,2021-12-28,,MIL,L,110,127,112.2,129.5,98.0,.313,.470,.582,48.1,63.2,7.1,8.3,,.530,12.1,17.5,.265,,.653,11.2,81.1,.188
36,36,2021-12-30,,MIL,L,118,136,116.5,134.3,101.3,.310,.414,.597,39.8,61.9,4.9,1.7,,.557,9.2,14.3,.241,,.566,10.8,65.9,.363
37,37,2022-01-02,@,BOS,L,111,116,103.2,107.8,97.4,.284,.284,.519,49.5,42.5,11.2,6.0,,.468,11.6,21.3,.232,,.529,17.6,79.5,.291
38,38,2022-01-03,@,CHI,L,98,102,99.6,103.7,98.4,.212,.318,.527,47.3,66.7,5.1,3.6,,.482,12.3,11.4,.188,,.494,11.9,79.6,.198
39,39,2022-01-05,,PHI,L,106,116,106.1,116.1,99.9,.222,.433,.536,52.8,55.0,9.0,5.3,,.511,16.1,30.4,.156,,.576,13.6,76.7,.212
40,40,2022-01-08,@,DET,L,92,97,94.7,99.8,97.2,.267,.535,.479,47.3,86.2,6.2,16.7,,.419,11.1,16.0,.233,,.494,11.3,83.7,.126
41,41,2022-01-09,,WAS,L,100,102,104.0,106.0,96.2,.168,.295,.490,43.8,47.4,9.4,10.2,,.447,6.4,17.6,.158,,.472,10.9,73.3,.216
42,42,2022-01-12,@,WAS,L,106,112,113.2,119.6,93.7,.162,.354,.500,53.8,75.6,6.4,11.8,,.470,7.8,33.3,.131,,.585,9.9,83.8,.195
43,43,2022-01-14,@,CHO,W,116,109,107.8,101.3,107.6,.172,.517,.620,49.4,71.1,8.4,7.3,,.603,16.9,10.8,.126,,.474,13.1,78.0,.175
44,44,2022-01-15,@,DAL,L,92,108,101.2,118.8,90.9,.208,.338,.547,44.0,43.2,7.7,6.8,,.526,15.1,12.5,.143,,.487,8.7,72.7,.410
45,45,2022-01-17,,POR,L,88,98,85.9,95.7,102.4,.222,.356,.445,47.6,61.8,8.8,12.5,,.422,13.9,18.5,.133,,.450,14.8,78.4,.189
46,46,2022-01-19,@,PHI,L,110,123,113.5,126.9,96.9,.178,.389,.567,49.4,65.0,4.1,7.3,,.544,10.2,19.1,.133,,.602,8.7,85.0,.277
47,47,2022-01-21,,LAL,L,105,116,100.5,111.0,104.5,.358,.494,.560,43.8,63.9,5.7,16.4,,.512,15.3,7.5,.272,,.571,15.9,80.0,.224
48,48,2022-01-23,,CHI,W,114,95,116.4,97.0,97.9,.288,.325,.632,44.3,73.8,7.1,14.5,,.600,11.8,8.3,.225,,.467,18.9,74.4,.316
49,49,2022-01-26,,LAC,L,102,111,104.8,114.0,97.3,.262,.417,.544,44.3,76.3,9.2,5.8,,.506,12.2,16.3,.202,,.537,13.9,79.5,.296
50,50,2022-01-28,,DET,W,119,103,122.4,106.0,97.2,.313,.301,.630,53.4,68.3,5.1,12.1,,.566,13.7,22.9,.301,,.425,8.8,73.6,.333
51,51,2022-01-30,,DAL,W,110,108,112.9,110.8,97.5,.190,.405,.604,50.0,60.5,8.2,2.3,,.577,14.9,21.4,.155,,.580,16.8,81.6,.173
52,52,2022-02-01,@,CHI,L,115,126,114.1,125.0,100.8,.118,.419,.588,42.4,71.7,6.9,6.7,,.570,8.4,7.3,.097,,.572,8.1,75.0,.256
53,53,2022-02-02,@,IND,W,119,118,111.3,110.3,106.9,.274,.368,.559,53.1,69.0,4.7,4.5,,.500,10.1,18.8,.253,,.520,6.9,86.0,.163
54,54,2022-02-05,,MEM,L,115,135,111.5,130.9,103.1,.322,.533,.560,38.0,69.2,1.9,3.0,,.528,8.1,13.2,.222,,.567,6.5,66.0,.152
55,55,2022-02-06,,BOS,L,83,116,84.6,118.2,98.1,.259,.321,.460,42.1,58.6,8.2,9.4,,.389,15.9,17.0,.247,,.520,11.7,66.7,.131
56,56,2022-02-08,@,POR,W,113,95,118.1,99.3,95.7,.089,.422,.604,50.0,77.3,8.4,13.2,,.594,13.0,23.3,.067,,.412,11.3,70.2,.220
57,57,2022-02-11,@,UTA,L,99,114,99.6,114.7,99.4,.190,.417,.544,44.4,62.2,12.1,10.4,,.518,16.5,18.8,.143,,.522,13.1,73.8,.236
58,58,2022-02-12,@,PHO,L,105,132,98.0,123.2,107.1,.276,.471,.538,45.8,67.6,1.9,2.8,,.511,12.5,8.2,.184,,.595,6.0,85.1,.067
59,59,2022-02-14,@,DEN,L,111,121,106.3,115.8,104.4,.253,.429,.549,44.7,60.0,15.3,10.4,,.500,12.9,21.6,.220,,.568,18.3,72.1,.239
60,60,2022-02-16,,ATL,L,109,130,109.5,130.5,99.6,.133,.418,.525,48.9,54.8,3.0,8.8,,.495,11.1,26.1,.122,,.600,9.7,71.7,.244
61,61,2022-02-25,,HOU,W,119,111,115.0,107.3,103.5,.349,.434,.621,56.8,47.6,6.8,8.5,,.584,15.8,24.4,.265,,.543,11.2,81.5,.096
62,62,2022-02-28,,IND,W,119,103,118.5,102.6,100.4,.229,.385,.563,50.0,64.4,10.0,5.6,,.531,8.6,22.2,.177,,.590,20.2,87.9,.250
63,63,2022-03-02,,IND,L,114,122,103.1,110.3,100.2,.206,.330,.539,49.1,50.0,10.8,8.8,,.505,14.5,23.1,.165,,.500,14.1,74.1,.298
64,64,2022-03-04,@,TOR,W,103,97,105.0,98.9,98.0,.221,.389,.494,50.5,66.7,5.1,7.1,,.437,7.1,22.2,.211,,.462,10.7,78.2,.118
65,65,2022-03-05,@,MEM,L,96,124,92.9,120.0,103.4,.186,.407,.516,42.7,67.6,6.8,8.6,,.494,11.4,2.0,.128,,.576,6.3,87.0,.196
66,66,2022-03-08,,PHO,L,99,102,95.8,98.7,103.4,.272,.424,.481,50.5,48.6,5.8,3.6,,.418,9.6,15.1,.239,,.451,8.9,86.5,.207
67,67,2022-03-09,@,NOP,W,108,102,110.1,104.0,98.1,.342,.487,.618,52.3,69.4,4.1,1.6,,.566,17.1,18.4,.289,,.478,9.8,79.2,.140
68,68,2022-03-11,,MIN,W,118,110,121.3,113.1,97.3,.291,.465,.608,57.0,77.5,4.1,6.7,,.558,11.0,23.8,.256,,.539,8.6,88.6,.144
69,69,2022-03-13,,PHI,L,114,116,112.3,114.2,92.0,.220,.473,.571,52.6,68.3,6.9,12.7,,.549,9.9,18.6,.154,,.457,6.9,80.8,.348
70,70,2022-03-15,,BRK,L,108,150,102.8,142.8,105.1,.284,.432,.505,43.5,69.4,1.9,6.6,,.458,10.1,21.2,.221,,.693,10.4,78.8,.318
71,71,2022-03-17,,DET,L,120,134,115.0,128.4,104.4,.216,.309,.565,50.0,51.1,2.9,7.8,,.541,10.9,22.2,.155,,.606,6.1,77.8,.213
72,72,2022-03-20,,OKC,W,90,85,91.8,86.7,98.0,.289,.373,.481,56.1,68.8,11.2,9.1,,.428,18.3,31.3,.229,,.397,13.8,76.3,.130
73,73,2022-03-22,,GSW,W,94,90,100.0,95.8,94.0,.253,.456,.535,44.8,73.5,9.6,11.3,,.494,12.9,14.3,.203,,.465,16.4,73.3,.129
74,74,2022-03-23,@,OKC,L,102,118,104.8,121.3,97.3,.172,.548,.510,50.6,66.7,3.1,7.9,,.478,9.1,18.8,.140,,.589,10.7,87.8,.316
75,75,2022-03-26,,SAC,L,110,114,106.3,110.2,93.7,.066,.340,.504,49.1,60.0,8.7,4.8,,.486,9.9,26.8,.066,,.485,11.4,70.0,.194
76,76,2022-03-28,@,CLE,L,101,107,101.7,107.8,99.3,.149,.425,.545,52.3,73.8,6.0,2.4,,.540,15.5,18.6,.080,,.524,12.3,86.0,.241
77,77,2022-03-30,@,WAS,L,110,127,108.6,125.4,101.3,.229,.354,.520,45.2,52.5,7.9,8.9,,.474,9.4,22.0,.198,,.582,9.6,72.1,.217
78,78,2022-04-01,,TOR,L,89,102,96.2,110.3,92.5,.139,.443,.531,52.3,70.6,6.5,9.1,,.500,19.3,22.5,.127,,.494,9.5,78.3,.198
79,79,2022-04-03,,NYK,L,88,118,92.1,123.5,95.6,.318,.518,.454,41.7,60.0,5.2,4.1,,.424,10.2,15.7,.188,,.565,8.3,71.1,.140
80,80,2022-04-05,,CLE,W,120,115,124.0,118.8,96.8,.161,.376,.602,47.8,66.0,9.3,16.0,,.591,6.6,17.4,.108,,.581,10.3,79.5,.174
81,81,2022-04-07,@,CHO,L,101,128,96.0,121.6,105.3,.137,.505,.501,43.4,71.1,5.7,6.9,,.479,13.7,14.8,.105,,.587,9.6,77.8,.217
82,82,2022-04-10,,MIA,W,125,111,126.9,112.7,98.5,.154,.637,.643,50.5,73.3,4.1,6.8,,.621,7.6,14.0,.132,,.527,9.0,80.8,.128
