,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
17,17,2021-11-21,@,CHI,L,103,109,35,84,.417,7,27,.259,26,31,.839,12,44,16,4,11,13,25,,37,88,.420,11,29,.379,24,27,.889,11,44,21,5,1,9,26
18,18,2021-11-23,,LAL,W,106,100,37,82,.451,15,34,.441,17,21,.810,7,52,23,7,4,14,23,,34,91,.374,11,36,.306,21,30,.700,13,50,23,8,3,12,17
19,19,2021-11-26,,PHO,L,97,118,34,92,.370,12,39,.308,17,22,.773,17,51,13,7,1,15,20,,44,79,.557,13,28,.464,17,21,.810,1,35,28,10,2,11,19
20,20,2021-11-27,@,ATL,W,99,90,36,82,.439,11,29,.379,16,22,.727,8,50,20,4,3,10,17,,33,93,.355,9,37,.243,15,20,.750,13,52,18,8,6,6,17
21,21,2021-11-30,@,BRK,L,110,112,44,91,.484,11,32,.344,11,12,.917,10,42,27,5,2,10,21,,41,85,.482,8,28,.286,22,25,.880,9,38,27,7,7,9,14
22,22,2021-12-02,,CHI,L,115,119,42,82,.512,9,26,.346,22,27,.815,10,39,19,10,8,18,20,,44,89,.494,11,29,.379,20,21,.952,13,39,24,10,8,15,22
23,23,2021-12-04,,DEN,L,99,113,35,88,.398,12,40,.300,17,21,.810,16,40,23,7,3,11,12,,44,84,.524,20,43,.465,5,5,1.000,8,42,30,10,5,13,19
24,24,2021-12-07,@,SAS,W,121,109,43,91,.473,18,38,.474,17,19,.895,17,52,22,7,5,10,19,,41,92,.446,12,31,.387,15,20,.750,13,43,30,5,4,10,18
25,25,2021-12-08,@,IND,L,102,122,36,86,.419,9,30,.300,21,23,.913,11,36,17,6,8,13,20,,46,86,.535,10,27,.370,20,25,.800,9,42,27,8,4,9,19
26,26,2021-12-10,@,TOR,L,87,90,29,81,.358,9,34,.265,20,24,.833,14,55,18,4,2,13,17,,30,87,.345,12,35,.343,18,23,.783,12,48,21,9,7,8,19
27,27,2021-12-12,,MIL,L,97,112,35,82,.427,17,49,.347,10,13,.769,8,37,27,12,2,16,16,,42,88,.477,14,41,.341,14,17,.824,12,46,27,11,1,15,12
28,28,2021-12-14,,GSW,L,96,105,30,83,.361,16,42,.381,20,22,.909,4,35,18,6,6,8,21,,35,77,.455,15,40,.375,20,27,.741,7,49,28,3,6,12,22
29,29,2021-12-16,@,HOU,W,116,103,39,83,.470,17,36,.472,21,25,.840,15,40,25,8,6,11,26,,34,68,.500,11,32,.344,24,30,.800,5,29,29,4,4,17,25
30,30,2021-12-18,@,BOS,L,107,114,35,80,.438,13,36,.361,24,30,.800,8,42,18,8,6,14,21,,42,89,.472,17,45,.378,13,17,.765,12,45,23,6,3,12,20
31,31,2021-12-21,,DET,W,105,91,40,90,.444,11,33,.333,14,19,.737,13,52,22,5,7,12,19,,34,94,.362,8,33,.242,15,19,.789,10,48,22,9,4,12,18
32,32,2021-12-23,,WAS,L,117,124,42,93,.452,13,42,.310,20,23,.870,14,44,17,2,1,7,21,,42,75,.560,16,37,.432,24,32,.750,5,38,30,4,6,11,18
33,33,2021-12-25,,ATL,W,101,87,38,85,.447,20,50,.400,5,12,.417,9,50,28,6,6,10,13,,33,87,.379,13,38,.342,8,14,.571,8,46,23,8,5,12,12
34,34,2021-12-28,@,MIN,W,96,88,37,90,.411,16,40,.400,6,16,.375,15,54,20,5,4,15,20,,34,85,.400,7,38,.184,13,20,.650,10,45,22,6,11,10,22
35,35,2021-12-29,@,DET,W,94,85,31,81,.383,8,31,.258,24,27,.889,11,48,19,11,5,16,14,,30,81,.370,12,35,.343,13,17,.765,8,43,19,11,5,17,23
36,36,2021-12-31,@,OKC,L,80,95,30,81,.370,8,41,.195,12,22,.545,5,48,12,6,3,10,12,,36,87,.414,18,43,.419,5,7,.714,7,49,21,6,3,9,17
37,37,2022-01-02,@,TOR,L,105,120,35,78,.449,12,36,.333,23,28,.821,7,30,22,11,4,17,26,,41,86,.477,13,34,.382,25,30,.833,11,44,21,9,5,16,27
38,38,2022-01-04,,IND,W,104,94,39,80,.488,6,28,.214,20,28,.714,14,51,17,6,0,9,23,,32,76,.421,9,38,.237,21,32,.656,9,35,22,3,3,10,20
39,39,2022-01-06,,BOS,W,108,105,40,90,.444,18,36,.500,10,15,.667,11,42,23,8,1,8,17,,38,80,.475,17,45,.378,12,13,.923,8,38,22,5,10,12,16
40,40,2022-01-08,@,BOS,L,75,99,29,79,.367,11,31,.355,6,15,.400,11,40,13,8,4,12,15,,36,76,.474,12,29,.414,15,17,.882,9,45,26,8,8,10,15
41,41,2022-01-10,,SAS,W,111,96,40,82,.488,13,32,.406,18,24,.750,9,49,23,7,9,15,22,,39,95,.411,8,29,.276,10,15,.667,13,43,19,7,7,10,18
42,42,2022-01-12,,DAL,W,108,85,42,90,.467,12,27,.444,12,15,.800,11,54,24,5,4,9,21,,32,78,.410,8,37,.216,13,19,.684,5,39,16,6,2,13,18
43,43,2022-01-15,@,ATL,W,117,108,42,83,.506,13,31,.419,20,26,.769,11,44,24,2,0,8,20,,40,80,.500,16,44,.364,12,17,.706,4,31,23,5,5,9,20
44,44,2022-01-17,,CHO,L,87,97,32,80,.400,12,34,.353,11,21,.524,14,53,22,7,4,15,19,,36,86,.419,14,39,.359,11,17,.647,6,39,23,6,2,7,14
45,45,2022-01-18,,MIN,L,110,112,37,80,.463,12,38,.316,24,33,.727,11,44,21,6,7,18,30,,35,81,.432,13,41,.317,29,38,.763,8,38,21,10,6,12,25
46,46,2022-01-20,,NOP,L,91,102,29,77,.377,9,38,.237,24,36,.667,14,48,21,6,5,15,21,,38,76,.500,11,28,.393,15,22,.682,3,35,27,10,2,12,26
47,47,2022-01-23,,LAC,W,110,102,39,91,.429,16,36,.444,16,19,.842,15,52,26,6,4,12,22,,34,79,.430,14,41,.341,20,30,.667,6,40,20,7,6,12,19
48,48,2022-01-24,@,CLE,L,93,95,35,84,.417,12,38,.316,11,21,.524,11,45,21,11,1,11,19,,35,81,.432,13,36,.361,12,20,.600,12,51,29,7,1,19,18
49,49,2022-01-26,@,MIA,L,96,110,35,83,.422,15,44,.341,11,17,.647,15,44,24,8,4,17,23,,37,74,.500,16,37,.432,20,22,.909,7,38,30,8,3,17,23
50,50,2022-01-28,@,MIL,L,108,123,39,84,.464,14,40,.350,16,28,.571,11,45,21,6,4,14,23,,41,89,.461,14,43,.326,27,31,.871,11,47,27,11,1,12,24
51,51,2022-01-31,,SAC,W,116,96,40,80,.500,13,35,.371,23,29,.793,8,47,25,12,5,17,20,,37,86,.430,11,38,.289,11,22,.500,9,36,24,6,5,16,23
52,52,2022-02-02,,MEM,L,108,120,38,88,.432,12,36,.333,20,26,.769,13,48,23,5,10,15,19,,44,102,.431,16,39,.410,16,23,.696,15,51,30,11,5,9,18
53,53,2022-02-05,@,LAL,L,115,122,39,98,.398,11,38,.289,26,36,.722,15,56,24,8,4,14,26,,48,102,.471,9,34,.265,17,28,.607,14,57,29,8,7,13,23
54,54,2022-02-07,@,UTA,L,104,113,36,95,.379,8,33,.242,24,35,.686,20,56,18,8,3,16,23,,39,93,.419,12,48,.250,23,27,.852,14,49,19,6,6,10,26
55,55,2022-02-08,@,DEN,L,115,132,45,101,.446,15,43,.349,10,12,.833,14,41,25,9,3,8,25,,46,85,.541,16,39,.410,24,31,.774,12,52,31,5,1,13,18
56,56,2022-02-10,@,GSW,W,116,114,39,90,.433,14,36,.389,24,33,.727,16,51,24,3,3,13,18,,42,91,.462,15,45,.333,15,17,.882,5,38,27,4,5,7,24
57,57,2022-02-12,@,POR,L,103,112,31,81,.383,12,39,.308,29,34,.853,9,41,19,6,6,12,24,,40,84,.476,15,40,.375,17,20,.850,9,51,29,3,2,15,26
58,58,2022-02-14,,OKC,L,123,127,45,108,.417,15,50,.300,18,22,.818,19,56,28,8,12,14,25,,48,96,.500,13,34,.382,18,27,.667,8,46,28,9,1,11,19
59,59,2022-02-16,,BRK,L,106,111,37,85,.435,16,43,.372,16,18,.889,10,44,22,7,9,9,17,,43,98,.439,11,34,.324,14,23,.609,16,51,21,5,1,9,16
60,60,2022-02-25,,MIA,L,100,115,30,75,.400,14,40,.350,26,36,.722,5,45,19,4,1,18,30,,39,83,.470,11,32,.344,26,35,.743,4,44,22,13,5,8,28
61,61,2022-02-27,,PHI,L,109,125,38,85,.447,11,33,.333,22,35,.629,12,47,21,6,2,18,24,,38,78,.487,10,33,.303,39,44,.886,5,43,28,13,5,10,26
62,62,2022-03-02,@,PHI,L,108,123,39,91,.429,8,28,.286,22,32,.688,10,40,20,9,3,7,25,,39,75,.520,17,36,.472,28,33,.848,5,43,24,2,8,14,25
63,63,2022-03-04,@,PHO,L,114,115,40,86,.465,13,29,.448,21,30,.700,12,49,23,7,5,12,22,,38,85,.447,17,34,.500,22,27,.815,3,33,28,7,3,9,22
64,64,2022-03-06,@,LAC,W,116,93,42,89,.472,13,29,.448,19,30,.633,15,57,19,4,5,10,18,,33,88,.375,11,34,.324,16,22,.727,9,43,17,2,5,10,23
65,65,2022-03-07,@,SAC,W,131,115,47,92,.511,18,42,.429,19,23,.826,9,47,19,7,6,8,31,,39,80,.488,11,32,.344,26,36,.722,4,40,23,4,2,11,16
66,66,2022-03-09,@,DAL,W,107,77,36,84,.429,9,34,.265,26,33,.788,14,55,20,3,3,10,25,,27,86,.314,6,44,.136,17,25,.680,12,37,11,3,4,8,24
67,67,2022-03-11,@,MEM,L,114,118,38,90,.422,10,25,.400,28,37,.757,15,54,23,8,6,16,31,,46,104,.442,9,26,.346,17,29,.586,19,54,23,8,16,10,27
68,68,2022-03-13,@,BRK,L,107,110,39,83,.470,11,29,.379,18,21,.857,11,40,27,8,5,16,21,,44,89,.494,6,29,.207,16,22,.727,12,39,30,11,3,13,19
69,69,2022-03-16,,POR,W,128,98,40,80,.500,16,38,.421,32,39,.821,9,47,31,9,8,10,14,,40,91,.440,11,34,.324,7,14,.500,10,41,26,1,3,11,31
70,70,2022-03-18,,WAS,W,100,97,31,90,.344,10,33,.303,28,36,.778,19,60,18,9,3,12,20,,34,79,.430,13,34,.382,16,21,.762,3,38,19,2,6,13,27
71,71,2022-03-20,,UTA,L,93,108,31,83,.373,16,40,.400,15,21,.714,10,37,20,7,2,11,19,,34,74,.459,17,46,.370,23,29,.793,9,49,16,9,11,11,17
72,72,2022-03-22,,ATL,L,111,117,42,86,.488,13,34,.382,14,26,.538,14,41,20,12,4,13,23,,40,81,.494,15,36,.417,22,27,.815,10,43,26,7,5,14,18
73,73,2022-03-23,@,CHO,W,121,106,43,83,.518,20,45,.444,15,17,.882,6,40,30,5,3,7,17,,42,89,.472,13,46,.283,9,17,.529,14,45,26,5,4,9,18
74,74,2022-03-25,@,MIA,W,111,103,36,82,.439,17,50,.340,22,28,.786,17,42,23,8,2,11,24,,35,70,.500,12,33,.364,21,25,.840,8,35,18,6,3,15,25
75,75,2022-03-27,@,DET,W,104,102,34,85,.400,13,41,.317,23,29,.793,13,51,19,8,8,12,16,,39,85,.459,8,29,.276,16,18,.889,9,37,23,8,5,10,21
76,76,2022-03-28,,CHI,W,109,104,38,89,.427,12,35,.343,21,35,.600,13,46,19,4,4,6,22,,34,79,.430,6,23,.261,30,33,.909,6,47,16,6,3,12,24
77,77,2022-03-30,,CHO,L,114,125,40,85,.471,16,44,.364,18,26,.692,11,43,23,5,5,12,19,,49,90,.544,12,35,.343,15,17,.882,8,40,39,7,3,11,21
78,78,2022-04-02,,CLE,L,101,119,31,77,.403,13,30,.433,26,34,.765,6,35,19,6,4,10,19,,44,81,.543,15,34,.441,16,21,.762,7,43,26,6,3,9,24
79,79,2022-04-03,@,ORL,W,118,88,45,93,.484,15,44,.341,13,16,.813,13,56,29,9,7,9,22,,30,85,.353,12,44,.273,16,27,.593,8,40,18,5,2,11,12
80,80,2022-04-06,,BRK,L,98,110,32,83,.386,13,38,.342,21,36,.583,10,42,22,4,7,11,19,,41,93,.441,14,41,.341,14,18,.778,13,49,28,7,6,13,26
81,81,2022-04-08,@,WAS,W,114,92,41,88,.466,16,39,.410,16,20,.800,10,42,27,13,3,10,19,,35,69,.507,9,28,.321,13,17,.765,2,37,21,5,5,22,19
82,82,2022-04-10,,TOR,W,105,94,40,87,.460,15,43,.349,10,12,.833,10,48,32,6,5,15,17,,36,92,.391,12,42,.286,10,11,.909,9,43,27,10,2,13,17
