,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
17,17,2021-11-19,@,BOS,L,108,130,39,84,.464,12,30,.400,18,24,.750,7,33,20,5,6,12,29,,44,88,.500,11,30,.367,31,38,.816,12,51,22,7,2,12,20
18,18,2021-11-21,@,DET,W,121,116,45,92,.489,10,31,.323,21,27,.778,12,51,29,7,8,13,21,,43,97,.443,14,40,.350,16,21,.762,8,39,27,7,6,11,24
19,19,2021-11-23,@,NYK,L,100,106,34,91,.374,11,36,.306,21,30,.700,13,50,23,8,3,12,17,,37,82,.451,15,34,.441,17,21,.810,7,52,23,7,4,14,23
20,20,2021-11-24,@,IND,W,124,116,42,95,.442,15,37,.405,25,29,.862,9,52,20,5,4,11,21,,42,104,.404,13,46,.283,19,24,.792,14,52,25,3,5,11,25
21,21,2021-11-26,,SAC,L,137,141,51,102,.500,15,44,.341,20,28,.714,9,51,32,9,6,19,27,,54,120,.450,14,45,.311,19,29,.655,16,56,32,11,4,13,26
22,22,2021-11-28,,DET,W,110,106,43,86,.500,9,32,.281,15,25,.600,6,42,32,11,8,12,18,,38,89,.427,13,33,.394,17,19,.895,12,53,29,5,4,17,20
23,23,2021-11-30,@,SAC,W,117,92,46,92,.500,11,28,.393,14,20,.700,10,47,21,10,6,14,20,,35,79,.443,6,29,.207,16,22,.727,9,40,22,11,4,19,21
24,24,2021-12-03,,LAC,L,115,119,45,90,.500,12,33,.364,13,21,.619,13,43,28,8,3,11,19,,41,81,.506,16,35,.457,21,24,.875,6,34,28,5,3,9,19
25,25,2021-12-07,,BOS,W,117,102,48,93,.516,8,27,.296,13,17,.765,13,51,25,7,4,14,21,,36,82,.439,10,33,.303,20,29,.690,7,34,27,8,4,13,16
26,26,2021-12-09,@,MEM,L,95,108,36,78,.462,12,30,.400,11,17,.647,7,45,26,8,6,22,15,,41,94,.436,14,42,.333,12,18,.667,14,47,28,18,5,11,14
27,27,2021-12-10,@,OKC,W,116,95,41,87,.471,19,42,.452,15,20,.750,12,47,23,12,3,16,14,,38,96,.396,10,44,.227,9,14,.643,19,51,21,9,3,15,17
28,28,2021-12-12,,ORL,W,106,94,41,84,.488,13,28,.464,11,17,.647,6,44,24,12,11,13,17,,33,88,.375,13,38,.342,15,19,.789,14,47,17,6,4,18,13
29,29,2021-12-15,@,DAL,W,107,104,39,90,.433,15,39,.385,14,18,.778,4,46,24,8,2,14,20,,39,98,.398,12,44,.273,14,17,.824,8,51,22,4,3,11,21
30,30,2021-12-17,@,MIN,L,92,110,30,78,.385,12,43,.279,20,29,.690,1,36,26,6,7,18,22,,41,98,.418,12,44,.273,16,24,.667,15,61,23,13,6,15,25
31,31,2021-12-19,@,CHI,L,110,115,42,82,.512,12,34,.353,14,22,.636,9,46,25,6,8,19,25,,40,93,.430,10,30,.333,25,31,.806,16,43,20,10,3,10,17
32,32,2021-12-21,,PHO,L,90,108,34,87,.391,7,35,.200,15,23,.652,6,47,14,9,3,14,18,,41,93,.441,12,41,.293,14,15,.933,8,53,29,11,4,16,18
33,33,2021-12-23,,SAS,L,110,138,44,94,.468,5,27,.185,17,30,.567,14,48,21,4,6,14,20,,46,95,.484,18,39,.462,28,33,.848,12,50,33,7,5,6,21
34,34,2021-12-25,,BRK,L,115,122,40,96,.417,10,35,.286,25,28,.893,12,47,29,8,5,13,23,,43,89,.483,14,32,.438,22,27,.815,6,41,31,6,9,10,25
35,35,2021-12-28,@,HOU,W,132,123,48,92,.522,14,34,.412,22,29,.759,14,48,27,8,6,12,23,,44,83,.530,16,35,.457,19,25,.760,4,30,24,10,7,14,20
36,36,2021-12-29,@,MEM,L,99,104,39,86,.453,15,41,.366,6,8,.750,7,39,24,5,5,18,25,,35,85,.412,10,30,.333,24,29,.828,13,43,18,13,5,12,11
37,37,2021-12-31,,POR,W,139,106,47,85,.553,19,41,.463,26,30,.867,5,47,27,6,9,7,21,,36,102,.353,12,42,.286,22,27,.815,21,54,19,4,2,9,22
38,38,2022-01-02,,MIN,W,108,103,36,75,.480,13,41,.317,23,29,.793,4,28,20,13,5,15,16,,41,92,.446,9,38,.237,12,16,.750,20,56,21,9,2,23,22
39,39,2022-01-04,,SAC,W,122,114,49,99,.495,11,32,.344,13,20,.650,14,44,24,6,5,5,16,,43,83,.518,14,34,.412,14,18,.778,9,45,31,2,3,18,18
40,40,2022-01-07,,ATL,W,134,118,50,101,.495,17,41,.415,17,19,.895,8,47,37,14,4,8,26,,43,96,.448,13,36,.361,19,27,.704,13,54,29,3,0,15,18
41,41,2022-01-09,,MEM,L,119,127,45,97,.464,14,33,.424,15,19,.789,14,41,26,6,7,12,25,,47,86,.547,11,30,.367,22,32,.688,10,47,33,10,10,12,22
42,42,2022-01-12,@,SAC,L,116,125,42,98,.429,16,47,.340,16,24,.667,15,45,25,6,3,9,19,,49,89,.551,11,30,.367,16,19,.842,8,45,28,8,7,12,20
43,43,2022-01-15,@,DEN,L,96,133,36,82,.439,10,30,.333,14,19,.737,8,41,21,4,3,10,15,,47,91,.516,23,40,.575,16,17,.941,9,51,35,9,2,6,17
44,44,2022-01-17,,UTA,W,101,95,38,86,.442,11,37,.297,14,23,.609,10,45,15,7,5,12,19,,31,83,.373,12,46,.261,21,24,.875,8,44,21,6,6,15,21
45,45,2022-01-19,,IND,L,104,111,40,90,.444,11,34,.324,13,18,.722,12,40,23,4,7,11,18,,44,90,.489,11,30,.367,12,15,.800,14,48,28,6,8,12,22
46,46,2022-01-21,@,ORL,W,116,105,42,85,.494,13,30,.433,19,23,.826,8,45,23,12,4,18,24,,36,81,.444,11,40,.275,22,29,.759,3,35,23,6,9,17,21
47,47,2022-01-23,@,MIA,L,107,113,36,79,.456,11,40,.275,24,30,.800,7,38,20,7,1,17,20,,40,81,.494,15,33,.455,18,20,.900,6,39,31,9,3,15,31
48,48,2022-01-25,@,BRK,W,106,96,42,89,.472,12,38,.316,10,10,1.000,5,33,23,12,9,8,19,,37,88,.420,7,27,.259,15,22,.682,18,54,20,5,2,18,12
49,49,2022-01-27,@,PHI,L,87,105,36,88,.409,6,29,.207,9,9,1.000,9,42,19,7,9,17,16,,41,82,.500,13,35,.371,10,17,.588,3,41,30,8,5,14,14
50,50,2022-01-28,@,CHO,L,114,117,38,91,.418,15,40,.375,23,32,.719,12,44,19,7,3,6,23,,43,83,.518,11,36,.306,20,28,.714,11,50,25,4,5,11,24
51,51,2022-01-30,@,ATL,L,121,129,47,87,.540,15,35,.429,12,23,.522,6,38,29,5,2,12,24,,49,84,.583,10,31,.323,21,32,.656,8,45,31,7,0,12,21
52,52,2022-02-02,,POR,W,99,94,33,78,.423,11,30,.367,22,33,.667,12,53,25,8,7,16,18,,35,98,.357,14,42,.333,10,19,.526,18,55,23,11,3,12,28
53,53,2022-02-03,@,LAC,L,110,111,41,88,.466,11,29,.379,17,25,.680,11,44,19,6,6,10,13,,46,89,.517,13,30,.433,6,11,.545,7,43,29,5,6,7,22
54,54,2022-02-05,,NYK,W,122,115,48,102,.471,9,34,.265,17,28,.607,14,57,29,8,7,13,23,,39,98,.398,11,38,.289,26,36,.722,15,56,24,8,4,14,26
55,55,2022-02-08,,MIL,L,116,131,44,85,.518,10,32,.313,18,30,.600,12,41,28,7,6,16,20,,52,96,.542,15,36,.417,12,20,.600,11,42,31,10,4,11,24
56,56,2022-02-09,@,POR,L,105,107,41,74,.554,17,37,.459,6,13,.462,3,38,29,7,7,21,15,,42,89,.472,10,32,.313,13,16,.813,11,41,26,15,3,11,15
57,57,2022-02-12,@,GSW,L,115,117,41,88,.466,11,27,.407,22,33,.667,12,48,25,5,6,8,24,,40,90,.444,12,38,.316,25,34,.735,10,50,24,4,3,9,24
58,58,2022-02-16,,UTA,W,106,101,41,86,.477,10,36,.278,14,22,.636,12,44,24,9,7,11,18,,37,79,.468,11,33,.333,16,19,.842,8,41,17,11,6,13,22
59,59,2022-02-25,,LAC,L,102,105,39,93,.419,8,31,.258,16,21,.762,13,47,18,8,7,12,17,,41,83,.494,10,26,.385,13,19,.684,7,47,25,8,8,15,19
60,60,2022-02-27,,NOP,L,95,123,35,84,.417,7,34,.206,18,20,.900,7,38,15,8,7,23,18,,47,92,.511,13,30,.433,16,25,.640,12,51,29,16,3,15,19
61,61,2022-03-01,,DAL,L,104,109,37,82,.451,14,34,.412,16,20,.800,4,37,22,8,6,12,20,,41,82,.500,10,35,.286,17,27,.630,10,45,24,8,7,13,19
62,62,2022-03-03,@,LAC,L,111,132,41,84,.488,12,35,.343,17,22,.773,9,36,26,8,4,14,17,,51,93,.548,17,27,.630,13,15,.867,13,46,32,10,3,10,22
63,63,2022-03-05,,GSW,W,124,116,44,89,.494,18,41,.439,18,21,.857,12,47,25,10,6,17,18,,46,92,.500,15,34,.441,9,19,.474,10,41,22,11,4,16,20
64,64,2022-03-07,@,SAS,L,110,117,43,91,.473,8,26,.308,16,23,.696,12,43,19,7,3,15,26,,46,84,.548,9,26,.346,16,30,.533,12,47,28,6,7,16,18
65,65,2022-03-09,@,HOU,L,130,139,47,101,.465,18,47,.383,18,26,.692,12,48,25,10,7,16,21,,52,102,.510,17,40,.425,18,19,.947,10,50,25,7,4,16,21
66,66,2022-03-11,,WAS,W,122,109,48,91,.527,14,31,.452,12,17,.706,7,37,25,5,3,7,25,,39,85,.459,9,27,.333,22,33,.667,14,47,21,6,6,10,18
67,67,2022-03-13,@,PHO,L,111,140,36,81,.444,16,40,.400,23,31,.742,7,37,24,4,2,19,14,,58,102,.569,12,33,.364,12,14,.857,14,51,36,12,5,9,24
68,68,2022-03-14,,TOR,L,103,114,34,87,.391,13,42,.310,22,29,.759,9,43,20,7,7,13,27,,39,96,.406,10,37,.270,26,36,.722,19,64,24,8,9,12,20
69,69,2022-03-16,@,MIN,L,104,124,39,93,.419,10,44,.227,16,23,.696,13,38,23,7,4,14,25,,40,90,.444,17,42,.405,27,31,.871,15,51,22,7,6,16,23
70,70,2022-03-18,@,TOR,W,128,123,47,96,.490,19,43,.442,15,21,.714,13,43,33,6,4,13,19,,49,97,.505,12,37,.324,13,20,.650,16,46,25,8,2,12,19
71,71,2022-03-19,@,WAS,L,119,127,48,91,.527,13,35,.371,10,11,.909,9,41,25,3,1,12,23,,44,85,.518,13,31,.419,26,31,.839,7,36,30,10,1,7,13
72,72,2022-03-21,@,CLE,W,131,120,53,94,.564,12,32,.375,13,16,.813,9,41,34,7,3,8,19,,45,86,.523,14,39,.359,16,19,.842,8,38,29,3,2,12,19
73,73,2022-03-23,,PHI,L,121,126,50,97,.515,11,30,.367,10,16,.625,11,45,25,6,3,12,19,,47,91,.516,10,27,.370,22,28,.786,8,43,26,7,5,7,13
74,74,2022-03-27,@,NOP,L,108,116,42,80,.525,14,35,.400,10,16,.625,7,39,26,5,2,15,20,,44,91,.484,9,27,.333,19,24,.792,12,41,25,10,1,7,13
75,75,2022-03-29,@,DAL,L,110,128,40,89,.449,12,44,.273,18,22,.818,14,48,20,7,2,9,22,,45,87,.517,20,46,.435,18,23,.783,11,46,27,5,1,7,14
76,76,2022-03-31,@,UTA,L,109,122,41,83,.494,7,25,.280,20,28,.714,9,40,18,5,3,11,21,,46,90,.511,15,44,.341,15,24,.625,9,41,25,7,2,8,20
77,77,2022-04-01,,NOP,L,111,114,39,82,.476,11,27,.407,22,31,.710,7,40,24,10,1,15,24,,41,79,.519,7,26,.269,25,29,.862,4,37,23,8,4,13,21
78,78,2022-04-03,,DEN,L,118,129,49,92,.533,6,20,.300,14,21,.667,6,40,31,4,5,12,25,,47,82,.573,12,31,.387,23,29,.793,6,38,33,10,5,12,18
79,79,2022-04-05,@,PHO,L,110,121,39,86,.453,9,29,.310,23,30,.767,7,46,22,7,3,16,14,,50,102,.490,14,39,.359,7,9,.778,11,53,38,10,4,14,22
80,80,2022-04-07,@,GSW,L,112,128,37,83,.446,9,32,.281,29,38,.763,8,42,14,8,4,18,13,,51,97,.526,16,32,.500,10,10,1.000,9,45,39,10,5,15,26
81,81,2022-04-08,,OKC,W,120,101,41,82,.500,9,31,.290,29,39,.744,7,45,23,8,4,9,17,,40,88,.455,6,29,.207,15,19,.789,9,44,21,5,3,14,26
82,82,2022-04-10,@,DEN,W,146,141,44,94,.468,16,43,.372,42,47,.894,13,50,26,4,6,13,24,,49,100,.490,15,47,.319,28,36,.778,11,45,33,10,7,14,34
