,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
16,16,2022-11-20,,NYK,W,116,95,43,101,.426,17,39,.436,13,18,.722,22,60,35,3,8,13,22,,34,85,.400,7,25,.280,20,25,.800,10,39,20,4,7,10,15
17,17,2022-11-22,,LAL,W,115,105,48,102,.471,16,34,.471,3,5,.600,8,49,23,8,7,15,22,,36,85,.424,4,22,.182,29,35,.829,7,45,19,8,7,17,12
18,18,2022-11-25,,DET,W,108,102,42,87,.483,7,29,.241,17,26,.654,11,43,25,7,7,13,18,,39,92,.424,9,26,.346,15,16,.938,19,49,21,6,3,18,22
19,19,2022-11-26,,UTA,W,113,112,42,92,.457,6,22,.273,23,30,.767,18,48,23,8,6,6,20,,40,79,.506,13,32,.406,19,25,.760,8,40,20,5,2,12,19
20,20,2022-11-28,@,SAC,W,122,117,50,94,.532,10,32,.313,12,14,.857,11,45,26,9,7,17,20,,46,88,.523,9,25,.360,16,18,.889,8,37,32,9,7,15,15
21,21,2022-11-30,,CHI,W,132,113,49,93,.527,15,33,.455,19,21,.905,10,46,22,3,5,13,28,,41,82,.500,4,25,.160,27,33,.818,5,35,21,5,6,11,19
22,22,2022-12-02,,HOU,L,121,122,45,85,.529,17,37,.459,14,19,.737,9,37,30,9,5,17,28,,40,81,.494,8,24,.333,34,43,.791,13,41,19,12,2,16,22
23,23,2022-12-04,@,SAS,W,133,95,49,94,.521,19,37,.514,16,20,.800,14,45,38,5,0,11,18,,38,87,.437,6,31,.194,13,18,.722,12,40,19,5,3,19,24
24,24,2022-12-05,@,DAL,L,111,130,40,91,.440,13,37,.351,18,26,.692,13,41,28,5,5,11,16,,44,84,.524,20,41,.488,22,26,.846,10,41,23,7,6,12,23
25,25,2022-12-07,,BOS,L,98,125,37,93,.398,8,32,.250,16,19,.842,13,49,19,5,4,18,17,,49,101,.485,16,45,.356,11,13,.846,11,53,29,14,3,12,20
26,26,2022-12-09,@,NOP,L,117,128,43,86,.500,22,44,.500,9,13,.692,8,37,30,6,3,16,25,,46,90,.511,8,27,.296,28,35,.800,13,44,27,10,1,11,15
27,27,2022-12-11,@,NOP,L,124,129,49,105,.467,13,38,.342,13,17,.765,19,42,34,7,5,14,24,,50,86,.581,8,25,.320,21,28,.750,7,43,31,10,3,15,26
28,28,2022-12-13,@,HOU,L,97,111,33,103,.320,13,51,.255,18,19,.947,18,44,22,13,7,9,24,,34,81,.420,12,35,.343,31,34,.912,17,67,16,6,9,22,21
29,29,2022-12-15,@,LAC,W,111,95,44,95,.463,9,32,.281,14,18,.778,15,53,27,8,8,8,18,,34,90,.378,12,33,.364,15,21,.714,21,52,21,4,3,16,18
30,30,2022-12-17,,NOP,W,118,114,39,83,.470,15,41,.366,25,35,.714,10,35,23,6,3,8,13,,45,77,.584,14,30,.467,10,13,.769,4,36,27,2,5,16,27
31,31,2022-12-19,,LAL,W,130,104,46,93,.495,20,39,.513,18,24,.750,15,51,21,10,5,8,16,,39,87,.448,12,28,.429,14,17,.824,10,38,13,5,5,14,16
32,32,2022-12-20,,WAS,L,110,113,41,89,.461,13,32,.406,15,19,.789,15,44,26,2,1,14,23,,38,80,.475,11,27,.407,26,37,.703,9,41,22,9,4,9,14
33,33,2022-12-23,,MEM,L,100,125,38,87,.437,9,35,.257,15,26,.577,11,35,23,6,5,14,26,,45,91,.495,7,23,.304,28,38,.737,19,53,30,11,5,10,22
34,34,2022-12-25,@,DEN,L,125,128,45,94,.479,17,35,.486,18,26,.692,12,46,32,7,9,13,30,,45,94,.479,13,36,.361,25,34,.735,12,48,29,8,4,12,23
35,35,2022-12-27,@,MEM,W,125,108,43,87,.494,17,31,.548,22,25,.880,15,47,26,7,9,19,23,,36,91,.396,8,30,.267,28,34,.824,15,40,18,9,6,14,23
36,36,2022-12-28,@,WAS,L,102,127,39,87,.448,13,31,.419,11,16,.688,11,30,25,7,4,11,21,,47,82,.573,8,26,.308,25,28,.893,12,46,27,7,6,12,15
37,37,2022-12-30,@,TOR,L,104,113,35,71,.493,14,30,.467,20,23,.870,9,42,26,7,1,25,17,,40,81,.494,11,33,.333,22,26,.846,8,31,20,15,3,12,22
38,38,2023-01-02,@,NYK,L,83,102,34,87,.391,10,37,.270,5,7,.714,5,36,22,4,0,8,17,,36,74,.486,13,33,.394,17,25,.680,5,45,26,1,2,7,13
39,39,2023-01-04,@,CLE,L,88,90,32,81,.395,10,28,.357,14,18,.778,8,49,24,8,3,13,19,,30,77,.390,11,36,.306,19,23,.826,7,46,15,9,4,14,17
40,40,2023-01-06,,MIA,L,96,104,34,82,.415,6,23,.261,22,25,.880,8,44,22,5,2,14,20,,33,78,.423,12,38,.316,26,31,.839,5,37,19,10,3,12,14
41,41,2023-01-08,,CLE,L,98,112,37,84,.440,14,26,.538,10,11,.909,6,36,22,7,2,16,14,,45,78,.577,11,29,.379,11,17,.647,3,39,29,8,5,14,12
42,42,2023-01-10,@,GSW,W,125,113,41,90,.456,14,31,.452,29,31,.935,19,57,26,5,7,21,22,,37,96,.385,18,48,.375,21,27,.778,16,45,24,13,2,15,26
43,43,2023-01-11,@,DEN,L,97,126,39,90,.433,9,32,.281,10,14,.714,15,44,28,4,2,16,17,,48,85,.565,15,34,.441,15,21,.714,7,38,30,9,4,10,20
44,44,2023-01-13,@,MIN,L,116,121,41,86,.477,14,23,.609,20,24,.833,9,43,28,10,3,19,20,,47,90,.522,10,28,.357,17,20,.850,4,37,24,13,3,14,22
45,45,2023-01-16,@,MEM,L,106,136,39,89,.438,10,33,.303,18,19,.947,9,37,33,4,4,15,22,,52,98,.531,16,37,.432,16,20,.800,13,51,29,8,6,10,19
46,46,2023-01-19,,BRK,W,117,112,39,85,.459,11,28,.393,28,41,.683,12,49,30,4,3,16,23,,43,82,.524,11,26,.423,15,25,.600,2,34,27,10,6,12,34
47,47,2023-01-21,,IND,W,112,107,38,91,.418,12,31,.387,24,35,.686,14,55,27,9,8,15,20,,36,96,.375,13,37,.351,22,26,.846,11,48,22,10,4,14,29
48,48,2023-01-22,,MEM,W,112,110,39,88,.443,13,35,.371,21,25,.840,6,40,25,10,5,16,26,,40,92,.435,11,32,.344,19,27,.704,15,52,28,8,4,20,22
49,49,2023-01-24,,CHO,W,128,97,47,94,.500,22,39,.564,12,13,.923,15,55,38,3,10,17,21,,39,96,.406,6,25,.240,13,18,.722,10,40,19,10,5,13,21
50,50,2023-01-26,,DAL,L,95,99,35,86,.407,13,32,.406,12,16,.750,13,50,24,4,6,7,21,,33,77,.429,13,34,.382,20,28,.714,7,43,20,3,3,7,10
51,51,2023-01-28,@,SAS,W,128,118,50,103,.485,8,24,.333,20,26,.769,17,52,31,7,6,9,19,,48,109,.440,10,29,.345,12,17,.706,17,53,32,6,4,13,20
52,52,2023-01-30,,TOR,W,114,106,43,87,.494,11,28,.393,17,21,.810,13,42,28,10,4,12,16,,40,89,.449,9,33,.273,17,19,.895,16,44,19,9,4,13,19
53,53,2023-02-01,,ATL,L,100,132,35,86,.407,4,28,.143,26,31,.839,12,44,22,8,4,16,13,,52,91,.571,19,33,.576,9,11,.818,6,45,32,6,5,12,24
54,54,2023-02-03,@,BOS,W,106,94,41,95,.432,12,32,.375,12,14,.857,10,53,28,6,6,8,22,,29,75,.387,10,38,.263,26,31,.839,3,43,18,5,3,14,21
55,55,2023-02-04,@,DET,W,116,100,42,75,.560,11,23,.478,21,31,.677,10,46,34,10,2,16,23,,35,81,.432,16,42,.381,14,22,.636,9,30,23,8,2,16,27
56,56,2023-02-07,@,BRK,W,116,112,43,92,.467,9,31,.290,21,28,.750,16,48,31,10,4,15,24,,38,79,.481,9,28,.321,27,31,.871,5,36,25,11,2,16,21
57,57,2023-02-09,@,ATL,L,107,116,39,86,.453,7,30,.233,22,29,.759,9,35,24,14,10,10,19,,43,95,.453,10,29,.345,20,27,.741,20,59,23,6,4,18,22
58,58,2023-02-10,@,IND,W,117,104,43,93,.462,10,33,.303,21,24,.875,19,53,25,13,2,15,24,,36,85,.424,11,39,.282,21,28,.750,11,38,23,9,3,15,16
59,59,2023-02-14,,SAC,W,120,109,50,88,.568,7,22,.318,13,16,.813,8,37,33,12,4,13,17,,37,83,.446,14,38,.368,21,24,.875,13,40,23,8,4,17,21
60,60,2023-02-16,,LAC,L,107,116,42,89,.472,11,31,.355,12,16,.750,7,38,30,10,2,12,24,,40,82,.488,11,34,.324,25,27,.926,8,43,29,8,2,14,19
61,61,2023-02-24,,OKC,W,124,115,42,90,.467,14,38,.368,26,32,.813,15,54,23,5,5,11,22,,41,95,.432,15,38,.395,18,24,.750,14,47,27,5,2,9,21
62,62,2023-02-26,@,MIL,L,101,104,40,95,.421,8,24,.333,13,22,.591,19,55,21,4,5,12,22,,38,87,.437,13,45,.289,15,21,.714,11,45,15,4,7,11,20
63,63,2023-03-01,@,CHO,W,105,91,42,89,.472,9,25,.360,12,15,.800,5,48,30,8,9,12,22,,32,88,.364,9,33,.273,18,28,.643,12,48,20,3,7,13,17
64,64,2023-03-03,@,CHI,W,125,104,42,84,.500,20,47,.426,21,25,.840,13,41,29,6,7,9,20,,39,83,.470,7,23,.304,19,25,.760,9,34,24,7,1,8,15
65,65,2023-03-05,@,DAL,W,130,126,49,89,.551,12,34,.353,20,25,.800,9,41,27,5,2,9,28,,38,77,.494,15,38,.395,35,38,.921,5,31,15,5,0,10,22
66,66,2023-03-08,,OKC,W,132,101,49,94,.521,20,43,.465,14,16,.875,14,54,31,10,7,14,17,,33,88,.375,15,43,.349,20,21,.952,7,37,23,9,2,16,13
67,67,2023-03-11,,SAC,L,119,128,44,89,.494,13,44,.295,18,22,.818,7,40,30,11,3,14,26,,41,85,.482,15,35,.429,31,37,.838,8,39,19,10,2,15,19
68,68,2023-03-13,@,GSW,L,112,123,46,95,.484,4,21,.190,16,22,.727,17,47,25,8,4,14,23,,45,83,.542,19,39,.487,14,24,.583,9,41,28,8,6,14,21
69,69,2023-03-14,,MIL,L,104,116,41,95,.432,8,23,.348,14,16,.875,8,41,23,7,3,11,26,,40,85,.471,12,39,.308,24,37,.649,13,46,24,8,6,12,15
70,70,2023-03-16,,ORL,W,116,113,43,90,.478,13,35,.371,17,17,1.000,7,35,26,7,5,14,22,,43,86,.500,8,28,.286,19,23,.826,11,47,25,7,3,17,20
71,71,2023-03-19,@,OKC,L,120,124,44,92,.478,15,36,.417,17,24,.708,9,40,31,7,9,14,31,,42,84,.500,11,28,.393,29,36,.806,6,44,20,8,3,15,20
72,72,2023-03-22,@,LAL,L,111,122,42,90,.467,12,31,.387,15,20,.750,12,39,23,7,6,17,31,,39,70,.557,8,17,.471,36,46,.783,5,36,27,7,2,13,20
73,73,2023-03-24,@,SAC,L,127,135,48,89,.539,9,29,.310,22,29,.759,12,43,33,2,7,12,25,,47,89,.528,13,39,.333,28,32,.875,5,33,29,6,3,4,23
74,74,2023-03-25,,PHI,W,125,105,47,93,.505,15,32,.469,16,19,.842,13,45,35,4,9,7,22,,34,78,.436,13,31,.419,24,27,.889,8,36,21,3,7,12,16
75,75,2023-03-27,@,UTA,W,117,103,43,101,.426,11,36,.306,20,22,.909,18,49,31,7,7,6,20,,38,86,.442,9,36,.250,18,27,.667,10,47,25,2,7,13,19
76,76,2023-03-29,,MIN,W,107,100,40,96,.417,6,20,.300,21,27,.778,15,48,23,11,8,8,16,,40,90,.444,12,35,.343,8,12,.667,16,54,24,4,4,21,24
77,77,2023-03-31,,DEN,W,100,93,37,88,.420,10,27,.370,16,21,.762,13,51,28,8,7,16,16,,38,95,.400,6,26,.231,11,20,.550,15,51,19,11,5,11,16
78,78,2023-04-02,@,OKC,W,128,118,46,81,.568,13,34,.382,23,28,.821,5,38,31,4,6,13,30,,36,88,.409,11,32,.344,35,41,.854,13,41,21,7,0,8,23
79,79,2023-04-04,,SAS,W,115,94,43,89,.483,10,33,.303,19,26,.731,15,57,25,7,7,13,12,,35,90,.389,13,40,.325,11,14,.786,9,38,25,7,5,12,16
80,80,2023-04-06,,DEN,W,119,115,41,79,.519,17,36,.472,20,25,.800,7,33,26,4,6,10,16,,44,83,.530,8,23,.348,19,23,.826,9,38,24,7,2,12,19
81,81,2023-04-07,@,LAL,L,107,121,43,104,.413,9,36,.250,12,14,.857,13,47,23,7,10,9,12,,45,92,.489,18,36,.500,13,17,.765,10,54,25,6,6,15,12
82,82,2023-04-09,,LAC,L,114,119,42,99,.424,14,37,.378,16,22,.727,12,47,29,4,3,7,21,,49,100,.490,5,23,.217,16,24,.667,14,53,22,3,5,10,18
