,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
51,51,2023-01-30,@,BRK,L,104,121,35,89,.393,11,29,.379,23,37,.622,16,53,24,1,3,14,16,,45,95,.474,16,41,.390,15,19,.789,12,50,24,8,9,9,25
52,52,2023-01-31,@,NYK,W,129,123,48,93,.516,11,33,.333,22,31,.710,11,44,29,6,1,14,23,,44,98,.449,7,34,.206,28,32,.875,13,45,27,6,3,9,24
53,53,2023-02-02,@,IND,W,112,111,42,92,.457,6,22,.273,22,31,.710,13,51,29,8,5,13,10,,45,93,.484,16,41,.390,5,6,.833,6,46,30,8,6,16,21
54,54,2023-02-04,@,NOP,L,126,131,45,94,.479,11,32,.344,25,33,.758,13,44,30,4,3,9,20,,52,100,.520,9,30,.300,18,20,.900,14,48,28,6,0,10,22
55,55,2023-02-07,,OKC,L,130,133,49,85,.576,14,31,.452,18,26,.692,6,41,27,8,3,20,19,,49,94,.521,17,34,.500,18,20,.900,7,37,32,12,2,12,18
56,56,2023-02-09,,MIL,L,106,115,42,89,.472,7,18,.389,15,21,.714,11,43,23,2,2,12,19,,45,99,.455,12,47,.255,13,18,.722,16,51,24,5,7,10,20
57,57,2023-02-11,@,GSW,W,109,103,40,89,.449,8,25,.320,21,26,.808,10,52,19,4,4,15,12,,40,96,.417,12,44,.273,11,12,.917,7,43,31,11,6,15,21
58,58,2023-02-13,@,POR,L,115,127,42,95,.442,12,37,.324,19,21,.905,14,56,24,6,5,13,16,,46,97,.474,23,47,.489,12,13,.923,8,42,27,7,9,7,15
59,59,2023-02-15,,NOP,W,120,102,44,83,.530,10,37,.270,22,36,.611,6,43,32,5,8,10,23,,39,89,.438,7,25,.280,17,24,.708,13,50,24,5,3,15,28
60,60,2023-02-23,,GSW,W,124,111,42,86,.488,16,30,.533,24,34,.706,10,58,30,8,3,14,20,,40,105,.381,14,49,.286,17,21,.810,17,48,24,10,3,10,23
61,61,2023-02-26,@,DAL,W,111,108,42,97,.433,6,34,.176,21,28,.750,17,56,25,9,4,10,17,,39,93,.419,20,49,.408,10,14,.714,11,48,21,5,5,16,24
62,62,2023-02-28,@,MEM,L,109,121,38,86,.442,13,34,.382,20,23,.870,14,56,22,5,10,26,19,,51,112,.455,6,31,.194,13,17,.765,14,47,25,13,6,6,17
63,63,2023-03-01,@,OKC,W,123,117,38,80,.475,16,35,.457,31,39,.795,10,41,22,8,8,13,19,,44,91,.484,11,40,.275,18,24,.750,12,42,29,8,4,11,27
64,64,2023-03-03,,MIN,L,102,110,36,87,.414,10,31,.323,20,24,.833,11,41,23,8,2,15,19,,42,89,.472,14,34,.412,12,16,.750,10,46,29,10,6,13,21
65,65,2023-03-05,,GSW,W,113,105,42,95,.442,11,33,.333,18,22,.818,10,46,29,3,3,7,17,,36,91,.396,18,52,.346,15,18,.833,7,42,27,2,6,12,21
66,66,2023-03-07,,MEM,W,112,103,41,90,.456,7,28,.250,23,29,.793,7,57,27,4,2,13,18,,36,93,.387,9,37,.243,22,29,.759,6,45,18,6,6,7,25
67,67,2023-03-10,,TOR,W,122,112,45,80,.563,13,30,.433,19,19,1.000,5,35,28,8,8,20,10,,46,92,.500,10,28,.357,10,13,.769,10,37,29,14,3,13,16
68,68,2023-03-12,,NYK,L,108,112,43,89,.483,12,36,.333,10,17,.588,10,37,24,6,2,11,17,,42,88,.477,11,37,.297,17,21,.810,12,46,18,8,3,11,18
69,69,2023-03-14,@,NOP,W,123,108,40,82,.488,18,39,.462,25,28,.893,15,52,24,8,2,17,16,,42,98,.429,11,43,.256,13,20,.650,15,41,23,9,3,12,24
70,70,2023-03-15,@,HOU,L,110,114,34,90,.378,11,44,.250,31,37,.838,11,36,21,7,3,8,17,,47,89,.528,8,29,.276,12,19,.632,16,51,22,5,3,17,29
71,71,2023-03-17,,DAL,L,110,111,43,84,.512,5,20,.250,19,31,.613,13,42,23,8,3,12,18,,40,79,.506,16,34,.471,15,19,.789,7,35,27,8,4,13,26
72,72,2023-03-19,,ORL,W,111,105,36,78,.462,13,32,.406,26,32,.813,9,52,25,2,9,15,19,,41,102,.402,10,38,.263,13,17,.765,13,44,24,8,3,8,28
73,73,2023-03-22,,PHO,W,122,111,39,70,.557,8,17,.471,36,46,.783,5,36,27,7,2,13,20,,42,90,.467,12,31,.387,15,20,.750,12,39,23,7,6,17,31
74,74,2023-03-24,,OKC,W,116,111,42,91,.462,12,34,.353,20,28,.714,16,53,20,9,4,11,14,,40,92,.435,14,36,.389,17,19,.895,12,45,21,6,5,10,19
75,75,2023-03-26,,CHI,L,108,118,38,75,.507,13,36,.361,19,28,.679,8,38,24,5,4,18,18,,47,87,.540,14,31,.452,10,13,.769,8,42,32,8,2,9,23
76,76,2023-03-29,@,CHI,W,121,110,45,86,.523,7,20,.350,24,30,.800,13,45,22,10,3,15,14,,45,88,.511,9,33,.273,11,13,.846,6,32,31,10,4,14,22
77,77,2023-03-31,@,MIN,W,123,111,45,90,.500,9,22,.409,24,30,.800,15,53,28,10,5,16,17,,41,95,.432,13,39,.333,16,19,.842,12,39,25,10,4,16,22
78,78,2023-04-02,@,HOU,W,134,109,52,93,.559,9,30,.300,21,28,.750,11,51,36,4,8,5,9,,44,102,.431,13,34,.382,8,10,.800,16,44,23,4,4,8,18
79,79,2023-04-04,@,UTA,W,135,133,48,96,.500,12,34,.353,27,35,.771,11,44,27,6,7,11,21,,47,90,.522,15,33,.455,24,31,.774,6,41,29,4,3,12,28
80,80,2023-04-05,@,LAC,L,118,125,45,89,.506,12,29,.414,16,24,.667,10,44,27,4,3,14,17,,43,82,.524,16,36,.444,23,27,.852,5,38,23,9,4,12,18
81,81,2023-04-07,,PHO,W,121,107,45,92,.489,18,36,.500,13,17,.765,10,54,25,6,6,15,12,,43,104,.413,9,36,.250,12,14,.857,13,47,23,7,10,9,12
82,82,2023-04-09,,UTA,W,128,117,47,97,.485,18,45,.400,16,21,.762,10,49,28,4,7,10,9,,51,101,.505,10,35,.286,5,6,.833,7,45,31,4,4,11,16
