,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
61,61,2022-03-02,,NYK,W,123,108,39,75,.520,17,36,.472,28,33,.848,5,43,24,2,8,14,25,,39,91,.429,8,28,.286,22,32,.688,10,40,20,9,3,7,25
62,62,2022-03-04,,CLE,W,125,119,41,75,.547,14,33,.424,29,32,.906,3,30,23,8,3,11,24,,44,82,.537,10,28,.357,21,24,.875,10,41,30,5,4,12,22
63,63,2022-03-05,@,MIA,L,82,99,28,82,.341,7,41,.171,19,23,.826,13,41,13,9,4,9,17,,35,72,.486,13,28,.464,16,19,.842,6,38,20,6,3,13,19
64,64,2022-03-07,,CHI,W,121,106,41,84,.488,12,30,.400,27,34,.794,8,38,29,5,5,9,19,,39,87,.448,8,24,.333,20,26,.769,14,48,22,5,4,13,24
65,65,2022-03-10,,BRK,L,100,129,30,93,.323,14,36,.389,26,30,.867,17,50,19,5,5,18,19,,51,91,.560,18,40,.450,9,17,.529,10,45,29,13,15,11,22
66,66,2022-03-13,@,ORL,W,116,114,35,92,.380,14,37,.378,32,37,.865,10,45,21,7,3,8,17,,41,91,.451,18,43,.419,14,20,.700,8,50,28,7,7,11,27
67,67,2022-03-14,,DEN,L,110,114,36,84,.429,12,33,.364,26,32,.813,11,48,25,8,6,13,17,,44,82,.537,13,33,.394,13,20,.650,6,42,29,8,3,14,24
68,68,2022-03-16,@,CLE,W,118,114,41,79,.519,12,32,.375,24,28,.857,7,39,24,6,2,11,25,,39,80,.488,9,28,.321,27,32,.844,8,39,25,9,4,9,17
69,69,2022-03-18,,DAL,W,111,101,37,75,.493,16,38,.421,21,23,.913,5,38,23,9,4,11,21,,37,80,.463,12,32,.375,15,21,.714,11,40,21,4,3,12,17
70,70,2022-03-20,,TOR,L,88,93,30,73,.411,7,27,.259,21,28,.750,5,40,21,7,5,10,23,,35,93,.376,7,26,.269,16,23,.696,20,56,16,5,4,8,16
71,71,2022-03-21,,MIA,W,113,106,43,86,.500,15,37,.405,12,16,.750,11,45,26,6,4,11,20,,38,80,.475,10,33,.303,20,20,1.000,4,34,23,6,4,12,16
72,72,2022-03-23,@,LAL,W,126,121,47,91,.516,10,27,.370,22,28,.786,8,43,26,7,5,7,13,,50,97,.515,11,30,.367,10,16,.625,11,45,25,6,3,12,19
73,73,2022-03-25,@,LAC,W,122,97,43,92,.467,15,35,.429,21,24,.875,12,52,23,12,8,11,18,,34,85,.400,8,25,.320,21,25,.840,9,39,19,7,7,16,18
74,74,2022-03-27,@,PHO,L,104,114,37,89,.416,10,36,.278,20,26,.769,12,45,22,6,4,10,19,,45,87,.517,13,27,.481,11,17,.647,5,40,24,5,5,12,21
75,75,2022-03-29,,MIL,L,116,118,43,89,.483,16,41,.390,14,18,.778,5,40,28,7,3,8,19,,44,88,.500,14,38,.368,16,23,.696,9,48,26,5,4,10,17
76,76,2022-03-31,@,DET,L,94,102,31,69,.449,7,26,.269,25,28,.893,4,39,22,8,9,15,17,,41,82,.500,10,35,.286,10,15,.667,5,38,26,11,4,9,21
77,77,2022-04-02,,CHO,W,144,114,53,87,.609,21,43,.488,17,21,.810,10,47,38,10,5,19,18,,42,87,.483,11,30,.367,19,24,.792,7,32,34,14,1,17,18
78,78,2022-04-03,@,CLE,W,112,108,33,80,.413,11,31,.355,35,42,.833,12,50,23,7,8,14,19,,35,78,.449,15,33,.455,23,31,.742,7,41,24,10,3,9,28
79,79,2022-04-05,@,IND,W,131,122,47,87,.540,23,40,.575,14,18,.778,5,36,34,8,3,14,14,,45,95,.474,12,40,.300,20,21,.952,16,48,29,8,10,15,18
80,80,2022-04-07,@,TOR,L,114,119,37,75,.493,19,36,.528,21,25,.840,6,37,26,7,3,16,18,,45,91,.495,15,33,.455,14,18,.778,12,41,22,7,4,10,17
81,81,2022-04-09,,IND,W,133,120,50,90,.556,12,34,.353,21,27,.778,14,42,37,14,3,14,24,,41,78,.526,10,23,.435,28,36,.778,7,31,28,8,6,17,22
82,82,2022-04-10,,DET,W,118,106,46,88,.523,5,25,.200,21,23,.913,10,42,25,13,6,10,23,,38,83,.458,11,34,.324,19,29,.655,15,42,26,4,4,19,16
