,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
16,16,2021-11-17,,BOS,W,110,99,119.7,107.8,91.9,.222,.457,.619,48.8,68.3,9.8,9.3,,.586,11.0,16.7,.185,,.506,13.3,73.9,.167
17,17,2021-11-20,,CHO,W,115,105,121.0,110.5,95.0,.256,.415,.630,47.4,55.8,6.3,9.7,,.598,11.6,20.5,.207,,.471,8.4,65.5,.088
18,18,2021-11-22,,OKC,W,113,101,123.7,110.5,91.4,.184,.391,.601,46.8,59.5,6.6,10.2,,.563,6.9,19.0,.172,,.454,7.2,69.2,.134
19,19,2021-11-24,@,SAS,W,124,106,127.4,108.9,97.4,.273,.295,.629,50.0,57.8,10.3,7.5,,.580,8.4,21.6,.250,,.490,10.3,70.6,.080
20,20,2021-11-26,@,MEM,W,132,100,132.5,100.4,99.6,.236,.303,.672,57.6,63.5,8.0,9.4,,.657,10.9,25.7,.169,,.473,11.6,80.0,.154
21,21,2021-11-27,,NYK,L,90,99,97.7,107.5,92.1,.215,.398,.442,51.0,54.5,8.7,11.3,,.403,5.6,23.6,.161,,.506,9.8,83.0,.195
22,22,2021-12-01,@,IND,W,114,111,118.3,115.2,96.4,.140,.384,.624,50.6,54.5,4.2,14.0,,.605,12.5,17.9,.116,,.544,9.3,81.0,.144
23,23,2021-12-03,,PHI,L,96,98,105.2,107.4,91.2,.395,.368,.538,54.0,64.5,5.5,5.1,,.474,13.6,24.4,.316,,.525,11.1,85.7,.160
24,24,2021-12-05,,CHO,L,127,130,130.4,133.5,97.4,.194,.398,.629,53.6,60.4,4.1,6.1,,.608,9.0,23.8,.151,,.634,5.8,83.3,.244
25,25,2021-12-06,@,MIN,W,121,110,127.8,116.1,94.7,.211,.544,.615,49.5,77.5,5.3,13.8,,.583,9.2,24.4,.178,,.485,7.0,70.4,.153
26,26,2021-12-10,,BRK,L,105,113,105.6,113.6,99.4,.255,.362,.502,54.4,56.8,10.1,4.3,,.452,11.8,33.3,.213,,.527,11.5,78.6,.161
27,27,2021-12-13,,HOU,L,126,132,123.8,129.6,101.8,.365,.459,.639,47.1,47.6,8.8,12.0,,.582,10.8,19.5,.318,,.578,9.3,72.7,.219
28,28,2021-12-15,@,ORL,W,111,99,113.0,100.7,98.3,.188,.365,.603,46.5,59.5,11.2,9.1,,.559,12.4,15.0,.188,,.444,13.9,73.9,.211
29,29,2021-12-17,,DEN,L,115,133,110.9,128.3,103.7,.386,.273,.558,49.3,53.7,5.8,6.3,,.506,12.7,22.7,.295,,.680,13.0,87.1,.186
30,30,2021-12-22,,ORL,L,98,104,105.5,111.9,92.9,.363,.388,.528,55.1,65.6,4.3,16.7,,.475,13.1,28.9,.275,,.512,9.5,81.8,.200
31,31,2021-12-23,@,PHI,W,98,96,111.5,109.3,87.9,.232,.293,.542,54.8,54.1,5.7,7.5,,.494,10.0,26.8,.207,,.450,8.0,81.4,.300
32,32,2021-12-25,@,NYK,L,87,101,93.9,109.0,92.7,.161,.437,.467,47.9,69.7,8.6,14.3,,.454,11.4,16.3,.092,,.565,10.0,80.9,.059
33,33,2021-12-27,,CHI,L,118,130,121.8,134.1,96.9,.292,.382,.587,50.6,55.0,3.1,8.8,,.534,9.1,23.9,.258,,.638,6.5,79.1,.106
34,34,2021-12-29,@,CHI,L,117,131,116.1,130.0,100.8,.283,.283,.566,47.4,59.1,6.0,4.8,,.538,9.6,22.2,.196,,.679,12.2,81.8,.202
35,35,2021-12-31,@,CLE,W,121,118,129.9,126.7,93.2,.216,.392,.569,48.9,53.5,8.6,6.8,,.526,1.8,26.9,.196,,.619,8.7,78.9,.167
36,36,2022-01-03,@,POR,L,131,136,133.8,138.9,97.9,.273,.466,.665,48.8,64.6,6.1,2.1,,.625,10.9,23.7,.239,,.629,8.2,71.4,.270
37,37,2022-01-05,@,SAC,W,108,102,110.9,104.8,97.4,.349,.349,.544,50.5,51.3,8.2,7.9,,.500,9.2,21.3,.256,,.483,10.0,79.2,.167
38,38,2022-01-07,@,LAL,L,118,134,109.6,124.5,107.7,.281,.375,.547,53.5,67.4,2.8,0.0,,.516,12.2,25.0,.198,,.579,6.8,83.7,.168
39,39,2022-01-09,@,LAC,L,93,106,101.1,115.2,92.0,.244,.333,.538,45.3,54.3,6.5,3.4,,.494,13.1,15.0,.205,,.543,11.2,71.7,.065
40,40,2022-01-12,,MIA,L,91,115,92.9,117.4,98.0,.280,.549,.494,40.7,64.5,8.2,6.7,,.457,13.2,12.0,.195,,.567,12.7,75.6,.144
41,41,2022-01-14,@,MIA,L,118,124,124.8,131.1,94.6,.380,.481,.640,47.9,68.4,6.3,12.8,,.582,14.0,24.3,.329,,.623,14.3,73.5,.364
42,42,2022-01-15,,NYK,L,108,117,120.1,130.1,89.9,.213,.550,.617,41.3,57.5,5.6,9.6,,.600,9.3,10.8,.150,,.584,7.8,71.1,.241
43,43,2022-01-17,,MIL,W,121,114,121.0,114.0,100.0,.372,.419,.605,52.3,65.8,7.0,16.0,,.529,11.5,23.3,.349,,.534,11.7,80.0,.227
44,44,2022-01-19,,MIN,W,134,122,132.5,120.6,101.1,.384,.442,.667,46.4,75.6,6.9,17.6,,.610,9.9,21.6,.337,,.521,10.6,66.0,.216
45,45,2022-01-21,,MIA,W,110,108,123.0,120.7,89.4,.353,.485,.700,52.2,68.4,3.4,2.2,,.662,16.9,21.4,.294,,.571,14.2,73.2,.129
46,46,2022-01-23,@,CHO,W,113,91,112.2,90.3,100.7,.273,.443,.573,45.5,62.5,11.9,11.8,,.540,9.2,14.0,.205,,.414,13.9,77.6,.218
47,47,2022-01-26,,SAC,W,121,104,121.5,104.4,99.6,.189,.400,.621,53.3,60.4,9.0,3.8,,.600,7.6,15.8,.144,,.484,10.6,80.8,.151
48,48,2022-01-28,,BOS,W,108,92,112.9,96.2,95.7,.225,.348,.552,45.3,46.3,10.5,22.0,,.528,10.1,20.0,.157,,.390,14.0,68.0,.291
49,49,2022-01-30,,LAL,W,129,121,126.8,118.9,101.8,.381,.369,.658,54.2,63.3,6.9,0.0,,.643,10.9,20.0,.250,,.626,11.0,86.0,.138
50,50,2022-01-31,,TOR,L,100,106,103.3,109.5,96.8,.198,.395,.568,51.7,75.7,6.2,9.4,,.531,14.6,11.9,.173,,.528,7.7,87.2,.135
51,51,2022-02-03,,PHO,W,124,115,124.1,115.1,99.9,.262,.476,.662,51.3,56.8,6.0,1.8,,.643,13.8,15.4,.190,,.574,9.4,85.4,.159
52,52,2022-02-04,@,TOR,L,114,125,119.9,131.5,95.1,.226,.312,.558,47.1,62.8,12.6,7.4,,.511,8.1,26.0,.204,,.673,13.6,77.1,.198
53,53,2022-02-06,@,DAL,L,94,103,99.6,109.2,94.3,.168,.263,.461,51.0,56.8,7.4,7.7,,.416,10.5,29.4,.158,,.523,13.0,74.5,.125
54,54,2022-02-08,,IND,W,133,112,135.1,113.8,98.4,.178,.367,.685,50.0,69.2,8.1,11.3,,.672,12.6,28.6,.133,,.452,10.8,64.7,.301
55,55,2022-02-11,,SAS,L,121,136,115.0,129.3,105.2,.146,.417,.552,54.4,59.6,9.5,8.6,,.524,11.3,32.1,.126,,.656,12.4,86.5,.200
56,56,2022-02-13,@,BOS,L,95,105,98.0,108.3,96.9,.161,.409,.477,47.1,52.9,6.2,6.4,,.430,11.5,20.8,.161,,.488,11.0,75.5,.259
57,57,2022-02-15,,CLE,W,124,116,135.1,126.4,91.8,.338,.413,.675,47.3,58.1,9.8,8.5,,.625,10.7,21.9,.300,,.602,12.2,66.7,.114
58,58,2022-02-16,@,ORL,W,130,109,130.5,109.5,99.6,.311,.367,.635,51.1,51.1,7.0,10.5,,.600,9.7,28.3,.244,,.495,11.1,73.9,.122
59,59,2022-02-24,@,CHI,L,108,112,109.8,113.8,98.4,.278,.289,.496,51.1,48.8,2.0,5.3,,.464,7.6,26.0,.186,,.536,7.7,84.2,.262
60,60,2022-02-26,,TOR,W,127,100,127.6,100.5,99.5,.265,.373,.685,51.7,56.3,8.0,12.7,,.657,11.5,13.9,.217,,.453,9.6,78.4,.147
61,61,2022-03-01,@,BOS,L,98,107,105.4,115.0,93.0,.289,.373,.524,44.0,41.7,8.6,8.3,,.476,8.8,12.2,.229,,.536,11.6,74.4,.217
62,62,2022-03-03,,CHI,W,130,124,138.4,132.1,93.9,.333,.476,.675,50.8,59.1,7.5,4.8,,.631,4.9,22.9,.286,,.670,12.5,83.3,.068
63,63,2022-03-04,@,WAS,W,117,114,125.4,122.1,93.3,.374,.396,.552,48.8,47.4,6.4,8.9,,.489,3.6,27.7,.308,,.624,13.6,78.8,.094
64,64,2022-03-07,@,DET,L,110,113,111.6,114.6,89.3,.237,.409,.536,50.5,66.7,3.0,10.0,,.511,11.2,28.9,.161,,.527,10.4,70.0,.161
65,65,2022-03-09,@,MIL,L,115,124,117.1,126.2,98.2,.256,.442,.601,46.8,60.5,6.1,5.1,,.564,8.6,15.2,.209,,.564,7.1,77.1,.191
66,66,2022-03-11,,LAC,W,112,106,121.4,114.9,92.3,.211,.344,.569,56.6,65.1,5.4,6.0,,.528,9.2,33.3,.189,,.561,11.8,84.2,.171
67,67,2022-03-13,,IND,W,131,128,136.0,132.9,96.3,.286,.452,.693,45.6,58.7,9.3,5.6,,.649,10.4,24.3,.262,,.601,13.0,64.3,.236
68,68,2022-03-14,,POR,W,122,113,116.2,107.7,105.0,.294,.440,.496,46.7,70.0,12.4,9.4,,.422,3.1,27.4,.275,,.557,17.1,74.4,.170
69,69,2022-03-16,@,CHO,L,106,116,112.8,123.4,94.0,.151,.398,.534,50.0,70.0,6.4,3.8,,.500,10.8,27.3,.140,,.557,8.5,73.8,.218
70,70,2022-03-18,,MEM,W,120,105,122.7,107.4,97.8,.231,.308,.599,45.5,62.2,12.3,9.4,,.566,8.2,17.5,.187,,.512,14.3,68.8,.198
71,71,2022-03-20,,NOP,L,112,117,108.8,113.6,103.0,.264,.368,.577,42.6,53.7,6.8,5.3,,.529,14.1,16.3,.230,,.484,12.2,64.7,.250
72,72,2022-03-22,@,NYK,W,117,111,123.6,117.3,94.7,.333,.444,.630,51.2,65.0,7.4,9.6,,.586,13.1,27.0,.272,,.564,11.8,70.2,.163
73,73,2022-03-23,@,DET,L,101,122,98.7,119.3,102.3,.163,.478,.512,42.6,56.8,7.8,5.5,,.478,12.4,16.7,.141,,.568,13.2,77.5,.250
74,74,2022-03-25,,GSW,W,121,110,126.6,115.0,95.6,.213,.416,.621,48.4,58.7,11.5,8.2,,.596,10.2,26.7,.169,,.556,14.3,69.6,.111
75,75,2022-03-28,@,IND,W,132,123,138.3,128.9,95.4,.302,.407,.677,58.8,68.1,11.5,7.8,,.645,11.8,39.4,.244,,.615,12.9,77.1,.184
76,76,2022-03-30,@,OKC,W,136,118,129.5,112.4,105.0,.242,.429,.675,50.6,57.1,9.5,8.7,,.637,10.6,15.8,.220,,.569,15.4,78.7,.218
77,77,2022-03-31,,CLE,W,131,107,133.7,109.2,98.0,.308,.429,.634,50.5,60.0,7.1,6.7,,.588,7.2,27.3,.264,,.472,12.0,70.6,.244
78,78,2022-04-02,,BRK,W,122,115,116.4,109.7,104.8,.570,.477,.567,50.9,50.0,9.5,6.5,,.494,5.3,19.2,.430,,.510,10.8,81.5,.141
79,79,2022-04-05,@,TOR,L,108,118,112.3,122.7,96.1,.128,.394,.544,41.7,72.1,5.2,6.1,,.532,6.6,20.0,.085,,.480,5.8,62.3,.208
80,80,2022-04-06,,WAS,W,118,103,121.4,106.0,97.2,.207,.424,.588,47.0,60.5,11.3,2.0,,.554,5.6,15.6,.174,,.547,13.4,84.2,.105
81,81,2022-04-08,@,MIA,L,109,113,114.4,118.6,95.3,.216,.386,.566,56.6,40.5,9.4,0.0,,.523,12.7,31.0,.193,,.632,16.8,88.2,.306
82,82,2022-04-10,@,HOU,W,130,114,137.4,120.5,94.6,.276,.437,.666,59.5,64.4,4.2,9.3,,.638,11.0,31.7,.218,,.556,4.9,86.0,.169
