,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
44,44,2023-01-16,@,CLE,L,103,113,108.2,118.7,95.2,.293,.360,.608,39.4,68.4,9.5,1.9,,.573,16.7,9.1,.227,,.544,13.7,65.8,.325
45,45,2023-01-18,,MIA,L,98,124,101.7,128.7,96.3,.225,.375,.557,46.9,73.0,5.2,5.1,,.544,17.0,21.4,.138,,.596,8.2,74.4,.128
46,46,2023-01-20,@,ORL,L,110,123,112.8,126.1,97.6,.264,.385,.542,48.1,70.7,9.2,11.1,,.505,9.0,22.9,.198,,.620,13.5,84.8,.400
47,47,2023-01-22,@,MIA,L,96,100,96.5,100.5,99.5,.231,.385,.559,49.4,64.9,17.1,8.7,,.526,21.8,21.1,.179,,.488,18.6,73.3,.275
48,48,2023-01-24,,DEN,L,98,99,109.8,110.9,89.2,.235,.306,.522,55.8,47.4,5.6,6.4,,.476,13.0,34.1,.200,,.556,12.3,80.6,.125
49,49,2023-01-25,,MIN,L,102,111,104.8,114.1,97.3,.247,.447,.541,53.8,67.6,4.1,13.2,,.506,12.9,20.0,.188,,.555,8.7,89.5,.244
50,50,2023-01-28,,WAS,L,103,113,102.2,112.1,100.8,.207,.315,.513,44.2,53.8,8.9,15.4,,.467,9.1,16.7,.185,,.517,13.7,72.3,.250
51,51,2023-01-29,@,MIL,L,110,135,106.4,130.5,103.4,.226,.366,.538,40.0,61.0,6.8,5.7,,.511,10.5,15.1,.161,,.641,9.5,71.4,.125
52,52,2023-01-31,@,DEN,L,113,122,111.1,119.9,101.7,.294,.318,.589,45.0,66.7,12.8,3.9,,.541,13.5,19.0,.247,,.586,15.6,73.7,.230
53,53,2023-02-02,@,DAL,L,106,111,109.2,114.3,97.1,.250,.238,.568,58.1,64.3,6.2,11.4,,.530,15.4,28.6,.202,,.518,7.6,86.4,.271
54,54,2023-02-04,,LAL,W,131,126,128.6,123.7,101.9,.200,.300,.602,52.2,53.8,5.9,0.0,,.565,8.4,31.1,.180,,.537,7.7,72.3,.266
55,55,2023-02-05,,SAC,W,136,104,141.3,108.1,96.2,.400,.306,.680,55.8,54.2,11.4,7.5,,.647,9.1,30.8,.306,,.494,13.8,76.6,.280
56,56,2023-02-07,,ATL,W,116,107,123.1,113.6,94.2,.231,.352,.579,53.4,62.2,8.5,4.1,,.560,8.2,29.5,.154,,.518,10.3,77.3,.224
57,57,2023-02-10,,CLE,L,107,118,117.7,129.8,90.9,.305,.293,.575,45.3,64.1,8.8,5.3,,.530,13.1,27.5,.244,,.624,10.7,65.7,.141
58,58,2023-02-13,@,OKC,W,103,100,108.6,105.4,94.9,.243,.405,.629,43.4,48.7,13.7,14.0,,.588,18.0,12.1,.216,,.472,14.0,67.4,.167
59,59,2023-02-15,@,LAL,L,102,120,101.4,119.2,100.6,.270,.281,.512,53.8,61.5,5.0,6.5,,.478,13.1,26.0,.191,,.590,9.2,86.0,.265
60,60,2023-02-23,@,TOR,L,110,115,109.3,114.3,100.6,.298,.357,.579,47.3,59.0,6.0,3.3,,.542,12.0,14.0,.226,,.516,9.6,77.1,.217
61,61,2023-02-25,@,NYK,L,106,128,103.7,125.2,102.3,.206,.373,.476,41.9,62.5,10.8,0.0,,.431,5.9,23.2,.176,,.619,16.2,70.3,.216
62,62,2023-02-27,,ORL,L,93,101,101.0,109.7,92.0,.303,.355,.540,46.9,67.6,9.8,4.4,,.487,16.5,22.0,.250,,.513,14.2,72.5,.253
63,63,2023-03-01,@,POR,W,121,110,131.2,119.3,92.2,.258,.281,.610,50.0,50.0,9.8,9.3,,.567,5.7,27.5,.225,,.512,13.0,71.4,.333
64,64,2023-03-03,@,GSW,L,99,108,106.9,116.7,92.6,.351,.377,.557,40.3,58.8,9.7,8.5,,.506,12.8,17.1,.273,,.577,17.2,71.0,.231
65,65,2023-03-06,@,SAC,L,108,123,114.6,130.5,94.3,.175,.363,.627,54.8,67.4,6.4,8.9,,.606,15.7,20.6,.138,,.663,9.8,84.6,.157
66,66,2023-03-08,,DAL,W,113,106,116.8,109.6,96.7,.217,.325,.621,59.0,76.2,4.1,14.3,,.584,14.2,23.7,.193,,.523,8.5,88.9,.159
67,67,2023-03-11,,OKC,L,96,110,96.0,109.9,100.1,.235,.420,.537,53.1,67.6,3.0,7.7,,.494,19.8,19.0,.198,,.519,10.5,89.7,.338
68,68,2023-03-12,,POR,W,127,110,123.0,106.5,103.3,.337,.465,.643,48.3,81.4,10.7,12.7,,.610,13.2,18.2,.256,,.545,14.9,77.8,.159
69,69,2023-03-14,,LAL,L,108,123,111.1,126.5,97.2,.204,.439,.506,44.1,54.8,9.3,7.0,,.485,10.1,28.8,.133,,.598,15.3,63.4,.305
70,70,2023-03-17,@,HOU,L,112,114,120.9,123.1,92.6,.305,.341,.602,40.2,56.4,8.6,8.9,,.549,8.8,17.8,.268,,.551,10.9,64.3,.193
71,71,2023-03-19,@,HOU,W,117,107,126.3,115.5,92.6,.282,.365,.612,52.0,66.7,7.6,9.3,,.571,9.5,26.3,.235,,.467,11.5,78.4,.474
72,72,2023-03-21,,SAS,W,119,84,120.5,85.1,98.7,.284,.296,.653,57.0,68.9,8.1,4.3,,.617,14.9,15.6,.235,,.420,12.8,81.5,.126
73,73,2023-03-23,,CHO,W,115,96,113.2,94.5,101.6,.153,.347,.550,57.8,57.8,10.8,0.0,,.515,9.5,24.4,.143,,.512,15.9,91.1,.133
74,74,2023-03-25,@,LAC,W,131,110,130.5,109.6,100.4,.094,.354,.655,59.2,70.6,11.0,7.1,,.641,13.0,29.3,.083,,.620,18.4,94.3,.227
75,75,2023-03-27,@,POR,W,124,90,124.2,90.2,99.8,.198,.326,.663,64.6,63.3,5.0,10.5,,.640,14.6,25.8,.163,,.428,11.0,88.2,.144
76,76,2023-03-28,@,GSW,L,109,120,111.0,122.2,98.2,.156,.300,.567,50.0,71.4,6.1,9.5,,.533,15.0,26.8,.144,,.634,16.4,73.2,.195
77,77,2023-03-30,@,DEN,W,107,88,119.3,98.1,89.7,.275,.338,.597,53.5,57.9,6.7,1.9,,.556,10.0,21.6,.225,,.425,8.7,77.6,.250
78,78,2023-04-01,,LAC,W,122,114,132.6,123.9,92.0,.407,.198,.602,51.9,50.0,6.5,8.9,,.529,6.5,35.0,.360,,.559,12.0,70.3,.224
79,79,2023-04-04,,SAC,L,103,121,107.8,126.6,95.6,.321,.238,.537,46.3,54.1,6.3,8.2,,.482,11.9,22.0,.262,,.599,10.1,71.8,.132
80,80,2023-04-05,,MEM,W,138,131,125.1,118.7,99.9,.443,.443,.656,47.3,79.5,8.2,11.8,,.619,13.2,19.0,.330,,.538,10.2,70.6,.183
81,81,2023-04-07,,NYK,W,113,105,118.2,109.8,95.6,.253,.354,.644,53.8,64.3,4.2,15.6,,.595,12.0,11.8,.241,,.511,8.5,84.8,.170
82,82,2023-04-09,@,MIN,L,108,113,104.4,109.2,103.5,.322,.233,.525,53.8,45.0,12.6,6.5,,.461,12.7,24.4,.278,,.555,15.1,82.6,.268
