,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
10,10,2022-11-07,@,DET,L,103,112,41,102,.402,10,33,.303,11,17,.647,16,46,23,9,11,10,26,,39,93,.419,9,33,.273,25,33,.758,16,58,20,6,9,14,19
11,11,2022-11-09,,MIL,L,132,136,50,111,.450,18,45,.400,14,19,.737,16,55,24,9,9,13,26,,50,106,.472,17,36,.472,19,22,.864,11,55,27,8,7,16,23
12,12,2022-11-11,,TOR,W,132,113,52,93,.559,15,36,.417,13,17,.765,15,44,31,10,6,19,27,,38,88,.432,11,30,.367,26,36,.722,14,39,20,13,4,16,16
13,13,2022-11-13,@,NYK,W,145,135,55,88,.625,17,31,.548,18,20,.900,4,38,31,9,5,19,27,,48,97,.495,10,31,.323,29,33,.879,13,35,25,13,2,13,18
14,14,2022-11-14,@,BOS,L,122,126,47,98,.480,11,30,.367,17,21,.810,10,51,21,4,6,19,21,,46,96,.479,10,37,.270,24,29,.828,10,46,25,15,7,14,20
15,15,2022-11-16,@,WAS,W,121,120,44,81,.543,16,31,.516,17,26,.654,9,37,24,4,7,15,22,,44,86,.512,17,34,.500,15,17,.882,11,41,32,8,5,19,20
16,16,2022-11-18,@,MEM,L,110,121,45,96,.469,11,34,.324,9,11,.818,8,43,34,5,9,10,28,,39,93,.419,14,39,.359,29,40,.725,17,57,26,4,7,11,13
17,17,2022-11-21,,NYK,L,119,129,43,88,.489,8,24,.333,25,32,.781,11,38,25,5,5,14,18,,51,97,.526,11,34,.324,16,20,.800,14,48,21,10,2,13,28
18,18,2022-11-23,,DEN,L,126,131,42,97,.433,18,40,.450,24,28,.857,12,39,26,6,7,9,27,,42,88,.477,14,38,.368,33,41,.805,17,55,31,4,8,17,24
19,19,2022-11-25,,CHI,W,123,119,44,95,.463,7,29,.241,28,32,.875,10,50,24,7,5,13,21,,44,101,.436,12,33,.364,19,23,.826,14,47,25,5,4,15,24
20,20,2022-11-26,@,HOU,L,105,118,38,97,.392,10,44,.227,19,23,.826,16,41,19,12,3,15,15,,45,86,.523,18,36,.500,10,14,.714,11,53,25,9,3,24,19
21,21,2022-11-28,@,NOP,L,101,105,34,92,.370,12,38,.316,21,23,.913,18,47,16,11,4,19,22,,39,87,.448,9,32,.281,18,20,.900,14,49,21,12,8,22,18
22,22,2022-11-30,,SAS,W,119,111,48,94,.511,9,27,.333,14,21,.667,15,52,17,4,4,11,20,,41,92,.446,10,37,.270,19,25,.760,13,44,27,5,2,10,20
23,23,2022-12-03,@,MIN,W,135,128,48,93,.516,11,26,.423,28,35,.800,13,42,26,11,5,21,18,,47,89,.528,10,30,.333,24,30,.800,12,44,25,13,10,23,23
24,24,2022-12-05,@,ATL,W,121,114,43,95,.453,12,34,.353,23,24,.958,14,49,25,8,4,16,19,,44,102,.431,13,38,.342,13,17,.765,17,54,24,7,4,18,24
25,25,2022-12-07,@,MEM,L,102,123,34,92,.370,14,38,.368,20,23,.870,14,48,25,9,3,18,16,,48,94,.511,14,38,.368,13,16,.813,10,50,32,13,9,14,19
26,26,2022-12-10,@,CLE,L,102,110,38,83,.458,10,29,.345,16,20,.800,7,40,25,8,6,10,26,,40,85,.471,12,32,.375,18,26,.692,12,48,25,6,4,11,14
27,27,2022-12-12,@,DAL,L,114,121,42,88,.477,10,31,.323,20,21,.952,10,42,21,4,1,13,22,,39,93,.419,22,54,.407,21,25,.840,16,50,24,4,3,14,19
28,28,2022-12-14,,MIA,L,108,110,41,82,.500,9,24,.375,17,23,.739,7,44,26,7,4,14,16,,37,86,.430,24,56,.429,12,15,.800,7,39,25,9,1,14,21
29,29,2022-12-16,,MIN,L,110,112,41,88,.466,11,37,.297,17,21,.810,9,45,29,7,4,22,21,,43,87,.494,12,25,.480,14,25,.560,11,43,23,16,6,16,18
30,30,2022-12-17,,MEM,W,115,109,38,92,.413,19,45,.422,20,31,.645,9,53,29,7,0,9,25,,34,90,.378,12,45,.267,29,37,.784,10,53,15,5,5,9,20
31,31,2022-12-19,,POR,W,123,121,40,88,.455,11,31,.355,32,37,.865,11,39,20,7,5,10,21,,44,88,.500,16,37,.432,17,21,.810,14,45,26,5,2,16,28
32,32,2022-12-21,,POR,W,101,98,36,77,.468,8,24,.333,21,25,.840,9,37,19,9,3,18,16,,39,79,.494,14,36,.389,6,9,.667,9,36,29,9,5,18,22
33,33,2022-12-23,,NOP,L,125,128,47,102,.461,13,35,.371,18,25,.720,10,47,27,9,5,18,26,,41,94,.436,13,37,.351,33,40,.825,13,55,30,10,4,21,21
34,34,2022-12-27,,SAS,W,130,114,46,86,.535,13,24,.542,25,31,.806,13,45,25,10,10,12,18,,46,99,.465,10,29,.345,12,14,.857,16,41,20,9,4,14,21
35,35,2022-12-29,@,CHO,L,113,121,42,99,.424,11,36,.306,18,21,.857,11,41,15,9,1,12,27,,46,84,.548,10,32,.313,19,29,.655,12,52,33,8,11,17,17
36,36,2022-12-31,,PHI,L,96,115,35,92,.380,12,36,.333,14,22,.636,15,50,16,7,6,16,21,,46,99,.465,11,34,.324,12,17,.706,14,56,29,7,9,13,24
37,37,2023-01-03,,BOS,W,150,117,58,98,.592,20,40,.500,14,22,.636,9,44,31,14,3,13,23,,40,88,.455,12,40,.300,25,31,.806,11,38,29,4,7,17,15
38,38,2023-01-04,@,ORL,L,115,126,36,89,.404,15,37,.405,28,31,.903,9,33,23,9,3,9,23,,42,81,.519,13,33,.394,29,36,.806,13,49,26,6,5,16,22
39,39,2023-01-06,,WAS,W,127,110,50,98,.510,17,37,.459,10,14,.714,11,41,30,9,6,9,26,,38,79,.481,7,24,.292,27,36,.750,11,46,21,6,2,20,18
40,40,2023-01-08,,DAL,W,120,109,46,95,.484,12,28,.429,16,20,.800,13,48,27,5,8,8,26,,31,73,.425,14,39,.359,33,42,.786,8,39,21,3,1,12,19
41,41,2023-01-10,@,MIA,L,111,112,44,91,.484,9,35,.257,14,21,.667,14,44,27,8,3,18,27,,31,79,.392,10,33,.303,40,40,1.000,13,41,18,10,4,19,19
42,42,2023-01-12,@,PHI,W,133,114,44,86,.512,14,33,.424,31,33,.939,5,39,28,7,6,11,22,,39,88,.443,11,36,.306,25,27,.926,9,39,30,4,3,17,29
43,43,2023-01-13,@,CHI,W,124,110,47,92,.511,11,33,.333,19,22,.864,12,46,22,12,6,10,19,,38,85,.447,12,38,.316,22,24,.917,10,42,30,7,5,16,17
44,44,2023-01-15,@,BRK,W,112,102,40,90,.444,12,31,.387,20,26,.769,11,50,21,5,7,8,14,,39,91,.429,12,41,.293,12,19,.632,14,51,24,4,7,15,21
45,45,2023-01-18,,IND,W,126,106,47,93,.505,16,38,.421,16,21,.762,13,42,41,12,7,17,25,,39,94,.415,12,33,.364,16,24,.667,20,48,23,9,10,23,19
46,46,2023-01-20,@,SAC,L,113,118,45,93,.484,16,40,.400,7,11,.636,8,36,21,4,1,9,20,,41,87,.471,12,38,.316,24,28,.857,13,53,25,1,2,15,17
47,47,2023-01-22,@,DEN,W,101,99,40,89,.449,7,26,.269,14,16,.875,14,50,21,4,5,8,24,,36,82,.439,10,28,.357,17,33,.515,10,42,22,7,5,9,16
48,48,2023-01-25,,ATL,L,132,137,53,102,.520,15,34,.441,11,16,.688,12,37,31,12,2,11,23,,50,84,.595,11,29,.379,26,33,.788,11,46,26,5,6,16,16
49,49,2023-01-27,,CLE,W,112,100,40,76,.526,10,18,.556,22,25,.880,10,46,19,5,2,14,17,,39,88,.443,8,29,.276,14,18,.778,11,37,27,9,5,10,21
50,50,2023-01-30,,GSW,L,120,128,46,93,.495,11,24,.458,17,20,.850,8,43,23,10,4,16,18,,46,90,.511,20,47,.426,16,20,.800,6,44,37,9,4,15,18
51,51,2023-02-01,@,HOU,L,106,112,38,103,.369,12,43,.279,18,22,.818,24,52,22,11,6,10,23,,41,94,.436,7,23,.304,23,31,.742,24,65,20,6,12,17,20
52,52,2023-02-04,,HOU,W,153,121,56,97,.577,21,46,.457,20,23,.870,9,42,39,11,6,8,19,,45,89,.506,10,30,.333,21,27,.778,9,34,29,4,8,15,18
53,53,2023-02-06,@,GSW,L,114,141,44,91,.484,11,32,.344,15,21,.714,7,36,21,8,3,11,10,,56,97,.577,26,50,.520,3,7,.429,11,45,43,6,3,16,17
54,54,2023-02-07,@,LAL,W,133,130,49,94,.521,17,34,.500,18,20,.900,7,37,32,12,2,12,18,,49,85,.576,14,31,.452,18,26,.692,6,41,27,8,3,20,19
55,55,2023-02-10,@,POR,W,138,129,47,83,.566,12,24,.500,32,35,.914,10,29,29,9,3,10,26,,42,76,.553,16,40,.400,29,31,.935,9,32,29,3,5,18,27
56,56,2023-02-13,,NOP,L,100,103,38,90,.422,9,33,.273,15,18,.833,14,43,20,8,3,16,17,,39,74,.527,9,30,.300,16,18,.889,4,33,19,13,8,18,21
57,57,2023-02-15,,HOU,W,133,96,42,87,.483,9,34,.265,40,47,.851,10,49,21,8,4,10,21,,30,89,.337,10,37,.270,26,38,.684,14,47,20,5,7,17,33
58,58,2023-02-23,@,UTA,L,119,120,45,112,.402,8,37,.216,21,27,.778,20,54,23,8,3,10,23,,42,100,.420,13,48,.271,23,27,.852,17,58,26,8,10,21,29
59,59,2023-02-24,@,PHO,L,115,124,41,95,.432,15,38,.395,18,24,.750,14,47,27,5,2,9,21,,42,90,.467,14,38,.368,26,32,.813,15,54,23,5,5,11,22
60,60,2023-02-26,,SAC,L,115,124,41,86,.477,16,40,.400,17,23,.739,9,37,24,10,0,14,19,,45,85,.529,18,43,.419,16,24,.667,13,48,32,7,1,19,21
61,61,2023-02-28,,SAC,L,117,123,43,98,.439,11,35,.314,20,24,.833,12,42,28,9,1,10,23,,43,82,.524,15,42,.357,22,30,.733,8,51,34,3,4,19,21
62,62,2023-03-01,,LAL,L,117,123,44,91,.484,11,40,.275,18,24,.750,12,42,29,8,4,11,27,,38,80,.475,16,35,.457,31,39,.795,10,41,22,8,8,13,19
63,63,2023-03-03,,UTA,W,130,103,52,104,.500,17,43,.395,9,14,.643,11,40,31,12,5,7,22,,38,78,.487,9,29,.310,18,23,.783,10,48,24,5,14,25,18
64,64,2023-03-05,,UTA,W,129,119,44,87,.506,14,37,.378,27,33,.818,11,42,24,9,4,12,20,,43,88,.489,11,37,.297,22,27,.815,12,39,30,5,8,16,25
65,65,2023-03-07,,GSW,W,137,128,50,94,.532,17,37,.459,20,24,.833,13,44,28,10,2,15,17,,47,89,.528,20,51,.392,14,16,.875,8,33,36,8,3,21,21
66,66,2023-03-08,@,PHO,L,101,132,33,88,.375,15,43,.349,20,21,.952,7,37,23,9,2,16,13,,49,94,.521,20,43,.465,14,16,.875,14,54,31,10,7,14,17
67,67,2023-03-11,@,NOP,W,110,96,37,80,.463,9,28,.321,27,32,.844,4,38,17,11,2,11,17,,34,81,.420,12,34,.353,16,19,.842,8,43,23,3,4,22,25
68,68,2023-03-12,@,SAS,W,102,90,36,95,.379,10,39,.256,20,23,.870,12,55,26,8,3,9,19,,33,88,.375,10,36,.278,14,19,.737,10,50,24,3,7,18,18
69,69,2023-03-14,,BRK,W,121,107,45,99,.455,11,33,.333,20,23,.870,14,51,22,9,0,9,25,,35,82,.427,12,41,.293,25,34,.735,11,46,25,3,5,17,20
70,70,2023-03-16,@,TOR,L,111,128,40,94,.426,13,31,.419,18,20,.900,11,39,18,5,4,13,17,,47,97,.485,14,32,.438,20,28,.714,19,59,29,10,6,10,20
71,71,2023-03-19,,PHO,W,124,120,42,84,.500,11,28,.393,29,36,.806,6,44,20,8,3,15,20,,44,92,.478,15,36,.417,17,24,.708,9,40,31,7,9,14,31
72,72,2023-03-21,@,LAC,W,101,100,39,93,.419,10,37,.270,13,14,.929,12,47,19,2,4,11,21,,41,86,.477,6,31,.194,12,21,.571,12,46,21,9,2,13,21
73,73,2023-03-23,@,LAC,L,105,127,41,93,.441,13,39,.333,10,11,.909,13,40,24,6,3,14,20,,47,84,.560,18,37,.486,15,20,.750,8,42,34,9,5,13,9
74,74,2023-03-24,@,LAL,L,111,116,40,92,.435,14,36,.389,17,19,.895,12,45,21,6,5,10,19,,42,91,.462,12,34,.353,20,28,.714,16,53,20,9,4,11,14
75,75,2023-03-26,@,POR,W,118,112,41,94,.436,12,35,.343,24,28,.857,13,42,23,13,2,11,19,,39,82,.476,14,32,.438,20,27,.741,8,37,18,5,7,18,22
76,76,2023-03-28,,CHO,L,134,137,50,96,.521,11,30,.367,23,29,.793,7,39,25,11,3,11,21,,52,94,.553,14,35,.400,19,30,.633,15,52,34,6,7,18,24
77,77,2023-03-29,,DET,W,107,106,39,87,.448,10,29,.345,19,25,.760,10,38,19,7,3,9,18,,40,80,.500,16,33,.485,10,14,.714,10,42,27,1,3,17,22
78,78,2023-03-31,@,IND,L,117,121,42,88,.477,4,30,.133,29,34,.853,11,45,21,10,3,10,24,,45,98,.459,12,41,.293,19,28,.679,20,56,30,5,4,15,21
79,79,2023-04-02,,PHO,L,118,128,36,88,.409,11,32,.344,35,41,.854,13,41,21,7,0,8,23,,46,81,.568,13,34,.382,23,28,.821,5,38,31,4,6,13,30
80,80,2023-04-04,@,GSW,L,125,136,44,93,.473,11,32,.344,26,35,.743,13,38,23,4,1,10,22,,47,95,.495,20,47,.426,22,30,.733,19,54,25,6,6,13,22
81,81,2023-04-06,@,UTA,W,114,98,39,97,.402,15,45,.333,21,26,.808,17,50,29,12,2,12,17,,41,83,.494,5,31,.161,11,16,.688,7,45,24,5,2,19,23
82,82,2023-04-09,,MEM,W,115,100,45,90,.500,12,36,.333,13,16,.813,8,49,30,5,2,14,17,,40,92,.435,7,37,.189,13,18,.722,11,43,25,8,4,12,16
